# Model: wabs(mekal) for total spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.00   0.39  4.36  0.00  0.00 17.38  8.60 79.90  0.52  0.52  0.52   7.72e-04   6.69e-04   9.35e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.010   95.9   0.68      6
3C_220.1                     839   0.00   0.37  1.91  0.00  0.00 18.30  0.08 79.90  0.30  0.30  0.30   5.49e-04   4.29e-04   8.44e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.006   92.8   0.89      2
3C_28.0                     3233   1.03   1.03  5.71  0.00  0.00  4.85  4.29  5.58  0.12  0.12  0.12   2.88e-03   2.62e-03   3.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.060   93.8   1.11     98
3C_346                      3129   1.23   1.23  5.67  0.00  0.00  3.43  2.63 12.84  0.35  0.35  0.35   1.08e-03   6.27e-04   1.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1620  0.023   53.1   1.40     39
4C_55.16                    4940   0.00   0.84  4.00  0.00  0.00  4.25  3.93  4.60  0.29  0.29  0.29   4.14e-03   3.88e-03   4.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.075   87.0   1.19    162
ABELL_0068                  3250   0.00   2.40  4.60  0.00  0.00  7.74  5.87 10.85  0.30  0.30  0.30   5.19e-03   4.64e-03   5.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.122   81.6   1.07     48
ABELL_0133                  2203   6.34   6.34  1.56  0.00  0.00  3.91  3.72  4.13  0.64  0.64  0.64   1.96e-02   1.90e-02   2.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.673   71.1   1.14    317
ABELL_0267                  3580   0.00   0.88  2.74  0.00  0.00  8.66  6.49 13.28  0.26  0.26  0.26   2.58e-03   2.32e-03   2.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.067   95.2   0.86     47
ABELL_0370                   515   0.00   1.42  3.37  0.00  0.00 10.82  9.00 14.30  0.39  0.39  0.39   2.30e-03   2.15e-03   2.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.049   80.1   0.92    106
ABELL_0383                  2321   1.07   1.07  4.07  0.00  0.00  5.13  4.47  5.93  0.38  0.38  0.38   5.23e-03   4.81e-03   5.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.133   89.8   1.11     81
ABELL_0399                  3230   6.20   6.20 11.51  0.00  0.00  5.97  5.67  6.30  0.23  0.23  0.23   2.33e-02   2.27e-02   2.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.731   76.9   1.07    327
ABELL_0401                   518   6.92   6.92 12.48  0.00  0.00  9.26  8.60 10.04  0.46  0.46  0.46   4.88e-02   4.80e-02   4.96e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0745  1.764   97.0   1.23    318
ABELL_0478                  1669   5.58   5.58 15.48  0.00  0.00  6.52  6.35  6.70  0.31  0.31  0.31   8.46e-02   8.36e-02   8.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.886   82.1   1.14    327
ABELL_0478                  6102   5.47   5.47 15.48  0.00  0.00  6.94  6.55  7.37  0.31  0.31  0.31   7.62e-02   7.46e-02   7.80e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.552   93.1   0.97    308
ABELL_0520                  4215   0.00   2.56  7.84  0.00  0.00  8.16  7.39  9.12  0.25  0.25  0.25   7.28e-03   7.02e-03   7.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.192   85.4   0.99    263
ABELL_0521                   430   0.00   1.98  6.17  0.00  0.00  7.95  6.38 10.85  0.19  0.19  0.19   3.82e-03   3.46e-03   4.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.091   58.5   1.00     91
ABELL_0576                  3289   9.61   9.61  5.57  0.00  0.00  4.49  4.22  4.78  0.46  0.46  0.46   2.00e-02   1.93e-02   2.06e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.706   53.6   1.13    307
ABELL_0586                   530   3.26   3.26  5.40  0.00  0.00  6.78  5.73  8.23  0.30  0.30  0.30   9.12e-03   8.46e-03   9.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.246   85.8   0.77     93
ABELL_0644                  2211   6.78   6.78  6.31  0.00  0.00  6.26  6.01  6.53  0.29  0.29  0.29   4.81e-02   4.73e-02   4.90e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.608   87.1   1.15    328
ABELL_0665                  3586   3.01   3.01  4.24  0.00  0.00  7.04  6.34  7.91  0.19  0.19  0.19   1.10e-02   1.05e-02   1.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.288   87.0   0.97    220
ABELL_0697                  4217   0.00   0.73  3.34  0.00  0.00 15.39  9.93 29.62  0.23  0.23  0.23   2.73e-03   2.57e-03   2.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.069   96.7   0.83     48
ABELL_0773                  5006   0.00   0.93  1.46  0.00  0.00  9.65  7.32 14.26  0.34  0.34  0.34   3.13e-03   2.89e-03   3.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.087   95.6   0.88     60
ABELL_0781                   534   0.00   2.15  1.90  0.00  0.00  9.66  5.53 79.90  0.30  0.30  0.30   1.92e-03   1.59e-03   2.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.042   75.6   0.80     20
ABELL_0907                  3185   1.30   1.30  5.69  0.00  0.00  5.10  4.76  5.48  0.25  0.25  0.25   7.86e-03   7.53e-03   8.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.198   96.2   1.13    216
ABELL_0963                   903   0.00   2.38  1.39  0.00  0.00  6.47  5.81  7.25  0.34  0.34  0.34   7.62e-03   7.25e-03   8.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.200   72.7   1.00    204
ABELL_1068                  1652   2.68   2.68  0.71  0.00  0.00  3.93  3.62  4.29  0.42  0.42  0.42   1.16e-02   1.09e-02   1.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.291   76.5   0.92    202
