# Model: wabs(mekal) for total spectra; Fit Range = 0.5 - 7.0; Count Rates = 0.5 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
RX_J0820.9+0752             1647   0.75   3.03  8.43  5.65 11.36 79.90 54.32 79.90 19.65  2.88 1000.00   1.68e-03   0.00e+00   3.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.584   1.08     60
RX_J1347.5-1145             3592   0.20   4.10  6.01  5.13  6.93 13.24 12.28 14.35  0.21  0.15  0.29   1.03e-02   1.01e-02   1.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.737   1.11    408
RX_J1347.5-1145              507   0.20   3.08  5.13  3.92  6.36 15.15 12.28 19.37  0.26  0.04  0.46   1.05e-02   1.01e-02   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  1.213   1.22    209
RX_J1423.8+2404             1657   0.17   4.10  6.17  0.82 12.12  5.10  3.95  6.88  0.24  0.01  0.50   1.95e-03   1.71e-03   2.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.116   1.18    115
RX_J1423.8+2404             4195   0.17   2.93  0.34  0.00  1.64  4.94  4.47  5.39  0.22  0.13  0.31   1.85e-03   1.78e-03   1.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.170   1.15    342
RX_J1532.9+3021             1649   0.25   2.89  0.78  0.00  2.43  6.15  5.32  7.17  0.21  0.06  0.36   4.74e-03   4.48e-03   5.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.616   0.83    149
RX_J1532.9+3021             1665   0.25   4.10  4.42  1.58  7.51  5.28  4.56  6.18  0.40  0.24  0.57   5.03e-03   4.68e-03   5.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.407   0.89    146
RX_J1720.1+2638             4361   0.51   4.10  5.05  4.01  6.11  7.30  6.81  7.86  0.25  0.18  0.32   1.05e-02   1.03e-02   1.08e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  1.065   1.13    349
RX_J1720.2+3536             3280   0.23   4.10  9.81  6.50 13.57  5.18  4.43  6.07  0.30  0.16  0.46   3.43e-03   3.16e-03   3.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.237   1.48    181
SERSIC_159-03               1668   1.40   2.93  2.68  1.63  3.76  2.44  2.30  2.59  0.16  0.12  0.22   7.37e-03   6.93e-03   7.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.165   1.10    170
ZWCL_1358+6245               516   0.26   3.47  2.96  1.49  4.34 13.23 10.51 18.80  0.60  0.27  0.90   2.79e-03   2.64e-03   2.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3280  0.387   1.06    270
ZWICKY_2701                 3195   0.40   3.03  0.03  0.00  1.13  5.14  4.68  5.55  0.31  0.19  0.44   3.08e-03   2.98e-03   3.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2100  0.480   1.17    221
