           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    8.14000E-03    1.07894E-01    3.45607E-03    3.07767E+00    1.26661E-01    1.80320E-23    4.61811E-01    2.40841E-02    2.77087E-01    1.44505E-02
    8.14000E-03    1.62700E-02    7.56135E-02    1.45562E-03    3.65267E+00    1.57465E-01    1.85208E-23    7.61440E-01    3.59494E-02    4.56864E-01    2.15697E-02
    1.62700E-02    2.44100E-02    5.30252E-02    1.07445E-03    4.67793E+00    2.65640E-01    2.01785E-23    1.27634E+00    7.69540E-02    7.65802E-01    4.61724E-02
    2.44100E-02    3.25500E-02    3.94450E-02    8.81718E-04    5.05402E+00    3.17810E-01    2.03150E-23    1.84124E+00    1.22880E-01    1.10475E+00    7.37280E-02
    3.25500E-02    4.06900E-02    2.90972E-02    8.25548E-04    5.95830E+00    4.46978E-01    2.17473E-23    2.74883E+00    2.20467E-01    1.64930E+00    1.32280E-01
    4.06900E-02    4.88200E-02    2.43472E-02    7.39730E-04    5.49535E+00    3.43710E-01    2.13583E-23    3.08506E+00    2.14518E-01    1.85104E+00    1.28711E-01
    4.88200E-02    5.69600E-02    2.21314E-02    6.49200E-04    5.70083E+00    4.01899E-01    2.07669E-23    3.62111E+00    2.76499E-01    2.17267E+00    1.65900E-01
    5.69600E-02    6.51000E-02    1.86429E-02    6.11505E-04    5.91002E+00    4.44168E-01    2.15356E-23    4.29735E+00    3.52388E-01    2.57841E+00    2.11433E-01
    6.51000E-02    7.32300E-02    1.68711E-02    5.36541E-04    6.16087E+00    4.41968E-01    2.19802E-23    4.85009E+00    3.80593E-01    2.91006E+00    2.28356E-01
    7.32300E-02    8.13700E-02    1.45825E-02    5.17422E-04    6.30000E+00    5.01950E-01    2.30899E-23    5.46222E+00    4.76406E-01    3.27733E+00    2.85843E-01
    8.13700E-02    8.95100E-02    1.32990E-02    4.96297E-04    6.17512E+00    4.64800E-01    2.18376E-23    6.20734E+00    5.21498E-01    3.72440E+00    3.12899E-01
    8.95100E-02    9.76400E-02    1.26678E-02    4.47293E-04    6.37953E+00    5.29775E-01    2.18914E-23    6.71578E+00    6.06019E-01    4.02947E+00    3.63611E-01
    9.76400E-02    1.05780E-01    1.12606E-02    4.30871E-04    6.87932E+00    5.86553E-01    2.27091E-23    7.85358E+00    7.33959E-01    4.71215E+00    4.40376E-01
    1.05780E-01    1.13920E-01    1.01765E-02    4.10483E-04    6.68839E+00    5.28927E-01    2.24144E-23    8.56009E+00    7.59917E-01    5.13606E+00    4.55950E-01
    1.13920E-01    1.22060E-01    9.33202E-03    3.93703E-04    6.90598E+00    5.57009E-01    2.29621E-23    9.40854E+00    8.56397E-01    5.64512E+00    5.13838E-01
    1.22060E-01    1.30190E-01    8.69037E-03    3.82716E-04    6.84878E+00    6.07558E-01    2.21401E-23    1.03915E+01    1.02918E+00    6.23491E+00    6.17508E-01
    1.30190E-01    1.38330E-01    7.84603E-03    3.71538E-04    7.28412E+00    6.43050E-01    2.32025E-23    1.16809E+01    1.17018E+00    7.00854E+00    7.02111E-01
    1.38330E-01    1.46470E-01    7.68524E-03    3.46679E-04    6.87732E+00    5.95990E-01    2.20562E-23    1.18444E+01    1.15718E+00    7.10666E+00    6.94306E-01
    1.46470E-01    1.54600E-01    6.64819E-03    3.51464E-04    7.06272E+00    6.06004E-01    2.30306E-23    1.34663E+01    1.35716E+00    8.07977E+00    8.14295E-01
    1.54600E-01    1.62740E-01    6.33466E-03    3.44034E-04    6.55976E+00    5.50581E-01    2.20588E-23    1.37046E+01    1.37007E+00    8.22276E+00    8.22042E-01
    1.62740E-01    1.70880E-01    6.43456E-03    3.02610E-04    6.58328E+00    5.24590E-01    2.22108E-23    1.34476E+01    1.24428E+00    8.06854E+00    7.46566E-01
    1.70880E-01    1.79020E-01    5.63398E-03    3.04076E-04    7.22170E+00    6.29400E-01    2.30229E-23    1.62535E+01    1.66619E+00    9.75212E+00    9.99712E-01
    1.79020E-01    1.87150E-01    5.13601E-03    3.04814E-04    7.02762E+00    6.04849E-01    2.27667E-23    1.75455E+01    1.83431E+00    1.05273E+01    1.10059E+00
    1.87150E-01    1.95290E-01    4.84506E-03    2.87876E-04    6.63954E+00    5.49770E-01    2.24382E-23    1.78293E+01    1.81706E+00    1.06976E+01    1.09023E+00
    1.95290E-01    2.03430E-01    4.47523E-03    2.89775E-04    6.67582E+00    5.67213E-01    2.27431E-23    1.91480E+01    2.04550E+00    1.14888E+01    1.22730E+00
    2.03430E-01    2.11560E-01    4.42559E-03    2.79291E-04    6.63296E+00    5.38641E-01    2.21902E-23    1.97178E+01    2.02789E+00    1.18307E+01    1.21673E+00
    2.11560E-01    2.19700E-01    4.25930E-03    2.71850E-04    6.79190E+00    5.60853E-01    2.24527E-23    2.07332E+01    2.16387E+00    1.24399E+01    1.29832E+00
    2.19700E-01    2.27840E-01    3.69449E-03    2.83865E-04    6.99167E+00    5.96072E-01    2.29896E-23    2.40314E+01    2.75805E+00    1.44188E+01    1.65483E+00
    2.27840E-01    2.35970E-01    3.39672E-03    2.83547E-04    6.83305E+00    5.62082E-01    2.29171E-23    2.56259E+01    3.00326E+00    1.53755E+01    1.80195E+00
    2.35970E-01    2.44110E-01    3.67749E-03    2.41551E-04    6.87964E+00    5.72613E-01    2.27931E-23    2.39604E+01    2.54049E+00    1.43763E+01    1.52430E+00
    2.44110E-01    2.52250E-01    3.36316E-03    2.50867E-04    7.30704E+00    6.65765E-01    2.25733E-23    2.80984E+01    3.30865E+00    1.68590E+01    1.98519E+00
    2.52250E-01    2.60390E-01    2.96782E-03    2.75755E-04    7.34243E+00    6.69378E-01    2.24878E-23    3.21173E+01    4.18073E+00    1.92704E+01    2.50844E+00
    2.60390E-01    2.68520E-01    3.10354E-03    2.40910E-04    7.02353E+00    5.92067E-01    2.25235E-23    2.93322E+01    3.36127E+00    1.75993E+01    2.01676E+00
    2.68520E-01    2.76660E-01    2.67645E-03    2.52337E-04    6.76949E+00    5.48128E-01    2.22388E-23    3.32024E+01    4.12633E+00    1.99215E+01    2.47580E+00
