           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.50000E-03    6.53991E-02    6.17910E-04    1.45247E+00    1.20000E-01    1.73560E-23    3.73567E-01    3.10645E-02    2.24140E-01    1.86387E-02
    3.50000E-03    7.01000E-03    3.46749E-02    2.64832E-04    1.55505E+00    1.20000E-01    1.68877E-23    7.75252E-01    6.01167E-02    4.65151E-01    3.60700E-02
    7.01000E-03    1.05100E-02    1.46618E-02    2.63803E-04    1.65764E+00    1.20000E-01    1.64194E-23    2.01015E+00    1.49946E-01    1.20609E+00    8.99677E-02
    1.05100E-02    1.40200E-02    9.10611E-03    2.58045E-04    1.86574E+00    1.20000E-01    1.64296E-23    3.64063E+00    2.55876E-01    2.18438E+00    1.53526E-01
    1.40200E-02    1.75200E-02    5.84588E-03    2.50810E-04    2.08830E+00    1.20000E-01    1.65052E-23    6.31837E+00    4.53108E-01    3.79102E+00    2.71865E-01
    1.75200E-02    2.10300E-02    5.73354E-03    2.60314E-04    2.31086E+00    1.20000E-01    1.65809E-23    7.09620E+00    4.89480E-01    4.25772E+00    2.93688E-01
    2.10300E-02    2.45300E-02    6.83729E-03    2.34278E-04    2.48989E+00    1.24301E-01    1.67124E-23    6.36122E+00    3.85171E-01    3.81673E+00    2.31103E-01
    2.45300E-02    2.80400E-02    3.41599E-03    2.50672E-04    2.55969E+00    1.39394E-01    1.69841E-23    1.28799E+01    1.17698E+00    7.72795E+00    7.06188E-01
    2.80400E-02    3.15400E-02    6.28091E-03    2.78687E-04    2.62950E+00    1.54487E-01    1.72558E-23    7.08272E+00    5.21456E-01    4.24963E+00    3.12874E-01
    3.15400E-02    3.50500E-02    4.66187E-03    2.42173E-04    2.69930E+00    1.69580E-01    1.75274E-23    9.64399E+00    7.86168E-01    5.78640E+00    4.71701E-01
    3.50500E-02    3.85500E-02    4.97025E-03    2.94167E-04    2.76911E+00    1.84672E-01    1.77991E-23    9.13792E+00    8.14788E-01    5.48275E+00    4.88873E-01
    3.85500E-02    4.20600E-02    4.64441E-03    1.76342E-04    2.83891E+00    1.99765E-01    1.80708E-23    9.87480E+00    7.89559E-01    5.92488E+00    4.73735E-01
    4.20600E-02    4.55600E-02    4.16554E-03    2.38122E-04    2.81713E+00    1.96951E-01    1.78465E-23    1.10628E+01    9.99060E-01    6.63771E+00    5.99436E-01
    4.55600E-02    4.90700E-02    3.48337E-03    2.95435E-04    2.79391E+00    1.93854E-01    1.76144E-23    1.32932E+01    1.45665E+00    7.97590E+00    8.73988E-01
    4.90700E-02    5.25700E-02    3.46205E-03    4.00192E-04    2.77068E+00    1.90757E-01    1.73823E-23    1.34410E+01    1.80840E+00    8.06457E+00    1.08504E+00
    5.25700E-02    5.60800E-02    3.84012E-03    1.96561E-04    2.74745E+00    1.87660E-01    1.71502E-23    1.21787E+01    1.03951E+00    7.30722E+00    6.23704E-01
    5.60800E-02    5.95800E-02    2.85650E-03    2.24959E-04    2.72423E+00    1.84563E-01    1.69180E-23    1.64567E+01    1.70960E+00    9.87401E+00    1.02576E+00
    5.95800E-02    6.30900E-02    3.23990E-03    1.99843E-04    2.70100E+00    1.81467E-01    1.66859E-23    1.45857E+01    1.33029E+00    8.75140E+00    7.98177E-01
    6.30900E-02    6.65900E-02    2.60196E-03    2.50524E-04    2.69066E+00    1.81979E-01    1.65268E-23    1.82664E+01    2.14929E+00    1.09598E+01    1.28957E+00
    6.65900E-02    7.01000E-02    3.03152E-03    1.89275E-04    2.69191E+00    1.85737E-01    1.64333E-23    1.57746E+01    1.46788E+00    9.46476E+00    8.80731E-01
    7.01000E-02    7.36000E-02    2.03920E-03    2.61311E-04    2.69317E+00    1.89496E-01    1.63399E-23    2.35960E+01    3.44951E+00    1.41576E+01    2.06971E+00
    7.36000E-02    7.71100E-02    3.05787E-03    2.05455E-04    2.69442E+00    1.93255E-01    1.62464E-23    1.58333E+01    1.55608E+00    9.50001E+00    9.33649E-01
    7.71100E-02    8.06100E-02    1.38302E-03    2.56258E-04    2.69567E+00    1.97014E-01    1.61529E-23    3.52266E+01    7.01650E+00    2.11360E+01    4.20990E+00
    8.06100E-02    8.41200E-02    2.41888E-03    1.62184E-04    2.69692E+00    2.00773E-01    1.60594E-23    2.02678E+01    2.03060E+00    1.21607E+01    1.21836E+00
    8.41200E-02    8.76200E-02    2.01961E-03    3.18203E-04    2.69818E+00    2.04532E-01    1.59660E-23    2.44282E+01    4.27111E+00    1.46569E+01    2.56267E+00
    8.76200E-02    9.11300E-02    2.07362E-03    3.08165E-04    2.69943E+00    2.08291E-01    1.58725E-23    2.39431E+01    4.00927E+00    1.43659E+01    2.40556E+00
    9.11300E-02    9.46300E-02    1.53796E-03    1.43084E-04    2.71510E+00    2.11119E-01    1.59222E-23    3.23684E+01    3.92468E+00    1.94210E+01    2.35481E+00
    9.46300E-02    9.81400E-02    2.10784E-03    1.91055E-04    2.74280E+00    2.13170E-01    1.60914E-23    2.36073E+01    2.81868E+00    1.41644E+01    1.69121E+00
    9.81400E-02    1.01640E-01    1.07963E-03    1.76058E-04    2.77050E+00    2.15222E-01    1.62606E-23    4.60713E+01    8.32189E+00    2.76428E+01    4.99313E+00
    1.01640E-01    1.05150E-01    2.08994E-03    2.40561E-04    2.79820E+00    2.17274E-01    1.64297E-23    2.37902E+01    3.30317E+00    1.42741E+01    1.98190E+00
    1.05150E-01    1.08650E-01    1.31323E-03    6.99165E-05    2.82589E+00    2.19325E-01    1.65989E-23    3.78460E+01    3.56200E+00    2.27076E+01    2.13720E+00
