           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.74200E-02    7.10042E-02    5.67272E-04    3.58771E+00    2.79837E-01    2.16629E-23    6.80925E-01    5.33893E-02    4.08555E-01    3.20336E-02
    1.74200E-02    3.48500E-02    4.10767E-02    6.03272E-04    4.24878E+00    4.52289E-01    2.16912E-23    1.39209E+00    1.49594E-01    8.35255E-01    8.97565E-02
    3.48500E-02    5.22700E-02    2.50766E-02    6.45052E-04    4.90984E+00    6.24741E-01    2.17195E-23    2.63168E+00    3.41636E-01    1.57901E+00    2.04982E-01
    5.22700E-02    6.96900E-02    1.91870E-02    6.13768E-04    5.44672E+00    7.68907E-01    2.16652E-23    3.82516E+00    5.53682E-01    2.29509E+00    3.32209E-01
    6.96900E-02    8.71200E-02    1.67612E-02    7.58300E-04    5.65420E+00    8.38067E-01    2.13915E-23    4.60371E+00    7.13442E-01    2.76223E+00    4.28065E-01
    8.71200E-02    1.04540E-01    1.29146E-02    6.36162E-04    5.90647E+00    9.15595E-01    2.14261E-23    6.23143E+00    1.01357E+00    3.73886E+00    6.08139E-01
    1.04540E-01    1.21960E-01    1.18677E-02    5.99908E-04    6.29366E+00    1.01832E+00    2.23897E-23    6.91467E+00    1.17213E+00    4.14880E+00    7.03276E-01
    1.21960E-01    1.39390E-01    8.06959E-03    5.94277E-04    6.68096E+00    1.12107E+00    2.33536E-23    1.03494E+01    1.89653E+00    6.20966E+00    1.13792E+00
    1.39390E-01    1.56810E-01    8.17309E-03    5.80378E-04    6.94487E+00    1.19474E+00    2.36506E-23    1.04886E+01    1.95206E+00    6.29318E+00    1.17123E+00
    1.56810E-01    1.74230E-01    6.44296E-03    6.40213E-04    7.16038E+00    1.25700E+00    2.36863E-23    1.36973E+01    2.76304E+00    8.21841E+00    1.65782E+00
    1.74230E-01    1.91660E-01    5.07277E-03    4.38553E-04    7.37594E+00    1.31927E+00    2.37220E-23    1.78939E+01    3.55478E+00    1.07363E+01    2.13287E+00
    1.91660E-01    2.09080E-01    5.59103E-03    6.36961E-04    7.59151E+00    1.38155E+00    2.37577E-23    1.66846E+01    3.58225E+00    1.00107E+01    2.14935E+00
    2.09080E-01    2.26500E-01    3.99528E-03    3.89206E-04    7.90293E+00    1.69920E+00    2.39448E-23    2.41165E+01    5.69266E+00    1.44699E+01    3.41560E+00
    2.26500E-01    2.43930E-01    4.37470E-03    5.42755E-04    8.29520E+00    2.23199E+00    2.42594E-23    2.28183E+01    6.76097E+00    1.36910E+01    4.05658E+00
    2.43930E-01    2.61350E-01    3.36199E-03    4.32946E-04    8.68748E+00    2.76479E+00    2.45740E-23    3.06977E+01    1.05390E+01    1.84186E+01    6.32341E+00
    2.61350E-01    2.78770E-01    3.39572E-03    3.70647E-04    9.07964E+00    3.29742E+00    2.48885E-23    3.13633E+01    1.18934E+01    1.88180E+01    7.13606E+00
    2.78770E-01    2.96200E-01    2.92196E-03    2.91848E-04    9.47192E+00    3.83022E+00    2.52031E-23    3.75486E+01    1.56401E+01    2.25291E+01    9.38404E+00
    2.96200E-01    3.13620E-01    2.91363E-03    1.14051E-03    9.86419E+00    4.36301E+00    2.55177E-23    3.87319E+01    2.28768E+01    2.32392E+01    1.37261E+01
    3.13620E-01    3.31040E-01    2.17930E-03    3.40722E-04    1.02564E+01    4.89565E+00    2.58322E-23    5.31861E+01    2.67143E+01    3.19117E+01    1.60286E+01
    3.31040E-01    3.48470E-01    2.32131E-03    2.83905E-04    1.06486E+01    5.42844E+00    2.61468E-23    5.12184E+01    2.68509E+01    3.07310E+01    1.61106E+01
    3.48470E-01    3.65890E-01    2.13683E-03    3.13246E-04    1.10409E+01    5.96123E+00    2.64614E-23    5.70040E+01    3.18920E+01    3.42024E+01    1.91352E+01
    3.65890E-01    3.83310E-01    1.89154E-03    4.03218E-04    1.14331E+01    6.49387E+00    2.67759E-23    6.59002E+01    3.99799E+01    3.95401E+01    2.39880E+01
    3.83310E-01    4.00740E-01    1.75259E-03    2.10115E-04    1.18253E+01    7.02666E+00    2.70905E-23    7.27109E+01    4.40757E+01    4.36266E+01    2.64454E+01
