           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    7.83000E-03    4.72033E-03    4.76472E-03    9.59615E+00    2.22450E+00    2.98166E-23    1.99044E+01    2.06146E+01    1.19427E+01    1.23688E+01
    7.83000E-03    1.56600E-02    4.45164E-03    2.90537E-03    9.49252E+00    2.17425E+00    2.94720E-23    2.11220E+01    1.46096E+01    1.26732E+01    8.76577E+00
    1.56600E-02    2.34900E-02    4.48851E-03    2.32862E-03    9.38890E+00    2.12401E+00    2.91274E-23    2.09649E+01    1.18656E+01    1.25790E+01    7.11938E+00
    2.34900E-02    3.13200E-02    4.70582E-03    1.97358E-03    9.28527E+00    2.07377E+00    2.87828E-23    2.00129E+01    9.50915E+00    1.20077E+01    5.70549E+00
    3.13200E-02    3.91400E-02    4.70997E-03    1.75790E-03    9.18171E+00    2.02356E+00    2.84385E-23    2.00116E+01    8.67388E+00    1.20070E+01    5.20433E+00
    3.91400E-02    4.69700E-02    4.44647E-03    1.54129E-03    9.07815E+00    1.97335E+00    2.80941E-23    2.12153E+01    8.68029E+00    1.27292E+01    5.20818E+00
    4.69700E-02    5.48000E-02    4.68114E-03    1.42202E-03    8.97453E+00    1.92310E+00    2.77495E-23    2.01691E+01    7.49788E+00    1.21015E+01    4.49873E+00
    5.48000E-02    6.26300E-02    4.78320E-03    1.28164E-03    8.87090E+00    1.87286E+00    2.74050E-23    1.97562E+01    6.73940E+00    1.18537E+01    4.04364E+00
    6.26300E-02    7.04600E-02    4.29499E-03    1.15131E-03    8.76728E+00    1.82262E+00    2.70604E-23    2.20218E+01    7.47032E+00    1.32131E+01    4.48219E+00
    7.04600E-02    7.82900E-02    3.74870E-03    1.10961E-03    8.66365E+00    1.77238E+00    2.67158E-23    2.52543E+01    9.08687E+00    1.51526E+01    5.45212E+00
    7.82900E-02    8.61200E-02    2.92348E-03    1.06597E-03    8.56003E+00    1.72213E+00    2.63712E-23    3.24137E+01    1.34985E+01    1.94482E+01    8.09908E+00
    8.61200E-02    9.39500E-02    3.47897E-03    9.95102E-04    8.45640E+00    1.67189E+00    2.60266E-23    2.72647E+01    9.48024E+00    1.63588E+01    5.68814E+00
    9.39500E-02    1.01780E-01    2.99417E-03    9.61241E-04    8.35277E+00    1.62165E+00    2.56821E-23    3.17109E+01    1.18972E+01    1.90265E+01    7.13830E+00
    1.01780E-01    1.09600E-01    3.51721E-03    8.71337E-04    8.24922E+00    1.57144E+00    2.53377E-23    2.70228E+01    8.44485E+00    1.62137E+01    5.06691E+00
    1.09600E-01    1.17430E-01    3.46162E-03    8.09632E-04    8.14566E+00    1.52123E+00    2.49933E-23    2.74856E+01    8.22645E+00    1.64914E+01    4.93587E+00
    1.17430E-01    1.25260E-01    3.64773E-03    6.76441E-04    8.04203E+00    1.47098E+00    2.46488E-23    2.61115E+01    6.80130E+00    1.56669E+01    4.08078E+00
    1.25260E-01    1.33090E-01    3.16617E-03    6.70888E-04    7.98965E+00    1.49643E+00    2.48905E-23    2.95967E+01    8.37009E+00    1.77580E+01    5.02206E+00
    1.33090E-01    1.40920E-01    2.34396E-03    6.96501E-04    7.93830E+00    1.52339E+00    2.51439E-23    3.93213E+01    1.39091E+01    2.35928E+01    8.34543E+00
    1.40920E-01    1.48750E-01    2.42096E-03    6.71616E-04    7.88694E+00    1.55036E+00    2.53973E-23    3.74469E+01    1.27320E+01    2.24682E+01    7.63921E+00
    1.48750E-01    1.56580E-01    2.02616E-03    6.62206E-04    7.83559E+00    1.57732E+00    2.56508E-23    4.40130E+01    1.68943E+01    2.64078E+01    1.01366E+01
    1.56580E-01    1.64410E-01    2.56359E-03    5.53596E-04    7.78423E+00    1.60428E+00    2.59042E-23    3.42200E+01    1.02149E+01    2.05320E+01    6.12897E+00
    1.64410E-01    1.72240E-01    1.97183E-03    5.97449E-04    7.73288E+00    1.63124E+00    2.61577E-23    4.37680E+01    1.61588E+01    2.62608E+01    9.69530E+00
    1.72240E-01    1.80060E-01    2.20349E-03    5.26089E-04    7.68155E+00    1.65818E+00    2.64109E-23    3.85335E+01    1.24028E+01    2.31201E+01    7.44168E+00
    1.80060E-01    1.87890E-01    1.60550E-03    5.68401E-04    7.62335E+00    1.67133E+00    2.65378E-23    5.22341E+01    2.17513E+01    3.13405E+01    1.30508E+01
    1.87890E-01    1.95720E-01    1.53151E-03    5.47988E-04    7.53578E+00    1.62575E+00    2.61265E-23    5.49808E+01    2.29719E+01    3.29885E+01    1.37831E+01
    1.95720E-01    2.03550E-01    1.67390E-03    5.49526E-04    7.44822E+00    1.58017E+00    2.57151E-23    5.05146E+01    1.97450E+01    3.03088E+01    1.18470E+01
    2.03550E-01    2.11380E-01    1.88308E-03    5.15810E-04    7.36065E+00    1.53458E+00    2.53038E-23    4.50967E+01    1.55238E+01    2.70580E+01    9.31430E+00
    2.11380E-01    2.19210E-01    2.11111E-03    4.61062E-04    7.27308E+00    1.48900E+00    2.48925E-23    4.04038E+01    1.20949E+01    2.42423E+01    7.25696E+00
    2.19210E-01    2.27040E-01    1.86066E-03    4.73590E-04    7.18552E+00    1.44342E+00    2.44812E-23    4.60513E+01    1.49321E+01    2.76308E+01    8.95924E+00
    2.27040E-01    2.34870E-01    1.88137E-03    4.52307E-04    7.09795E+00    1.39784E+00    2.40699E-23    4.57582E+01    1.42206E+01    2.74549E+01    8.53235E+00
    2.34870E-01    2.42700E-01    1.92382E-03    4.38597E-04    7.01039E+00    1.35226E+00    2.36585E-23    4.49648E+01    1.34281E+01    2.69789E+01    8.05688E+00
    2.42700E-01    2.50520E-01    1.87386E-03    4.15621E-04    6.92288E+00    1.30670E+00    2.32475E-23    4.63935E+01    1.35117E+01    2.78361E+01    8.10705E+00
    2.50520E-01    2.58350E-01    1.70388E-03    4.17130E-04    6.89609E+00    1.32285E+00    2.32442E-23    5.08315E+01    1.58093E+01    3.04989E+01    9.48559E+00
    2.58350E-01    2.66180E-01    1.54164E-03    4.23867E-04    6.87978E+00    1.34965E+00    2.33114E-23    5.58866E+01    1.88761E+01    3.35319E+01    1.13257E+01
    2.66180E-01    2.74010E-01    1.16160E-03    4.30320E-04    6.86346E+00    1.37646E+00    2.33785E-23    7.37825E+01    3.10813E+01    4.42695E+01    1.86488E+01
    2.74010E-01    2.81840E-01    1.53150E-03    4.10494E-04    6.84714E+00    1.40327E+00    2.34456E-23    5.56691E+01    1.87831E+01    3.34015E+01    1.12699E+01
    2.81840E-01    2.89670E-01    1.36519E-03    4.25730E-04    6.83082E+00    1.43007E+00    2.35127E-23    6.21241E+01    2.33341E+01    3.72745E+01    1.40004E+01
    2.89670E-01    2.97500E-01    1.40266E-03    3.91680E-04    6.81451E+00    1.45688E+00    2.35799E-23    6.01484E+01    2.11533E+01    3.60890E+01    1.26920E+01
