           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    6.57000E-03    1.28729E-02    1.45739E-04    7.73109E+00    6.95117E-01    2.48423E-23    7.05759E+00    6.39572E-01    4.23455E+00    3.83743E-01
    6.57000E-03    1.31400E-02    1.02854E-02    2.01324E-04    7.61788E+00    6.72918E-01    2.46827E-23    8.76000E+00    7.92576E-01    5.25600E+00    4.75546E-01
    1.31400E-02    1.97100E-02    1.15592E-02    2.37931E-04    7.50466E+00    6.50719E-01    2.45231E-23    7.72880E+00    6.88777E-01    4.63728E+00    4.13266E-01
    1.97100E-02    2.62800E-02    1.02706E-02    2.72312E-04    7.39145E+00    6.28519E-01    2.43635E-23    8.62340E+00    7.68095E-01    5.17404E+00    4.60857E-01
    2.62800E-02    3.28500E-02    1.08684E-02    2.72813E-04    7.27823E+00    6.06320E-01    2.42038E-23    8.07717E+00    7.02759E-01    4.84630E+00    4.21655E-01
    3.28500E-02    3.94200E-02    9.66180E-03    2.92223E-04    7.16502E+00    5.84121E-01    2.40442E-23    9.00392E+00    7.82924E-01    5.40235E+00    4.69754E-01
    3.94200E-02    4.59900E-02    9.41751E-03    3.02301E-04    7.05180E+00    5.61922E-01    2.38846E-23    9.15228E+00    7.86248E-01    5.49137E+00    4.71749E-01
    4.59900E-02    5.25500E-02    9.02896E-03    3.10649E-04    6.93890E+00    5.39912E-01    2.37269E-23    9.45575E+00    8.04465E-01    5.67345E+00    4.82679E-01
    5.25500E-02    5.91200E-02    8.95673E-03    3.18358E-04    6.84564E+00    5.32451E-01    2.37176E-23    9.40758E+00    8.04502E-01    5.64455E+00    4.82701E-01
    5.91200E-02    6.56900E-02    8.34591E-03    3.04923E-04    6.75230E+00    5.24984E-01    2.37082E-23    9.96236E+00    8.55821E-01    5.97742E+00    5.13493E-01
    6.56900E-02    7.22600E-02    8.09068E-03    3.05172E-04    6.82866E+00    5.39609E-01    2.39755E-23    1.02770E+01    8.99871E-01    6.16619E+00    5.39922E-01
    7.22600E-02    7.88300E-02    7.48641E-03    3.18192E-04    7.24566E+00    5.98579E-01    2.47982E-23    1.13938E+01    1.05853E+00    6.83628E+00    6.35120E-01
    7.88300E-02    8.54000E-02    6.85657E-03    3.15676E-04    7.66267E+00    6.57549E-01    2.56208E-23    1.27340E+01    1.24007E+00    7.64038E+00    7.44041E-01
    8.54000E-02    9.19700E-02    6.37841E-03    3.27469E-04    7.86744E+00    7.01236E-01    2.53034E-23    1.42307E+01    1.46377E+00    8.53841E+00    8.78263E-01
    9.19700E-02    9.85400E-02    6.19350E-03    2.99933E-04    8.06300E+00    7.44260E-01    2.49365E-23    1.52408E+01    1.58867E+00    9.14450E+00    9.53201E-01
