           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    6.85000E-03    2.46060E-02    3.77858E-03    3.96321E+00    2.87593E-01    2.08870E-23    2.25120E+00    3.82356E-01    1.35072E+00    2.29414E-01
    6.85000E-03    1.36900E-02    1.84570E-02    1.55919E-03    4.07197E+00    3.09791E-01    2.05367E-23    3.13615E+00    3.56534E-01    1.88169E+00    2.13920E-01
    1.36900E-02    2.05400E-02    1.20428E-02    1.29923E-03    4.18074E+00    3.31988E-01    2.01864E-23    5.02053E+00    6.72542E-01    3.01232E+00    4.03525E-01
    2.05400E-02    2.73800E-02    9.48092E-03    1.09583E-03    4.28951E+00    3.54185E-01    1.98362E-23    6.65860E+00    9.45830E-01    3.99516E+00    5.67498E-01
    2.73800E-02    3.42300E-02    6.91415E-03    1.15731E-03    4.39827E+00    3.76383E-01    1.94859E-23    9.53031E+00    1.79160E+00    5.71818E+00    1.07496E+00
    3.42300E-02    4.10700E-02    6.12913E-03    1.06078E-03    4.50704E+00    3.98580E-01    1.91356E-23    1.12185E+01    2.18039E+00    6.73109E+00    1.30823E+00
    4.10700E-02    4.79200E-02    5.48538E-03    1.03827E-03    4.61581E+00    4.20777E-01    1.87853E-23    1.30769E+01    2.74730E+00    7.84615E+00    1.64838E+00
    4.79200E-02    5.47600E-02    6.67797E-03    7.41260E-04    4.74841E+00    4.44316E-01    1.86451E-23    1.11333E+01    1.61631E+00    6.67996E+00    9.69787E-01
    5.47600E-02    6.16100E-02    5.90408E-03    7.25858E-04    5.03506E+00    4.76524E-01    1.98622E-23    1.25345E+01    1.94474E+00    7.52072E+00    1.16684E+00
    6.16100E-02    6.84500E-02    5.58685E-03    6.34881E-04    5.32171E+00    5.08732E-01    2.10794E-23    1.31920E+01    1.95901E+00    7.91519E+00    1.17540E+00
    6.84500E-02    7.53000E-02    4.99869E-03    5.87934E-04    5.59953E+00    5.40000E-01    2.22585E-23    1.46921E+01    2.23464E+00    8.81523E+00    1.34078E+00
    7.53000E-02    8.21400E-02    4.16111E-03    5.97715E-04    5.58343E+00    5.40000E-01    2.21738E-23    1.76658E+01    3.05916E+00    1.05995E+01    1.83549E+00
    8.21400E-02    8.89900E-02    4.68771E-03    4.67760E-04    5.56732E+00    5.40000E-01    2.20891E-23    1.56961E+01    2.18423E+00    9.41764E+00    1.31054E+00
    8.89900E-02    9.58400E-02    3.77081E-03    4.99976E-04    5.55121E+00    5.40000E-01    2.20043E-23    1.95311E+01    3.21185E+00    1.17187E+01    1.92711E+00
    9.58400E-02    1.02680E-01    3.04034E-03    5.54545E-04    5.48093E+00    5.53814E-01    2.13161E-23    2.46892E+01    5.14804E+00    1.48135E+01    3.08882E+00
    1.02680E-01    1.09530E-01    3.24922E-03    4.72822E-04    5.40627E+00    5.68747E-01    2.05791E-23    2.36035E+01    4.23832E+00    1.41621E+01    2.54299E+00
    1.09530E-01    1.16370E-01    2.64348E-03    5.41171E-04    5.33160E+00    5.83679E-01    1.98420E-23    2.96743E+01    6.88896E+00    1.78046E+01    4.13338E+00
    1.16370E-01    1.23220E-01    2.89347E-03    4.60124E-04    5.52603E+00    6.39860E-01    1.99267E-23    2.79796E+01    5.50390E+00    1.67878E+01    3.30234E+00
    1.23220E-01    1.30060E-01    3.00756E-03    4.11437E-04    5.91795E+00    7.26313E-01    2.06146E-23    2.78654E+01    5.12127E+00    1.67193E+01    3.07276E+00
    1.30060E-01    1.36910E-01    2.60632E-03    4.37510E-04    6.30987E+00    8.12766E-01    2.13025E-23    3.31777E+01    7.02007E+00    1.99066E+01    4.21204E+00
    1.36910E-01    1.43750E-01    2.27023E-03    4.66473E-04    6.64220E+00    8.85981E-01    2.19016E-23    3.89987E+01    9.55362E+00    2.33992E+01    5.73217E+00
    1.43750E-01    1.50600E-01    2.01146E-03    4.89798E-04    6.47524E+00    8.48281E-01    2.17567E-23    4.31952E+01    1.19438E+01    2.59171E+01    7.16626E+00
    1.50600E-01    1.57440E-01    2.73746E-03    3.37142E-04    6.30829E+00    8.10582E-01    2.16118E-23    3.11284E+01    5.54041E+00    1.86770E+01    3.32425E+00
    1.57440E-01    1.64290E-01    2.28282E-03    3.63217E-04    6.14134E+00    7.72883E-01    2.14669E-23    3.65851E+01    7.42180E+00    2.19511E+01    4.45308E+00
    1.64290E-01    1.71130E-01    2.21693E-03    3.37767E-04    6.08959E+00    7.61227E-01    2.14758E-23    3.73396E+01    7.35875E+00    2.24037E+01    4.41525E+00
    1.71130E-01    1.77980E-01    1.94998E-03    3.61324E-04    6.21576E+00    7.89794E-01    2.17222E-23    4.28394E+01    9.62502E+00    2.57036E+01    5.77501E+00
    1.77980E-01    1.84830E-01    1.85096E-03    3.51052E-04    6.34202E+00    8.18382E-01    2.19688E-23    4.55311E+01    1.04446E+01    2.73186E+01    6.26678E+00
    1.84830E-01    1.91670E-01    1.76542E-03    3.36214E-04    6.46819E+00    8.46949E-01    2.22152E-23    4.81469E+01    1.11275E+01    2.88881E+01    6.67650E+00
    1.91670E-01    1.98520E-01    1.20173E-03    4.64353E-04    6.54052E+00    8.63299E-01    2.23710E-23    7.10236E+01    2.90008E+01    4.26142E+01    1.74005E+01
    1.98520E-01    2.05360E-01    1.38130E-03    3.91584E-04    6.38782E+00    8.28596E-01    2.21485E-23    6.09544E+01    1.90029E+01    3.65726E+01    1.14018E+01
    2.05360E-01    2.12210E-01    6.84351E-04    8.40195E-04    6.23513E+00    7.93894E-01    2.19259E-23    1.21309E+02    1.49733E+02    7.27853E+01    8.98397E+01
    2.12210E-01    2.19050E-01    2.12835E-03    2.37057E-04    6.08244E+00    7.59191E-01    2.17033E-23    3.84407E+01    6.43063E+00    2.30644E+01    3.85838E+00
    2.19050E-01    2.25900E-01    5.18217E-04    8.97487E-04    5.92975E+00    7.24488E-01    2.14808E-23    1.55510E+02    2.69993E+02    9.33059E+01    1.61996E+02
