           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.86500E-02    1.28077E-01    1.14493E-03    7.77916E+00    1.00117E+00    2.42094E-23    7.32421E-01    9.44890E-02    4.39452E-01    5.66934E-02
    2.86500E-02    5.72900E-02    5.09679E-02    5.73557E-04    1.12498E+01    1.84867E+00    2.86818E-23    2.24659E+00    3.70046E-01    1.34795E+00    2.22027E-01
    5.72900E-02    8.59400E-02    2.95568E-02    4.57665E-04    1.48704E+01    3.88983E+00    3.20222E-23    4.58669E+00    1.20189E+00    2.75201E+00    7.21136E-01
    8.59400E-02    1.14590E-01    2.06735E-02    3.68940E-04    1.33120E+01    3.06426E+00    3.03463E-23    6.19451E+00    1.43018E+00    3.71671E+00    8.58109E-01
    1.14590E-01    1.43230E-01    1.58611E-02    3.22756E-04    1.82481E+01    4.95316E+00    3.47950E-23    9.65274E+00    2.62743E+00    5.79165E+00    1.57646E+00
    1.43230E-01    1.71880E-01    1.17420E-02    2.57662E-04    1.25559E+01    2.65088E+00    2.99763E-23    1.04139E+01    2.21048E+00    6.24832E+00    1.32629E+00
    1.71880E-01    2.00530E-01    8.59315E-03    2.66805E-04    2.30995E+01    7.44427E+00    3.83118E-23    2.04834E+01    6.63172E+00    1.22900E+01    3.97903E+00
    2.00530E-01    2.29170E-01    6.90534E-03    2.41302E-04    2.04762E+01    5.85915E+00    3.57674E-23    2.42024E+01    6.97685E+00    1.45215E+01    4.18611E+00
    2.29170E-01    2.57820E-01    5.30618E-03    2.29069E-04    1.79848E+01    4.65975E+00    3.39945E-23    2.91071E+01    7.64543E+00    1.74643E+01    4.58726E+00
    2.57820E-01    2.86470E-01    3.96414E-03    2.33362E-04    1.74077E+01    4.85547E+00    3.47663E-23    3.68737E+01    1.05116E+01    2.21243E+01    6.30698E+00
    2.86470E-01    3.15120E-01    3.79644E-03    1.99142E-04    1.69192E+01    5.08201E+00    3.51054E-23    3.70606E+01    1.13003E+01    2.22363E+01    6.78021E+00
    3.15120E-01    3.43760E-01    2.89554E-03    2.13025E-04    1.65556E+01    5.35197E+00    3.48340E-23    4.79177E+01    1.58865E+01    2.87506E+01    9.53193E+00
    3.43760E-01    3.72410E-01    2.78062E-03    1.83969E-04    1.61921E+01    5.62193E+00    3.45626E-23    4.91856E+01    1.73847E+01    2.95113E+01    1.04308E+01
    3.72410E-01    4.01060E-01    2.38491E-03    1.77115E-04    1.55080E+01    5.34595E+00    3.36996E-23    5.63303E+01    1.98638E+01    3.37982E+01    1.19183E+01
    4.01060E-01    4.29700E-01    2.08471E-03    1.76074E-04    1.46413E+01    4.75867E+00    3.24994E-23    6.30873E+01    2.11854E+01    3.78524E+01    1.27113E+01
    4.29700E-01    4.58350E-01    2.03307E-03    1.57055E-04    1.37746E+01    4.17138E+00    3.12992E-23    6.31941E+01    1.97500E+01    3.79164E+01    1.18500E+01
    4.58350E-01    4.87000E-01    1.50222E-03    1.86456E-04    1.29077E+01    3.58400E+00    3.00988E-23    8.33395E+01    2.53470E+01    5.00037E+01    1.52082E+01
    4.87000E-01    5.15640E-01    1.74199E-03    1.42782E-04    1.22807E+01    3.29490E+00    2.93700E-23    7.00740E+01    1.96586E+01    4.20444E+01    1.17951E+01
    5.15640E-01    5.44290E-01    1.30616E-03    1.63451E-04    1.17245E+01    3.09396E+00    2.87805E-23    9.10504E+01    2.65919E+01    5.46303E+01    1.59551E+01
    5.44290E-01    5.72940E-01    1.39110E-03    1.36411E-04    1.11682E+01    2.89298E+00    2.81909E-23    8.31377E+01    2.30272E+01    4.98826E+01    1.38163E+01
    5.72940E-01    6.01580E-01    1.15982E-03    1.40185E-04    1.06120E+01    2.69204E+00    2.76014E-23    9.67736E+01    2.71936E+01    5.80641E+01    1.63162E+01
    6.01580E-01    6.30230E-01    8.83084E-04    1.63973E-04    1.00557E+01    2.49109E+00    2.70120E-23    1.23066E+02    3.81004E+01    7.38399E+01    2.28602E+01
    6.30230E-01    6.58880E-01    9.88928E-04    1.36043E-04    9.49944E+00    2.29011E+00    2.64224E-23    1.06132E+02    2.94587E+01    6.36790E+01    1.76752E+01
    6.58880E-01    6.87520E-01    9.65628E-04    1.20891E-04    9.04061E+00    2.15863E+00    2.58550E-23    1.05713E+02    2.85002E+01    6.34275E+01    1.71001E+01
    6.87520E-01    7.16170E-01    4.76911E-04    1.70686E-04    8.66097E+00    2.08361E+00    2.53057E-23    2.09505E+02    9.03470E+01    1.25703E+02    5.42082E+01
    7.16170E-01    7.44820E-01    8.34301E-04    1.15159E-04    8.28127E+00    2.00859E+00    2.47563E-23    1.17050E+02    3.26654E+01    7.02302E+01    1.95992E+01
