           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.60000E-02    1.42425E-02    2.38577E-04    7.25750E+00    8.12246E-01    2.28182E-23    6.51932E+00    7.37758E-01    3.91159E+00    4.42655E-01
    1.60000E-02    3.20100E-02    1.18790E-02    1.53939E-04    7.28788E+00    8.41617E-01    2.28414E-23    7.84119E+00    9.11197E-01    4.70471E+00    5.46718E-01
    3.20100E-02    4.80100E-02    7.64618E-03    6.25272E-04    7.31826E+00    8.70988E-01    2.28646E-23    1.22203E+01    1.76464E+00    7.33220E+00    1.05879E+00
    4.80100E-02    6.40100E-02    6.32182E-03    4.92495E-04    7.34864E+00    9.00350E-01    2.28878E-23    1.48267E+01    2.15268E+00    8.89601E+00    1.29161E+00
    6.40100E-02    8.00200E-02    5.11715E-03    2.29967E-04    7.37902E+00    9.29721E-01    2.29110E-23    1.83743E+01    2.45793E+00    1.10246E+01    1.47476E+00
    8.00200E-02    9.60200E-02    5.92073E-03    4.13469E-04    7.40941E+00    9.59092E-01    2.29342E-23    1.59297E+01    2.34293E+00    9.55784E+00    1.40576E+00
    9.60200E-02    1.12030E-01    5.23631E-03    6.11662E-04    7.43979E+00    9.88464E-01    2.29574E-23    1.80674E+01    3.19631E+00    1.08405E+01    1.91779E+00
    1.12030E-01    1.28030E-01    4.18276E-03    2.97704E-04    7.47017E+00    1.01783E+00    2.29806E-23    2.26877E+01    3.48761E+00    1.36126E+01    2.09257E+00
    1.28030E-01    1.44030E-01    4.26023E-03    7.46270E-04    7.50055E+00    1.04720E+00    2.30038E-23    2.23432E+01    5.00495E+00    1.34059E+01    3.00297E+00
    1.44030E-01    1.60040E-01    3.71284E-03    3.74324E-04    7.53093E+00    1.07657E+00    2.30269E-23    2.57152E+01    4.49832E+00    1.54291E+01    2.69899E+00
    1.60040E-01    1.76040E-01    3.68892E-03    2.43738E-04    7.56132E+00    1.10594E+00    2.30501E-23    2.59602E+01    4.16647E+00    1.55761E+01    2.49988E+00
    1.76040E-01    1.92040E-01    3.26526E-03    3.46372E-04    7.59169E+00    1.13530E+00    2.30733E-23    2.94167E+01    5.39348E+00    1.76500E+01    3.23609E+00
    1.92040E-01    2.08050E-01    2.96326E-03    2.04074E-04    7.62207E+00    1.16467E+00    2.30965E-23    3.25118E+01    5.44913E+00    1.95071E+01    3.26948E+00
    2.08050E-01    2.24050E-01    2.70469E-03    1.15768E-03    7.65246E+00    1.19404E+00    2.31197E-23    3.57260E+01    1.62761E+01    2.14356E+01    9.76565E+00
