           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    5.66000E-03    5.53955E-02    2.41819E-04    3.33000E+00    1.70000E-01    1.78647E-23    9.82332E-01    5.03321E-02    5.89399E-01    3.01993E-02
    5.66000E-03    1.13300E-02    4.60761E-02    3.20963E-04    3.36923E+00    1.79808E-01    1.83686E-23    1.16215E+00    6.25474E-02    6.97291E-01    3.75284E-02
    1.13300E-02    1.69900E-02    4.22466E-02    3.43279E-04    3.45465E+00    2.00145E-01    1.88717E-23    1.26498E+00    7.40041E-02    7.58989E-01    4.44025E-02
    1.69900E-02    2.26500E-02    3.56514E-02    3.44716E-04    3.80027E+00    2.15766E-01    1.92816E-23    1.61390E+00    9.29510E-02    9.68343E-01    5.57706E-02
    2.26500E-02    2.83100E-02    2.65064E-02    3.63608E-04    3.99398E+00    2.43009E-01    1.94743E-23    2.25879E+00    1.40883E-01    1.35528E+00    8.45299E-02
    2.83100E-02    3.39800E-02    2.53935E-02    3.64570E-04    4.32721E+00    2.60119E-01    2.00313E-23    2.48347E+00    1.53486E-01    1.49008E+00    9.20916E-02
    3.39800E-02    3.96400E-02    2.22160E-02    3.75480E-04    4.19270E+00    2.50238E-01    2.03438E-23    2.70819E+00    1.67992E-01    1.62491E+00    1.00795E-01
    3.96400E-02    4.53000E-02    1.86471E-02    3.47004E-04    4.56957E+00    2.95972E-01    2.09468E-23    3.41531E+00    2.30159E-01    2.04919E+00    1.38095E-01
    4.53000E-02    5.09600E-02    1.85275E-02    3.98010E-04    4.79813E+00    3.16044E-01    2.08958E-23    3.61810E+00    2.50672E-01    2.17086E+00    1.50403E-01
    5.09600E-02    5.66300E-02    1.47254E-02    3.64170E-04    4.98668E+00    3.45240E-01    2.05973E-23    4.79974E+00    3.52862E-01    2.87985E+00    2.11717E-01
    5.66300E-02    6.22900E-02    1.40972E-02    3.47669E-04    5.12100E+00    3.80956E-01    2.07438E-23    5.11230E+00    4.00663E-01    3.06738E+00    2.40398E-01
    6.22900E-02    6.79500E-02    1.21627E-02    3.33376E-04    5.34705E+00    4.00000E-01    2.19666E-23    5.84258E+00    4.65483E-01    3.50555E+00    2.79290E-01
    6.79500E-02    7.36200E-02    1.16061E-02    3.12860E-04    5.44630E+00    4.16587E-01    2.10532E-23    6.50700E+00    5.27724E-01    3.90420E+00    3.16634E-01
    7.36200E-02    7.92800E-02    1.01715E-02    3.13922E-04    5.53278E+00    4.32312E-01    2.11525E-23    7.50724E+00    6.30689E-01    4.50435E+00    3.78414E-01
    7.92800E-02    8.49400E-02    9.27955E-03    2.79501E-04    5.48839E+00    4.12543E-01    2.16204E-23    7.98615E+00    6.46691E-01    4.79169E+00    3.88015E-01
    8.49400E-02    9.06000E-02    8.40647E-03    2.85656E-04    5.61764E+00    4.40000E-01    2.17620E-23    8.96446E+00    7.65370E-01    5.37868E+00    4.59222E-01
    9.06000E-02    9.62700E-02    8.01201E-03    2.65850E-04    5.49790E+00    4.35525E-01    2.13752E-23    9.37192E+00    8.04909E-01    5.62315E+00    4.82946E-01
    9.62700E-02    1.01930E-01    7.49223E-03    2.85355E-04    5.60850E+00    4.11478E-01    2.16663E-23    1.00864E+01    8.33777E-01    6.05182E+00    5.00266E-01
    1.01930E-01    1.07590E-01    6.70001E-03    2.35506E-04    5.96891E+00    4.74159E-01    2.30782E-23    1.12694E+01    9.78946E-01    6.76165E+00    5.87367E-01
    1.07590E-01    1.13260E-01    6.57110E-03    2.61403E-04    6.04241E+00    5.19310E-01    2.21565E-23    1.21159E+01    1.14742E+00    7.26952E+00    6.88455E-01
    1.13260E-01    1.18920E-01    5.84766E-03    2.64745E-04    6.20847E+00    5.77041E-01    2.15459E-23    1.43853E+01    1.48722E+00    8.63121E+00    8.92331E-01
    1.18920E-01    1.24580E-01    5.66489E-03    2.31993E-04    6.56000E+00    6.48203E-01    2.21360E-23    1.52720E+01    1.63352E+00    9.16321E+00    9.80113E-01
    1.24580E-01    1.30240E-01    4.65933E-03    2.43550E-04    6.56000E+00    6.22085E-01    2.23541E-23    1.83868E+01    1.99097E+00    1.10321E+01    1.19458E+00
    1.30240E-01    1.35910E-01    4.67821E-03    2.26054E-04    6.47904E+00    5.99880E-01    2.24459E-23    1.80127E+01    1.88121E+00    1.08076E+01    1.12873E+00
    1.35910E-01    1.41570E-01    4.48811E-03    1.93345E-04    6.32847E+00    5.81059E-01    2.24290E-23    1.83531E+01    1.86138E+00    1.10119E+01    1.11683E+00
    1.41570E-01    1.47230E-01    4.28320E-03    2.52371E-04    6.64419E+00    6.25500E-01    2.27801E-23    1.98794E+01    2.20782E+00    1.19276E+01    1.32469E+00
    1.47230E-01    1.52890E-01    4.29234E-03    2.19313E-04    6.77378E+00    6.42487E-01    2.27111E-23    2.02854E+01    2.18546E+00    1.21712E+01    1.31127E+00
    1.52890E-01    1.58560E-01    3.93330E-03    2.40841E-04    6.36487E+00    5.80871E-01    2.15291E-23    2.19426E+01    2.41150E+00    1.31656E+01    1.44690E+00
    1.58560E-01    1.64220E-01    4.04449E-03    2.13105E-04    6.16261E+00    5.52609E-01    2.10314E-23    2.11502E+01    2.19975E+00    1.26901E+01    1.31985E+00
    1.64220E-01    1.69880E-01    3.68339E-03    2.39259E-04    6.16783E+00    5.57832E-01    2.12205E-23    2.30363E+01    2.56512E+00    1.38218E+01    1.53907E+00
    1.69880E-01    1.75550E-01    3.72211E-03    2.08805E-04    6.24039E+00    5.75301E-01    2.13321E-23    2.29442E+01    2.47607E+00    1.37665E+01    1.48564E+00
    1.75550E-01    1.81210E-01    3.15404E-03    2.23327E-04    6.36063E+00    6.01442E-01    2.13885E-23    2.75255E+01    3.25158E+00    1.65153E+01    1.95095E+00
    1.81210E-01    1.86870E-01    3.65560E-03    1.97201E-04    6.46507E+00    6.10000E-01    2.13742E-23    2.41551E+01    2.62532E+00    1.44931E+01    1.57519E+00
    1.86870E-01    1.92530E-01    3.14775E-03    2.39142E-04    6.56186E+00    6.10000E-01    2.13253E-23    2.85374E+01    3.42611E+00    1.71225E+01    2.05567E+00
    1.92530E-01    1.98200E-01    2.92455E-03    1.61571E-04    6.56735E+00    6.22794E-01    2.11799E-23    3.09522E+01    3.39703E+00    1.85713E+01    2.03822E+00
    1.98200E-01    2.03860E-01    3.07789E-03    2.05730E-04    6.48257E+00    6.48228E-01    2.09391E-23    2.93643E+01    3.53189E+00    1.76186E+01    2.11913E+00
    2.03860E-01    2.09520E-01    2.70664E-03    1.75332E-04    6.39819E+00    6.67047E-01    2.07122E-23    3.33184E+01    4.08955E+00    1.99910E+01    2.45373E+00
    2.09520E-01    2.15180E-01    2.80608E-03    1.94154E-04    6.31571E+00    6.46428E-01    2.05671E-23    3.19473E+01    3.94692E+00    1.91684E+01    2.36815E+00
    2.15180E-01    2.20850E-01    3.10573E-03    1.71126E-04    6.23316E+00    6.25791E-01    2.04218E-23    2.86903E+01    3.28571E+00    1.72142E+01    1.97142E+00
    2.20850E-01    2.26510E-01    2.29830E-03    2.12760E-04    6.17490E+00    5.97434E-01    2.05871E-23    3.80988E+01    5.10164E+00    2.28593E+01    3.06098E+00
    2.26510E-01    2.32170E-01    2.51611E-03    1.77251E-04    6.12614E+00    5.66093E-01    2.08733E-23    3.40525E+01    3.95677E+00    2.04315E+01    2.37407E+00
    2.32170E-01    2.37840E-01    2.15559E-03    1.94786E-04    6.07735E+00    5.34725E-01    2.11598E-23    3.88973E+01    4.90586E+00    2.33384E+01    2.94351E+00
    2.37840E-01    2.43500E-01    2.36748E-03    2.05725E-04    6.30879E+00    5.85298E-01    2.14792E-23    3.62180E+01    4.60384E+00    2.17308E+01    2.76230E+00
    2.43500E-01    2.49160E-01    2.01861E-03    1.76118E-04    6.58967E+00    6.50344E-01    2.18042E-23    4.37074E+01    5.75746E+00    2.62244E+01    3.45447E+00
    2.49160E-01    2.54820E-01    2.21379E-03    1.76264E-04    6.87055E+00    7.15391E-01    2.21291E-23    4.09425E+01    5.36665E+00    2.45655E+01    3.21999E+00
    2.54820E-01    2.60490E-01    2.00775E-03    2.08010E-04    7.00041E+00    7.37756E-01    2.23676E-23    4.55069E+01    6.72521E+00    2.73041E+01    4.03513E+00
    2.60490E-01    2.66150E-01    2.12099E-03    1.69325E-04    6.95858E+00    7.11615E-01    2.25077E-23    4.25534E+01    5.52068E+00    2.55320E+01    3.31241E+00
    2.66150E-01    2.71810E-01    1.64230E-03    2.02221E-04    6.91680E+00    6.85498E-01    2.26477E-23    5.42889E+01    8.58104E+00    3.25734E+01    5.14862E+00
    2.71810E-01    2.77480E-01    2.34068E-03    2.10415E-04    6.87497E+00    6.59358E-01    2.27878E-23    3.76278E+01    4.94620E+00    2.25767E+01    2.96772E+00
    2.77480E-01    2.83140E-01    1.81405E-03    1.74715E-04    6.83908E+00    6.47385E-01    2.26541E-23    4.85830E+01    6.56077E+00    2.91498E+01    3.93646E+00
    2.83140E-01    2.88800E-01    2.01900E-03    1.80198E-04    6.80651E+00    6.43314E-01    2.23680E-23    4.39992E+01    5.71969E+00    2.63995E+01    3.43181E+00
    2.88800E-01    2.94460E-01    1.77373E-03    2.01010E-04    6.77395E+00    6.39244E-01    2.20819E-23    5.04897E+01    7.44584E+00    3.02938E+01    4.46750E+00
    2.94460E-01    3.00130E-01    1.97203E-03    1.90016E-04    6.74136E+00    6.35170E-01    2.17955E-23    4.57880E+01    6.17065E+00    2.74728E+01    3.70239E+00
    3.00130E-01    3.05790E-01    1.47479E-03    2.20032E-04    6.70877E+00    6.31097E-01    2.15091E-23    6.17411E+01    1.08897E+01    3.70447E+01    6.53379E+00
    3.05790E-01    3.11450E-01    1.68341E-03    1.56984E-04    6.75099E+00    6.37697E-01    2.15584E-23    5.43055E+01    7.20831E+00    3.25833E+01    4.32498E+00
    3.11450E-01    3.17110E-01    1.45863E-03    1.45481E-04    6.82078E+00    6.48232E-01    2.17315E-23    6.28180E+01    8.65427E+00    3.76908E+01    5.19256E+00
    3.17110E-01    3.22780E-01    1.34597E-03    1.42688E-04    6.89064E+00    6.58776E-01    2.19046E-23    6.82294E+01    9.73999E+00    4.09376E+01    5.84400E+00
    3.22780E-01    3.28440E-01    1.50008E-03    1.02814E-04    6.96049E+00    6.69320E-01    2.20778E-23    6.13554E+01    7.24521E+00    3.68132E+01    4.34713E+00
    3.28440E-01    3.34100E-01    1.48594E-03    1.54606E-04    7.03028E+00    6.79854E-01    2.22509E-23    6.20738E+01    8.81735E+00    3.72443E+01    5.29041E+00
    3.34100E-01    3.39770E-01    1.20921E-03    1.52990E-04    7.10014E+00    6.90398E-01    2.24240E-23    7.64425E+01    1.21979E+01    4.58655E+01    7.31875E+00
    3.39770E-01    3.45430E-01    1.41255E-03    1.65092E-04    7.16999E+00    7.00942E-01    2.25972E-23    6.55757E+01    9.99184E+00    3.93454E+01    5.99510E+00
    3.45430E-01    3.51090E-01    1.14626E-03    1.58645E-04    7.21471E+00    7.08666E-01    2.27219E-23    8.08675E+01    1.37245E+01    4.85205E+01    8.23469E+00
