           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.44000E-03    1.08033E-02    1.68964E-04    3.53616E+00    1.79226E-01    2.04792E-23    4.66601E+00    2.47495E-01    2.79960E+00    1.48497E-01
    3.44000E-03    6.88000E-03    1.18888E-02    2.42212E-04    3.53114E+00    1.82577E-01    2.03050E-23    4.27028E+00    2.37316E-01    2.56217E+00    1.42389E-01
    6.88000E-03    1.03200E-02    1.21612E-02    2.90588E-04    3.52611E+00    1.85927E-01    2.01308E-23    4.20477E+00    2.43414E-01    2.52286E+00    1.46049E-01
    1.03200E-02    1.37600E-02    1.19194E-02    2.99413E-04    3.52108E+00    1.89277E-01    1.99566E-23    4.32135E+00    2.56407E-01    2.59281E+00    1.53844E-01
    1.37600E-02    1.72000E-02    1.08620E-02    3.20371E-04    3.51606E+00    1.92628E-01    1.97824E-23    4.77696E+00    2.97223E-01    2.86618E+00    1.78334E-01
    1.72000E-02    2.06400E-02    1.02834E-02    3.29523E-04    3.51103E+00    1.95978E-01    1.96081E-23    5.08329E+00    3.27170E-01    3.04998E+00    1.96302E-01
    2.06400E-02    2.40700E-02    9.61976E-03    3.40594E-04    3.50601E+00    1.99324E-01    1.94342E-23    5.47478E+00    3.66675E-01    3.28487E+00    2.20005E-01
    2.40700E-02    2.75100E-02    9.29678E-03    3.18187E-04    3.50100E+00    2.02669E-01    1.92602E-23    5.70797E+00    3.83859E-01    3.42478E+00    2.30315E-01
    2.75100E-02    3.09500E-02    8.59942E-03    3.27046E-04    3.49597E+00    2.06019E-01    1.90860E-23    6.21824E+00    4.36127E-01    3.73094E+00    2.61676E-01
    3.09500E-02    3.43900E-02    8.02250E-03    3.20362E-04    3.49095E+00    2.09370E-01    1.89118E-23    6.71714E+00    4.83991E-01    4.03028E+00    2.90394E-01
    3.43900E-02    3.78300E-02    7.36834E-03    3.27597E-04    3.57758E+00    2.19520E-01    1.90671E-23    7.43393E+00    5.63300E-01    4.46036E+00    3.37980E-01
    3.78300E-02    4.12700E-02    6.88631E-03    3.09586E-04    3.68547E+00    2.31246E-01    1.92988E-23    8.09577E+00    6.24903E-01    4.85746E+00    3.74942E-01
    4.12700E-02    4.47100E-02    6.41027E-03    3.07677E-04    3.79335E+00    2.42973E-01    1.95305E-23    8.84536E+00    7.07986E-01    5.30722E+00    4.24791E-01
    4.47100E-02    4.81500E-02    5.90386E-03    2.96808E-04    3.90123E+00    2.54699E-01    1.97622E-23    9.76141E+00    8.04342E-01    5.85685E+00    4.82605E-01
    4.81500E-02    5.15900E-02    5.40497E-03    3.23222E-04    3.94871E+00    2.58715E-01    1.99302E-23    1.07012E+01    9.49270E-01    6.42074E+00    5.69562E-01
    5.15900E-02    5.50300E-02    4.96373E-03    2.85863E-04    3.94637E+00    2.56370E-01    2.00456E-23    1.15785E+01    1.00519E+00    6.94713E+00    6.03117E-01
    5.50300E-02    5.84700E-02    4.59427E-03    3.25620E-04    3.94402E+00    2.54025E-01    2.01610E-23    1.24307E+01    1.19047E+00    7.45840E+00    7.14281E-01
    5.84700E-02    6.19100E-02    4.46591E-03    2.71231E-04    3.94168E+00    2.51679E-01    2.02764E-23    1.27076E+01    1.11982E+00    7.62457E+00    6.71893E-01
