           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.52800E-02    3.91236E-02    2.88801E-03    9.41095E+00    8.27342E-01    2.77939E-23    2.52655E+00    2.90033E-01    1.51593E+00    1.74020E-01
    1.52800E-02    3.05600E-02    3.34997E-02    1.07418E-03    9.13501E+00    8.49596E-01    2.70191E-23    2.94633E+00    2.89851E-01    1.76780E+00    1.73910E-01
    3.05600E-02    4.58400E-02    2.53885E-02    7.66844E-04    8.85907E+00    8.71849E-01    2.62442E-23    3.88151E+00    3.99578E-01    2.32891E+00    2.39747E-01
    4.58400E-02    6.11200E-02    2.12895E-02    5.73659E-04    8.58312E+00    8.94103E-01    2.54693E-23    4.62110E+00    4.97224E-01    2.77266E+00    2.98334E-01
    6.11200E-02    7.64000E-02    1.81581E-02    4.53015E-04    1.04466E+01    1.45475E+00    2.76197E-23    6.08091E+00    8.60287E-01    3.64855E+00    5.16172E-01
    7.64000E-02    9.16800E-02    1.36712E-02    4.35064E-04    1.20023E+01    1.87118E+00    2.94737E-23    8.69575E+00    1.38363E+00    5.21745E+00    8.30180E-01
    9.16800E-02    1.06960E-01    1.14980E-02    3.90575E-04    1.07498E+01    1.40709E+00    2.78120E-23    9.81361E+00    1.32710E+00    5.88817E+00    7.96262E-01
    1.06960E-01    1.22240E-01    9.38446E-03    3.64255E-04    9.83341E+00    1.08429E+00    2.65664E-23    1.15145E+01    1.34602E+00    6.90870E+00    8.07612E-01
    1.22240E-01    1.37520E-01    7.37418E-03    3.85110E-04    9.80931E+00    1.13650E+00    2.64254E-23    1.46955E+01    1.86759E+00    8.81733E+00    1.12056E+00
    1.37520E-01    1.52800E-01    7.63721E-03    3.12701E-04    9.78521E+00    1.18872E+00    2.62845E-23    1.42305E+01    1.82428E+00    8.53829E+00    1.09457E+00
    1.52800E-01    1.68080E-01    5.66015E-03    3.48542E-04    9.83450E+00    1.21147E+00    2.63682E-23    1.92366E+01    2.64925E+00    1.15420E+01    1.58955E+00
    1.68080E-01    1.83360E-01    6.05001E-03    2.78913E-04    9.90403E+00    1.22611E+00    2.65138E-23    1.80247E+01    2.38114E+00    1.08148E+01    1.42868E+00
    1.83360E-01    1.98640E-01    5.38829E-03    2.56085E-04    9.99053E+00    1.24780E+00    2.66955E-23    2.02760E+01    2.70958E+00    1.21656E+01    1.62575E+00
    1.98640E-01    2.13920E-01    4.52997E-03    2.58352E-04    1.03913E+01    1.40004E+00    2.75450E-23    2.43118E+01    3.55695E+00    1.45871E+01    2.13417E+00
    2.13920E-01    2.29200E-01    3.97968E-03    2.55246E-04    1.07922E+01    1.55229E+00    2.83945E-23    2.78811E+01    4.39091E+00    1.67287E+01    2.63455E+00
    2.29200E-01    2.44480E-01    4.02497E-03    2.20716E-04    1.11930E+01    1.70454E+00    2.92439E-23    2.77607E+01    4.49331E+00    1.66564E+01    2.69599E+00
    2.44480E-01    2.59760E-01    3.14839E-03    2.46141E-04    1.10098E+01    1.64846E+00    2.89488E-23    3.52650E+01    5.95656E+00    2.11590E+01    3.57394E+00
    2.59760E-01    2.75040E-01    3.30155E-03    2.11905E-04    1.07094E+01    1.55055E+00    2.84239E-23    3.33156E+01    5.27627E+00    1.99894E+01    3.16576E+00
    2.75040E-01    2.90320E-01    2.95195E-03    2.07820E-04    1.04090E+01    1.45263E+00    2.78989E-23    3.68974E+01    5.76733E+00    2.21384E+01    3.46040E+00
    2.90320E-01    3.05600E-01    2.79961E-03    1.92102E-04    1.01086E+01    1.35472E+00    2.73740E-23    3.85068E+01    5.79765E+00    2.31041E+01    3.47859E+00
    3.05600E-01    3.20880E-01    2.30710E-03    2.03806E-04    9.90133E+00    1.29325E+00    2.70224E-23    4.63646E+01    7.31088E+00    2.78188E+01    4.38653E+00
    3.20880E-01    3.36160E-01    1.90255E-03    2.22534E-04    9.87575E+00    1.30285E+00    2.70088E-23    5.61063E+01    9.89207E+00    3.36638E+01    5.93524E+00
    3.36160E-01    3.51440E-01    2.00067E-03    1.98405E-04    9.85017E+00    1.31244E+00    2.69952E-23    5.32433E+01    8.84343E+00    3.19460E+01    5.30606E+00
    3.51440E-01    3.66720E-01    2.03789E-03    1.78923E-04    9.82458E+00    1.32203E+00    2.69816E-23    5.21614E+01    8.38093E+00    3.12968E+01    5.02856E+00
    3.66720E-01    3.82000E-01    1.90068E-03    1.73947E-04    9.79900E+00    1.33162E+00    2.69680E-23    5.58094E+01    9.14367E+00    3.34856E+01    5.48620E+00
    3.82000E-01    3.97280E-01    1.57896E-03    1.91391E-04    9.77342E+00    1.34122E+00    2.69544E-23    6.70392E+01    1.22748E+01    4.02235E+01    7.36486E+00
    3.97280E-01    4.12560E-01    1.56466E-03    1.74384E-04    9.72922E+00    1.34566E+00    2.69213E-23    6.74288E+01    1.19772E+01    4.04573E+01    7.18631E+00
    4.12560E-01    4.27840E-01    1.68238E-03    1.50094E-04    9.48277E+00    1.29413E+00    2.66757E-23    6.16848E+01    1.00574E+01    3.70109E+01    6.03445E+00
    4.27840E-01    4.43120E-01    1.41373E-03    1.60848E-04    9.23632E+00    1.24259E+00    2.64302E-23    7.21632E+01    1.27147E+01    4.32979E+01    7.62881E+00
