           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.31000E-02    3.34495E-02    2.50125E-04    3.59000E+00    2.10000E-01    1.95486E-23    1.60278E+00    9.45187E-02    9.61666E-01    5.67112E-02
    1.31000E-02    2.62000E-02    1.84527E-02    3.01053E-04    3.92222E+00    2.40202E-01    2.04317E-23    3.03704E+00    1.92479E-01    1.82222E+00    1.15487E-01
    2.62000E-02    3.93000E-02    1.25300E-02    2.66612E-04    4.68115E+00    3.55779E-01    2.08785E-23    5.22380E+00    4.12287E-01    3.13428E+00    2.47372E-01
    3.93000E-02    5.24000E-02    1.07380E-02    3.05257E-04    4.91544E+00    5.10651E-01    2.12177E-23    6.29830E+00    6.78368E-01    3.77898E+00    4.07021E-01
    5.24000E-02    6.55000E-02    7.15064E-03    2.73429E-04    5.06345E+00    4.20779E-01    2.15517E-23    9.59187E+00    8.77432E-01    5.75512E+00    5.26459E-01
    6.55000E-02    7.86000E-02    6.09087E-03    3.49986E-04    6.05096E+00    6.43936E-01    2.17504E-23    1.33340E+01    1.61263E+00    8.00042E+00    9.67578E-01
    7.86000E-02    9.17000E-02    5.12006E-03    3.15424E-04    5.20869E+00    4.73654E-01    2.12556E-23    1.39722E+01    1.53468E+00    8.38329E+00    9.20808E-01
    9.17000E-02    1.04800E-01    4.34782E-03    2.27173E-04    5.84092E+00    6.94755E-01    2.18909E-23    1.79155E+01    2.32752E+00    1.07493E+01    1.39651E+00
    1.04800E-01    1.17900E-01    3.52090E-03    5.19102E-04    5.48828E+00    4.91008E-01    2.10712E-23    2.15962E+01    3.72438E+00    1.29577E+01    2.23463E+00
    1.17900E-01    1.31000E-01    3.67948E-03    3.84934E-04    5.63440E+00    6.31217E-01    2.11368E-23    2.11498E+01    3.24186E+00    1.26899E+01    1.94512E+00
    1.31000E-01    1.44100E-01    3.06008E-03    2.59445E-04    6.02181E+00    7.28017E-01    2.17323E-23    2.64345E+01    3.90339E+00    1.58607E+01    2.34204E+00
    1.44100E-01    1.57200E-01    2.76781E-03    2.36078E-04    6.31320E+00    7.31498E-01    2.23100E-23    2.98468E+01    4.29426E+00    1.79081E+01    2.57655E+00
    1.57200E-01    1.70300E-01    2.44021E-03    3.28588E-04    6.26054E+00    8.30236E-01    2.24133E-23    3.34166E+01    6.31553E+00    2.00500E+01    3.78932E+00
    1.70300E-01    1.83400E-01    2.22670E-03    2.09911E-04    5.87618E+00    7.55230E-01    2.09766E-23    3.67266E+01    5.85386E+00    2.20360E+01    3.51232E+00
    1.83400E-01    1.96500E-01    1.95477E-03    4.16178E-04    5.70744E+00    6.71444E-01    2.02021E-23    4.21922E+01    1.02630E+01    2.53154E+01    6.15783E+00
