           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.74200E-02    9.29347E-03    2.05039E-04    7.21839E+00    1.81589E+00    2.30387E-23    9.84212E+00    2.48543E+00    5.90528E+00    1.49126E+00
    1.74200E-02    3.48500E-02    6.44087E-03    2.81550E-04    7.21442E+00    1.83044E+00    2.29539E-23    1.42457E+01    3.66768E+00    8.54744E+00    2.20061E+00
    3.48500E-02    5.22700E-02    4.34822E-03    3.67463E-04    7.21046E+00    1.84499E+00    2.28691E-23    2.11683E+01    5.70427E+00    1.27010E+01    3.42256E+00
    5.22700E-02    6.96900E-02    3.45542E-03    3.53465E-04    7.20649E+00    1.85954E+00    2.27843E-23    2.67221E+01    7.41735E+00    1.60333E+01    4.45041E+00
    6.96900E-02    8.71200E-02    3.26565E-03    3.52601E-04    7.20252E+00    1.87409E+00    2.26995E-23    2.83649E+01    7.99076E+00    1.70190E+01    4.79446E+00
    8.71200E-02    1.04540E-01    2.96257E-03    3.17112E-04    7.19855E+00    1.88865E+00    2.26147E-23    3.13667E+01    8.88806E+00    1.88200E+01    5.33283E+00
    1.04540E-01    1.21960E-01    3.03576E-03    4.05844E-04    7.19458E+00    1.90319E+00    2.25299E-23    3.07087E+01    9.10187E+00    1.84252E+01    5.46112E+00
    1.21960E-01    1.39390E-01    2.35792E-03    4.05276E-04    7.19062E+00    1.91774E+00    2.24451E-23    3.96641E+01    1.25850E+01    2.37985E+01    7.55097E+00
    1.39390E-01    1.56810E-01    2.40988E-03    4.32249E-04    7.18665E+00    1.93230E+00    2.23604E-23    3.89346E+01    1.25840E+01    2.33608E+01    7.55043E+00
    1.56810E-01    1.74230E-01    2.32319E-03    3.70569E-04    7.18268E+00    1.94684E+00    2.22756E-23    4.05188E+01    1.27431E+01    2.43113E+01    7.64586E+00
