ABELL_0401
Cosmology      70.0000     0.300000     0.700000
Number of MC iterations:    5000
Source FITS files: /Volumes/GALACTUS//merged/ABELL_0401/518_2309_sbprof_10pix.fits
        RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
        0.25412        0.26081    1.90041E-03    1.90148E-04      477.33636      477.33636       61.63484    1.39178E-02    1.39178E-02    2.07532E-03    9.29426E+13    7.53544E+12
        0.24744        0.25412    2.01306E-03    2.29271E-04      461.79507      461.79507       62.16047    1.48210E-02    1.48210E-02    2.35860E-03    1.07100E+14    8.72955E+12
        0.24075        0.24744    2.07011E-03    2.28371E-04      456.84552      456.84552       61.24064    1.53612E-02    1.53612E-02    2.41571E-03    1.06297E+14    8.73634E+12
        0.23406        0.24075    2.17007E-03    2.08789E-04      446.44723      446.44723       58.03621    1.62390E-02    1.62390E-02    2.41091E-03    1.16252E+14    9.63930E+12
        0.22737        0.23406    2.25392E-03    2.14929E-04      438.95226      438.95226       57.31342    1.70078E-02    1.70078E-02    2.52839E-03    1.09523E+14    9.15990E+12
        0.22069        0.22737    2.38756E-03    2.12206E-04      425.92657      425.92657       55.10459    1.81660E-02    1.81660E-02    2.64043E-03    1.10818E+14    9.34644E+12
        0.21400        0.22069    2.54544E-03    2.51530E-04      407.82726      407.82726       53.68555    1.93530E-02    1.93530E-02    2.91924E-03    1.06192E+14    8.87515E+12
        0.20731        0.21400    2.68580E-03    2.62718E-04      391.36967      391.36967       50.67990    2.03101E-02    2.03101E-02    3.01823E-03    9.97015E+13    8.17969E+12
        0.20062        0.20731    2.83840E-03    2.71717E-04      375.16863      375.16863       47.63316    2.13476E-02    2.13476E-02    3.10908E-03    9.14932E+13    7.36431E+12
        0.19394        0.20062    2.97515E-03    3.10831E-04      361.60018      361.60018       46.35443    2.22542E-02    2.22542E-02    3.33792E-03    7.98545E+13    6.30225E+12
        0.18725        0.19394    3.13843E-03    2.62416E-04      352.61293      352.61293       43.18879    2.37220E-02    2.37220E-02    3.26002E-03    7.18877E+13    5.74952E+12
        0.18056        0.18725    3.25373E-03    2.67781E-04      349.56753      349.56753       43.46993    2.49747E-02    2.49747E-02    3.46300E-03    6.19177E+13    5.06712E+12
        0.17387        0.18056    3.42775E-03    2.66101E-04      342.78676      342.78676       42.93220    2.67120E-02    2.67120E-02    3.68532E-03    5.45388E+13    4.56150E+12
        0.16719        0.17387    3.57447E-03    3.03729E-04      333.44697      333.44697       42.58927    2.78642E-02    2.78642E-02    3.97245E-03    4.67554E+13    3.92504E+12
        0.16050        0.16719    3.71090E-03    3.00915E-04      316.10083      316.10083       39.01708    2.81162E-02    2.81162E-02    3.86418E-03    4.26666E+13    3.47195E+12
        0.15381        0.16050    3.80491E-03    2.83380E-04      301.90006      301.90006       35.67895    2.79966E-02    2.79966E-02    3.65550E-03    3.66319E+13    2.88097E+12
        0.14712        0.15381    3.90628E-03    2.96398E-04      288.49567      288.49567       33.28251    2.79519E-02    2.79519E-02    3.59133E-03    3.19627E+13    2.43029E+12
        0.14044        0.14712    4.04214E-03    2.78594E-04      286.54245      286.54245       33.49081    2.93905E-02    2.93905E-02    3.75231E-03    2.64262E+13    2.08265E+12
        0.13375        0.14044    4.20995E-03    3.00413E-04      283.30260      283.30260       34.24792    3.10966E-02    3.10966E-02    4.10696E-03    2.28176E+13    1.85960E+12
        0.12706        0.13375    4.40509E-03    3.04405E-04      279.16764      279.16764       34.50356    3.30464E-02    3.30464E-02    4.42482E-03    2.30382E+13    1.93761E+12
        0.12037        0.12706    4.57465E-03    2.99620E-04      279.24740      279.24740       34.69983    3.52034E-02    3.52034E-02    4.69991E-03    2.26140E+13    1.92930E+12
        0.11369        0.12037    4.60801E-03    3.22946E-04      285.79440      285.79440       36.09705    3.64678E-02    3.64678E-02    4.98443E-03    2.27142E+13    1.95462E+12
        0.10700        0.11369    4.63464E-03    2.95006E-04      292.56492      292.56492       36.76903    3.76920E-02    3.76920E-02    5.06336E-03    1.80969E+13    1.56994E+12
        0.10031        0.10700    4.86502E-03    3.14106E-04      282.36652      282.36652       34.94512    3.94415E-02    3.94415E-02    5.23725E-03    1.56710E+13    1.33345E+12
        0.09362        0.10031    5.12304E-03    2.95459E-04      262.43303      262.43303       30.51594    3.99544E-02    3.99544E-02    4.95323E-03    1.41861E+13    1.14165E+12
        0.08694        0.09362    5.49268E-03    3.03010E-04      240.62261      240.62261       26.30113    4.11443E-02    4.11443E-02    4.80494E-03    1.38223E+13    1.04335E+12
        0.08025        0.08694    5.54207E-03    2.84847E-04      229.34929      229.34929       23.27823    3.98062E-02    3.98062E-02    4.31842E-03    1.03523E+13    7.25293E+11
        0.07356        0.08025    5.74581E-03    2.91735E-04      222.35600      222.35600       22.36233    4.09859E-02    4.09859E-02    4.40412E-03    8.39792E+12    5.83223E+11
        0.06687        0.07356    5.81989E-03    2.84090E-04      219.57053      219.57053       21.92643    4.13459E-02    4.13459E-02    4.39433E-03    6.24787E+12    4.32562E+11
        0.06019        0.06687    6.04545E-03    2.66618E-04      213.20241      213.20241       21.02163    4.27733E-02    4.27733E-02    4.44563E-03    6.72564E+12    4.64182E+11
        0.05350        0.06019    6.17939E-03    2.48618E-04      209.25097      209.25097       20.41760    4.35421E-02    4.35421E-02    4.44474E-03    5.12226E+12    3.52402E+11
        0.04681        0.05350    6.50786E-03    2.29842E-04      201.31910      201.96712       19.51871    4.56683E-02    4.58153E-02    4.58803E-03    4.25199E+12    2.93265E+11
        0.04012        0.04681    6.95356E-03    2.29174E-04      191.82746      193.24190       18.60025    4.85947E-02    4.89531E-02    4.86078E-03    2.83955E+12    1.96658E+11
        0.03344        0.04012    7.56671E-03    2.20712E-04      180.56848      182.65633       17.48032    5.26607E-02    5.32696E-02    5.22492E-03    2.53751E+12    1.76471E+11
        0.02675        0.03344    7.63162E-03    2.19897E-04      178.79651      181.61913       17.36974    5.28916E-02    5.37266E-02    5.26238E-03    1.87781E+12    1.31138E+11
        0.02006        0.02675    7.63999E-03    2.05935E-04      177.91985      181.48649       17.31215    5.27285E-02    5.37855E-02    5.23887E-03    1.25935E+12    8.83156E+10
        0.01337        0.02006    7.41986E-03    1.86510E-04      180.66086      185.05847       17.61140    5.09945E-02    5.22358E-02    5.06209E-03    1.45401E+12    1.02396E+11
        0.00669        0.01337    8.32880E-03    1.46697E-04      166.56101      171.33691       16.18146    5.70004E-02    5.86348E-02    5.58794E-03    8.58875E+11    6.07407E+10
        0.00000        0.00669    9.92939E-03    1.07254E-04      147.51618      152.39043       14.32604    6.76670E-02    6.99029E-02    6.59403E-03    4.27621E+11    3.03704E+10
