           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.45900E-02    8.24996E-02    1.96128E-03    4.11000E+00    3.40000E-01    2.08109E-23    6.98848E-01    6.01521E-02    4.19309E-01    3.60912E-02
    2.45900E-02    4.91700E-02    4.32263E-02    8.44274E-04    5.03439E+00    6.17317E-01    2.04215E-23    1.66493E+00    2.06727E-01    9.98955E-01    1.24036E-01
    4.91700E-02    7.37600E-02    2.11944E-02    6.72905E-04    6.06591E+00    8.55014E-01    2.30450E-23    3.62562E+00    5.23849E-01    2.17537E+00    3.14309E-01
    7.37600E-02    9.83400E-02    1.53049E-02    5.58270E-04    6.24075E+00    8.44720E-01    2.30718E-23    5.15952E+00    7.23284E-01    3.09571E+00    4.33970E-01
    9.83400E-02    1.22930E-01    1.21916E-02    5.03067E-04    8.04205E+00    1.60490E+00    2.41104E-23    7.98703E+00    1.62764E+00    4.79222E+00    9.76583E-01
    1.22930E-01    1.47520E-01    9.16258E-03    4.66861E-04    8.39487E+00    1.69295E+00    2.49863E-23    1.07048E+01    2.22662E+00    6.42286E+00    1.33597E+00
    1.47520E-01    1.72100E-01    7.79229E-03    3.81033E-04    8.41449E+00    1.68838E+00    2.50483E-23    1.25854E+01    2.59919E+00    7.55125E+00    1.55952E+00
    1.72100E-01    1.96690E-01    5.85276E-03    3.97265E-04    8.26633E+00    1.66559E+00    2.43446E-23    1.69369E+01    3.60106E+00    1.01621E+01    2.16064E+00
    1.96690E-01    2.21270E-01    5.18645E-03    3.56286E-04    8.58182E+00    1.78474E+00    2.48568E-23    1.94334E+01    4.25628E+00    1.16600E+01    2.55377E+00
    2.21270E-01    2.45860E-01    4.30521E-03    3.35456E-04    9.04793E+00    1.94999E+00    2.57640E-23    2.38136E+01    5.45739E+00    1.42882E+01    3.27444E+00
    2.45860E-01    2.70450E-01    4.16892E-03    2.69436E-04    9.38515E+00    2.08377E+00    2.61270E-23    2.51542E+01    5.81675E+00    1.50925E+01    3.49005E+00
    2.70450E-01    2.95030E-01    2.74233E-03    3.29921E-04    9.52477E+00    2.16925E+00    2.56564E-23    3.95206E+01    1.01794E+01    2.37123E+01    6.10761E+00
    2.95030E-01    3.19620E-01    2.69628E-03    2.87855E-04    9.66438E+00    2.25472E+00    2.51857E-23    4.15470E+01    1.06597E+01    2.49282E+01    6.39581E+00
    3.19620E-01    3.44200E-01    2.17296E-03    3.06775E-04    9.80400E+00    2.34020E+00    2.47150E-23    5.32936E+01    1.47796E+01    3.19762E+01    8.86775E+00
    3.44200E-01    3.68790E-01    2.01813E-03    2.96073E-04    9.36728E+00    2.24328E+00    2.43895E-23    5.55577E+01    1.56031E+01    3.33346E+01    9.36184E+00
    3.68790E-01    3.93380E-01    1.92051E-03    2.78225E-04    8.85586E+00    2.12271E+00    2.40829E-23    5.58971E+01    1.56553E+01    3.35382E+01    9.39319E+00
    3.93380E-01    4.17960E-01    1.72040E-03    2.65349E-04    8.34453E+00    2.00217E+00    2.37763E-23    5.95542E+01    1.69870E+01    3.57325E+01    1.01922E+01
    4.17960E-01    4.42550E-01    1.97830E-03    2.02608E-04    7.83320E+00    1.88163E+00    2.34697E-23    4.92520E+01    1.28613E+01    2.95512E+01    7.71680E+00
    4.42550E-01    4.67130E-01    1.49790E-03    2.14286E-04    7.32188E+00    1.76109E+00    2.31631E-23    6.16066E+01    1.72407E+01    3.69639E+01    1.03444E+01
    4.67130E-01    4.91720E-01    1.11181E-03    2.44695E-04    7.11020E+00    1.76108E+00    2.28102E-23    8.18477E+01    2.71193E+01    4.91086E+01    1.62716E+01
    4.91720E-01    5.16310E-01    1.20134E-03    2.03611E-04    7.00265E+00    1.80297E+00    2.24411E-23    7.58291E+01    2.33741E+01    4.54975E+01    1.40244E+01
    5.16310E-01    5.40890E-01    9.50929E-04    2.15212E-04    6.89512E+00    1.84485E+00    2.20721E-23    9.59033E+01    3.36082E+01    5.75420E+01    2.01649E+01
    5.40890E-01    5.65480E-01    9.53883E-04    1.95260E-04    6.78759E+00    1.88673E+00    2.17031E-23    9.57155E+01    3.30417E+01    5.74293E+01    1.98250E+01
    5.65480E-01    5.90060E-01    7.68044E-04    2.04383E-04    6.68006E+00    1.92861E+00    2.13341E-23    1.19015E+02    4.67305E+01    7.14093E+01    2.80383E+01
    5.90060E-01    6.14650E-01    5.86536E-04    2.08512E-04    6.57253E+00    1.97049E+00    2.09651E-23    1.56036E+02    7.25630E+01    9.36215E+01    4.35378E+01
    6.14650E-01    6.39240E-01    3.70854E-04    2.01770E-04    6.46498E+00    2.01238E+00    2.05960E-23    2.47095E+02    1.54884E+02    1.48257E+02    9.29303E+01
    6.39240E-01    6.63820E-01    8.35773E-04    1.69644E-04    6.35745E+00    2.05426E+00    2.02270E-23    1.09786E+02    4.18931E+01    6.58714E+01    2.51359E+01
    6.63820E-01    6.88410E-01    7.90884E-04    1.53130E-04    6.24992E+00    2.09614E+00    1.98580E-23    1.16174E+02    4.49898E+01    6.97044E+01    2.69939E+01
    6.88410E-01    7.12990E-01    3.98781E-04    1.80412E-04    6.34562E+00    2.54776E+00    2.08230E-23    2.23090E+02    1.34942E+02    1.33854E+02    8.09650E+01
    7.12990E-01    7.37580E-01    5.95188E-04    1.62301E-04    6.46198E+00    3.04100E+00    2.19235E-23    1.44572E+02    7.86323E+01    8.67435E+01    4.71794E+01
    7.37580E-01    7.62170E-01    4.74900E-04    1.61351E-04    6.57836E+00    3.53434E+00    2.30242E-23    1.75636E+02    1.11649E+02    1.05382E+02    6.69894E+01
    7.62170E-01    7.86750E-01    2.66834E-04    1.63173E-04    6.69471E+00    4.02758E+00    2.41247E-23    3.03608E+02    2.60446E+02    1.82165E+02    1.56267E+02
    7.86750E-01    8.11340E-01    4.62372E-04    1.41440E-04    6.81107E+00    4.52083E+00    2.52251E-23    1.70480E+02    1.24595E+02    1.02288E+02    7.47568E+01
    8.11340E-01    8.35920E-01    3.74243E-04    1.52511E-04    6.92742E+00    5.01407E+00    2.63256E-23    2.05269E+02    1.70504E+02    1.23161E+02    1.02302E+02
    8.35920E-01    8.60510E-01    1.71081E-04    6.95343E-05    7.04378E+00    5.50731E+00    2.74261E-23    4.38251E+02    3.86187E+02    2.62951E+02    2.31712E+02
