RX_J1720.2+3536
Cosmology      70.0000     0.300000     0.700000
Number of MC iterations:    5000
Source FITS files: /Volumes/GALACTUS//merged/RX_J1720.2+3536/7225_3280_6107_sbprof_10pix.fits
        RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
        0.58010        0.60533    4.33392E-04    3.97848E-05     1295.39280     1295.39280      249.26551    3.21516E-03    3.21516E-03    6.56625E-04    2.87943E+15    3.85223E+14
        0.55488        0.58010    9.06138E-04    1.64040E-04      796.93178      796.93178      172.70951    6.76205E-03    6.76205E-03    1.72629E-03   -6.93259E+14   -9.15116E+13
        0.52966        0.55488    7.47547E-04    4.22128E-04      911.32245      911.32245      379.33462    5.61138E-03    5.61138E-03    3.32168E-03    9.75186E+14    1.27009E+14
        0.50444        0.52966    1.00342E-03    1.35881E-04      753.31277      753.31277      148.48982    7.57609E-03    7.57609E-03    1.67776E-03    4.90431E+14    6.30202E+13
        0.47922        0.50444    4.50082E-04    2.81927E-04     1293.06310     1293.06310      584.41861    3.41800E-03    3.41800E-03    2.22105E-03    1.30054E+14    1.64881E+13
        0.45399        0.47922    1.09632E-03    2.58261E-04      718.38816      718.38816      166.55892    8.37376E-03    8.37376E-03    2.43538E-03    2.58077E+14    3.22797E+13
        0.42877        0.45399    1.38777E-03    1.61587E-04      617.43938      617.43938      114.41708    1.06608E-02    1.06608E-02    2.18146E-03    1.32200E+14    1.63130E+13
        0.40355        0.42877    1.28013E-03    3.42196E-04      655.30739      655.30739      159.59762    9.89007E-03    9.89007E-03    3.11204E-03    4.88338E+14    5.94471E+13
        0.37833        0.40355    1.32364E-03    1.91135E-04      644.50813      644.50813      122.43002    1.02843E-02    1.02843E-02    2.24539E-03    2.06894E+14    2.48459E+13
        0.35311        0.37833    1.56427E-03    2.56567E-04      579.84684      579.84684      113.11069    1.22226E-02    1.22226E-02    2.81380E-03    1.15945E+14    1.37353E+13
        0.32788        0.35311    1.58163E-03    3.66631E-04      578.82792      578.82792      128.48724    1.24278E-02    1.24278E-02    3.49585E-03    1.91111E+14    2.23327E+13
        0.30266        0.32788    2.17293E-03    6.36177E-04      470.98743      470.98743      118.03193    1.71692E-02    1.71692E-02    5.70534E-03    1.61303E+14    1.85931E+13
        0.27744        0.30266    2.54012E-03    4.98825E-04      415.41202      415.41202       83.32271    1.96443E-02    1.96443E-02    4.87781E-03    1.39195E+14    1.55116E+13
        0.25222        0.27744    2.38937E-03    2.71354E-04      420.44312      420.44312       69.02747    1.79548E-02    1.79548E-02    3.31652E-03    1.43409E+14    1.53205E+13
        0.22700        0.25222    3.56507E-03    3.76231E-04      312.60496      312.60496       48.70634    2.60082E-02    2.60082E-02    4.53941E-03    1.00206E+14    1.02158E+13
        0.20178        0.22700    3.31128E-03    3.23055E-04      318.51537      318.51537       46.85580    2.34310E-02    2.34310E-02    3.84500E-03    7.67509E+13    7.42652E+12
        0.17655        0.20178    4.22044E-03    2.72561E-04      262.55828      262.55828       34.56887    2.89393E-02    2.89393E-02    4.05686E-03    8.04711E+13    7.34248E+12
        0.15133        0.17655    5.45615E-03    6.65058E-04      214.17349      214.17349       30.40426    3.62167E-02    3.62167E-02    6.10411E-03    5.20262E+13    4.44105E+12
        0.12611        0.15133    6.95573E-03    7.44640E-04      175.31997      175.31997       22.71708    4.44361E-02    4.44361E-02    6.76198E-03    5.50932E+13    4.36938E+12
        0.10089        0.12611    7.88444E-03    3.12019E-04      147.91936      147.91936       15.58189    4.62001E-02    4.62001E-02    5.05393E-03    3.74543E+13    2.80112E+12
        0.07567        0.10089    1.04457E-02    2.20685E-03      111.56030      111.56030       18.92779    5.56847E-02    5.56847E-02    1.28899E-02    2.42587E+13    1.68281E+12
        0.05044        0.07567    1.65211E-02    6.29805E-04       74.03002       74.03002        6.60892    7.93368E-02    7.93368E-02    7.43277E-03    2.26074E+13    1.41881E+12
        0.02522        0.05044    3.26701E-02    4.87706E-04       41.81555       44.71802        3.64433    1.39612E-01    1.49302E-01    1.22663E-02    6.91931E+12    4.39333E+11
        0.00000        0.02522    5.96075E-02    7.56902E-04       24.53996       29.94899        2.43364    2.23208E-01    2.72406E-01    2.22362E-02    3.03158E+12    2.19667E+11
