           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.46000E-03    3.75291E-02    2.67240E-03    1.52070E+00    4.00001E-02    1.37299E-23    8.61574E-01    6.54035E-02    5.16945E-01    3.92421E-02
    3.46000E-03    6.92000E-03    2.01513E-02    1.48456E-03    1.57545E+00    4.00000E-02    1.44121E-23    1.58364E+00    1.23402E-01    9.50183E-01    7.40412E-02
    6.92000E-03    1.03700E-02    1.20353E-02    1.41899E-03    1.62986E+00    4.00000E-02    1.50919E-23    2.61959E+00    3.15476E-01    1.57176E+00    1.89286E-01
    1.03700E-02    1.38300E-02    2.48786E-02    5.04539E-04    1.59108E+00    4.00000E-02    1.52142E-23    1.22716E+00    3.96375E-02    7.36294E-01    2.37825E-02
    1.38300E-02    1.72900E-02    2.86483E-02    3.07933E-04    1.74833E+00    4.00000E-02    1.52758E-23    1.16628E+00    2.94814E-02    6.99771E-01    1.76888E-02
    1.72900E-02    2.07500E-02    2.24380E-02    2.56568E-04    2.25234E+00    7.21277E-02    1.81795E-23    1.61195E+00    5.48121E-02    9.67169E-01    3.28873E-02
    2.07500E-02    2.42100E-02    1.83959E-02    2.47788E-04    2.64987E+00    8.28761E-02    1.90028E-23    2.21294E+00    7.53568E-02    1.32776E+00    4.52141E-02
    2.42100E-02    2.76600E-02    1.73513E-02    2.18453E-04    2.90356E+00    9.99999E-02    1.86633E-23    2.61755E+00    9.59842E-02    1.57053E+00    5.75905E-02
    2.76600E-02    3.11200E-02    1.50113E-02    1.98037E-04    2.98667E+00    1.08337E-01    1.85653E-23    3.12861E+00    1.20758E-01    1.87717E+00    7.24547E-02
    3.11200E-02    3.45800E-02    1.19958E-02    2.04215E-04    2.92045E+00    1.09911E-01    1.78935E-23    3.97198E+00    1.64067E-01    2.38319E+00    9.84403E-02
    3.45800E-02    3.80400E-02    1.01272E-02    1.99541E-04    3.04007E+00    1.00000E-01    1.86022E-23    4.71100E+00    1.80637E-01    2.82660E+00    1.08382E-01
    3.80400E-02    4.15000E-02    9.18729E-03    1.93390E-04    3.01567E+00    1.11604E-01    1.81124E-23    5.29059E+00    2.25251E-01    3.17435E+00    1.35150E-01
    4.15000E-02    4.49500E-02    8.40303E-03    1.88702E-04    3.15000E+00    1.20000E-01    1.79635E-23    6.09210E+00    2.69402E-01    3.65526E+00    1.61641E-01
    4.49500E-02    4.84100E-02    7.37779E-03    1.91799E-04    3.34266E+00    1.38698E-01    1.79400E-23    7.37272E+00    3.61002E-01    4.42363E+00    2.16601E-01
    4.84100E-02    5.18700E-02    6.60611E-03    1.88928E-04    3.16499E+00    1.30000E-01    1.75551E-23    7.96722E+00    3.98760E-01    4.78033E+00    2.39256E-01
    5.18700E-02    5.53300E-02    6.23965E-03    1.73172E-04    3.29142E+00    1.30000E-01    1.79905E-23    8.55981E+00    4.13204E-01    5.13589E+00    2.47923E-01
    5.53300E-02    5.87900E-02    5.40463E-03    1.82512E-04    3.35057E+00    1.45284E-01    1.80160E-23    1.00457E+01    5.52105E-01    6.02740E+00    3.31263E-01
    5.87900E-02    6.22400E-02    5.72388E-03    1.62200E-04    3.38626E+00    1.42048E-01    1.80965E-23    9.54375E+00    4.83131E-01    5.72625E+00    2.89879E-01
    6.22400E-02    6.57000E-02    5.13371E-03    1.65862E-04    3.40317E+00    1.50000E-01    1.78847E-23    1.08207E+01    5.91346E-01    6.49242E+00    3.54808E-01
    6.57000E-02    6.91600E-02    5.05056E-03    1.53408E-04    3.32146E+00    1.48292E-01    1.80405E-23    1.06420E+01    5.74660E-01    6.38519E+00    3.44796E-01
    6.91600E-02    7.26200E-02    4.66587E-03    1.54184E-04    3.31983E+00    1.40000E-01    1.77823E-23    1.16810E+01    6.25815E-01    7.00858E+00    3.75489E-01
    7.26200E-02    7.60800E-02    4.66883E-03    1.40443E-04    3.50462E+00    1.47612E-01    1.84261E-23    1.18928E+01    6.15548E-01    7.13568E+00    3.69329E-01
    7.60800E-02    7.95300E-02    4.32209E-03    1.48632E-04    3.37955E+00    1.50000E-01    1.75092E-23    1.30372E+01    7.32009E-01    7.82229E+00    4.39206E-01
    7.95300E-02    8.29900E-02    4.32635E-03    1.40045E-04    3.38273E+00    1.52841E-01    1.74497E-23    1.30810E+01    7.27062E-01    7.84859E+00    4.36237E-01
    8.29900E-02    8.64500E-02    4.16215E-03    1.31408E-04    3.47284E+00    1.60000E-01    1.80237E-23    1.35147E+01    7.54818E-01    8.10881E+00    4.52891E-01
    8.64500E-02    8.99100E-02    3.75829E-03    1.34424E-04    3.43515E+00    1.60000E-01    1.81952E-23    1.46650E+01    8.61218E-01    8.79901E+00    5.16731E-01
    8.99100E-02    9.33700E-02    3.99848E-03    1.18585E-04    3.33025E+00    1.50028E-01    1.80661E-23    1.34586E+01    7.25903E-01    8.07517E+00    4.35542E-01
    9.33700E-02    9.68200E-02    3.93256E-03    1.15046E-04    3.37169E+00    1.60000E-01    1.72744E-23    1.44894E+01    8.07742E-01    8.69366E+00    4.84645E-01
    9.68200E-02    1.00280E-01    3.74999E-03    1.12804E-04    3.36414E+00    1.60000E-01    1.75236E-23    1.49453E+01    8.41046E-01    8.96718E+00    5.04627E-01
    1.00280E-01    1.03740E-01    3.71294E-03    1.07785E-04    3.47422E+00    1.68241E-01    1.78028E-23    1.53439E+01    8.66317E-01    9.20632E+00    5.19790E-01
    1.03740E-01    1.07200E-01    3.53631E-03    1.00254E-04    3.58224E+00    1.74569E-01    1.86169E-23    1.58848E+01    8.95554E-01    9.53085E+00    5.37332E-01
    1.07200E-01    1.10660E-01    3.42565E-03    9.75337E-05    3.50000E+00    1.63734E-01    1.82932E-23    1.63049E+01    8.92923E-01    9.78295E+00    5.35754E-01
    1.10660E-01    1.14110E-01    3.51629E-03    9.16689E-05    3.57167E+00    1.79547E-01    1.82717E-23    1.62290E+01    9.19008E-01    9.73741E+00    5.51405E-01
    1.14110E-01    1.17570E-01    3.95924E-03    7.97537E-05    3.55949E+00    1.82784E-01    1.78316E-23    1.47187E+01    8.11897E-01    8.83123E+00    4.87138E-01
    1.17570E-01    1.21030E-01    3.29453E-03    9.29983E-05    3.54612E+00    1.67754E-01    1.77532E-23    1.76998E+01    9.75048E-01    1.06199E+01    5.85029E-01
    1.21030E-01    1.23450E-01    6.79602E-03    4.66620E-05    3.55310E+00    1.53799E-01    1.78878E-23    8.53254E+00    3.73957E-01    5.11953E+00    2.24374E-01
