           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    1.60000E-04    3.20000E-04    1.64732E-01    1.70723E-02    5.00560E-01    2.02801E-02    1.19580E-23    7.41826E-02    8.25464E-03    4.45096E-02    4.95279E-03
    3.20000E-04    4.70000E-04    1.77108E-01    8.04472E-03    5.10040E-01    2.50199E-02    1.27031E-23    6.61819E-02    4.42458E-03    3.97091E-02    2.65475E-03
    4.70000E-04    6.30000E-04    1.58400E-01    4.94241E-03    5.19519E-01    2.97596E-02    1.34482E-23    7.11976E-02    4.64420E-03    4.27186E-02    2.78652E-03
    6.30000E-04    7.90000E-04    1.14751E-01    2.96949E-03    5.69429E-01    3.00000E-02    1.77794E-23    8.14796E-02    4.78257E-03    4.88877E-02    2.86954E-03
    7.90000E-04    9.50000E-04    1.04338E-01    2.67140E-03    5.40000E-01    2.00000E-02    1.56626E-23    9.64653E-02    4.34338E-03    5.78792E-02    2.60603E-03
    9.50000E-04    1.10000E-03    8.14847E-02    2.27003E-03    5.40000E-01    2.00000E-02    1.66456E-23    1.16226E-01    5.38644E-03    6.97353E-02    3.23187E-03
    1.10000E-03    1.26000E-03    5.88410E-02    2.30762E-03    5.36899E-01    2.31009E-02    1.62664E-23    1.63759E-01    9.53369E-03    9.82552E-02    5.72022E-03
    1.26000E-03    1.42000E-03    4.67630E-02    2.79851E-03    5.30958E-01    2.90420E-02    1.46712E-23    2.25930E-01    1.83173E-02    1.35558E-01    1.09904E-02
    1.42000E-03    1.58000E-03    4.18784E-02    2.68648E-03    5.30000E-01    2.53493E-02    1.49567E-23    2.47020E-01    1.97659E-02    1.48212E-01    1.18595E-02
    1.58000E-03    1.74000E-03    3.35317E-02    2.79818E-03    5.30587E-01    2.00000E-02    1.55897E-23    2.96310E-01    2.71323E-02    1.77786E-01    1.62794E-02
    1.74000E-03    1.89000E-03    2.65928E-02    2.97591E-03    5.46702E-01    2.00000E-02    1.58293E-23    3.79148E-01    4.46387E-02    2.27489E-01    2.67832E-02
    1.89000E-03    2.05000E-03    2.25892E-02    2.94439E-03    5.58994E-01    2.00000E-02    1.60817E-23    4.49217E-01    6.07191E-02    2.69531E-01    3.64314E-02
    2.05000E-03    2.21000E-03    2.11752E-02    2.74725E-03    5.53053E-01    2.00000E-02    1.64049E-23    4.64781E-01    6.25989E-02    2.78868E-01    3.75593E-02
    2.21000E-03    2.37000E-03    2.26736E-02    2.35540E-03    5.60783E-01    1.73043E-02    1.62233E-23    4.45061E-01    4.82308E-02    2.67037E-01    2.89385E-02
    2.37000E-03    2.52000E-03    2.44611E-02    2.20060E-03    5.82270E-01    1.19326E-02    1.55303E-23    4.47457E-01    4.12859E-02    2.68474E-01    2.47716E-02
    2.52000E-03    2.68000E-03    2.60548E-02    2.09388E-03    5.82064E-01    1.79364E-02    1.46699E-23    4.44569E-01    3.82640E-02    2.66741E-01    2.29584E-02
    2.68000E-03    2.84000E-03    2.80416E-02    2.14563E-03    5.71190E-01    2.92065E-02    1.38381E-23    4.29720E-01    3.95465E-02    2.57832E-01    2.37279E-02
    2.84000E-03    3.00000E-03    2.57077E-02    1.82937E-03    5.91984E-01    1.53441E-02    1.55342E-23    4.32755E-01    3.27743E-02    2.59653E-01    1.96646E-02
    3.00000E-03    3.16000E-03    2.23627E-02    1.69347E-03    6.04259E-01    1.42592E-02    1.64525E-23    4.79458E-01    3.80301E-02    2.87675E-01    2.28181E-02
    3.16000E-03    3.31000E-03    2.23562E-02    1.49894E-03    6.14674E-01    2.00000E-02    1.66508E-23    4.82054E-01    3.59256E-02    2.89233E-01    2.15554E-02
    3.31000E-03    3.47000E-03    2.37055E-02    1.50507E-03    6.46904E-01    2.00000E-02    1.55598E-23    5.12001E-01    3.61563E-02    3.07201E-01    2.16938E-02
    3.47000E-03    3.63000E-03    2.37341E-02    1.30275E-03    6.43714E-01    1.37137E-02    1.63527E-23    4.84189E-01    2.85084E-02    2.90513E-01    1.71050E-02
    3.63000E-03    3.79000E-03    2.10070E-02    1.22018E-03    6.43217E-01    1.32175E-02    1.64235E-23    5.44265E-01    3.35334E-02    3.26559E-01    2.01200E-02
    3.79000E-03    3.94000E-03    2.17310E-02    1.21625E-03    6.49932E-01    1.99322E-02    1.54647E-23    5.64586E-01    3.60319E-02    3.38752E-01    2.16192E-02
    3.94000E-03    4.10000E-03    1.91100E-02    1.24449E-03    6.68406E-01    1.38646E-02    1.56593E-23    6.52065E-01    4.45661E-02    3.91239E-01    2.67397E-02
    4.10000E-03    4.26000E-03    1.78594E-02    1.20380E-03    6.80000E-01    9.99999E-03    1.57880E-23    7.04042E-01    4.85717E-02    4.22425E-01    2.91430E-02
    4.26000E-03    4.42000E-03    1.69637E-02    1.20027E-03    6.80000E-01    9.99999E-03    1.57880E-23    7.41216E-01    5.35657E-02    4.44730E-01    3.21394E-02
    4.42000E-03    4.57000E-03    1.67542E-02    1.14551E-03    6.76665E-01    1.33347E-02    1.57837E-23    7.47009E-01    5.31533E-02    4.48205E-01    3.18920E-02
    4.57000E-03    4.73000E-03    1.63751E-02    1.10526E-03    6.70910E-01    1.90901E-02    1.57762E-23    7.58162E-01    5.55344E-02    4.54897E-01    3.33207E-02
    4.73000E-03    4.89000E-03    1.59661E-02    1.08156E-03    6.70000E-01    1.58567E-02    1.55368E-23    7.88495E-01    5.65795E-02    4.73097E-01    3.39477E-02
    4.89000E-03    5.05000E-03    1.55433E-02    1.05114E-03    6.70000E-01    1.09641E-02    1.52554E-23    8.24879E-01    5.73937E-02    4.94928E-01    3.44362E-02
    5.05000E-03    5.21000E-03    1.50184E-02    1.02725E-03    6.70000E-01    1.37102E-02    1.45633E-23    8.94281E-01    6.38470E-02    5.36569E-01    3.83082E-02
    5.21000E-03    5.36000E-03    1.42023E-02    1.10473E-03    6.70000E-01    1.81866E-02    1.37952E-23    9.98326E-01    8.22475E-02    5.98996E-01    4.93485E-02
    5.36000E-03    5.52000E-03    1.40997E-02    1.09854E-03    6.72397E-01    2.00000E-02    1.38310E-23    1.00657E+00    8.39449E-02    6.03942E-01    5.03669E-02
    5.52000E-03    5.68000E-03    1.20222E-02    1.14936E-03    6.76556E-01    2.00000E-02    1.44332E-23    1.13825E+00    1.13904E-01    6.82953E-01    6.83425E-02
    5.68000E-03    5.84000E-03    1.19527E-02    1.01586E-03    6.79405E-01    2.00000E-02    1.48799E-23    1.11518E+00    1.00304E-01    6.69109E-01    6.01821E-02
    5.84000E-03    5.99000E-03    1.02238E-02    1.07514E-03    6.76048E-01    2.00000E-02    1.45862E-23    1.32345E+00    1.44577E-01    7.94070E-01    8.67462E-02
    5.99000E-03    6.15000E-03    1.01950E-02    1.03113E-03    6.72690E-01    2.00000E-02    1.42924E-23    1.34774E+00    1.42079E-01    8.08645E-01    8.52474E-02
    6.15000E-03    6.31000E-03    9.37355E-03    1.12254E-03    6.74466E-01    2.00000E-02    1.42921E-23    1.46975E+00    1.81327E-01    8.81852E-01    1.08796E-01
    6.31000E-03    6.47000E-03    9.22236E-03    1.07526E-03    6.94428E-01    2.00000E-02    1.53427E-23    1.43273E+00    1.72067E-01    8.59641E-01    1.03240E-01
    6.47000E-03    6.63000E-03    8.40561E-03    1.01876E-03    7.14390E-01    2.00000E-02    1.63934E-23    1.51349E+00    1.88266E-01    9.08096E-01    1.12959E-01
    6.63000E-03    6.78000E-03    7.72841E-03    9.91778E-04    7.28274E-01    2.00000E-02    1.70851E-23    1.61016E+00    2.11309E-01    9.66097E-01    1.26785E-01
    6.78000E-03    6.94000E-03    6.50080E-03    1.01229E-03    7.19321E-01    2.00000E-02    1.64116E-23    1.96829E+00    3.11345E-01    1.18097E+00    1.86807E-01
    6.94000E-03    7.10000E-03    7.14416E-03    9.47690E-04    7.10080E-01    2.00000E-02    1.57163E-23    1.84624E+00    2.50368E-01    1.10775E+00    1.50221E-01
    7.10000E-03    7.26000E-03    6.13736E-03    1.15394E-03    7.00838E-01    2.00000E-02    1.50210E-23    2.21932E+00    4.22053E-01    1.33159E+00    2.53232E-01
    7.26000E-03    7.41000E-03    6.84847E-03    1.03253E-03    7.07555E-01    2.00000E-02    1.53849E-23    1.96045E+00    3.00723E-01    1.17627E+00    1.80434E-01
    7.41000E-03    7.57000E-03    5.94444E-03    1.15557E-03    7.15891E-01    2.00000E-02    1.58558E-23    2.21733E+00    4.35467E-01    1.33040E+00    2.61280E-01
    7.57000E-03    7.73000E-03    5.78879E-03    1.07713E-03    7.24495E-01    2.00000E-02    1.63420E-23    2.23577E+00    4.20567E-01    1.34146E+00    2.52340E-01
    7.73000E-03    7.89000E-03    6.32548E-03    9.15470E-04    7.30000E-01    2.00000E-02    1.64301E-23    2.05056E+00    3.02043E-01    1.23034E+00    1.81226E-01
    7.89000E-03    8.05000E-03    5.57371E-03    9.52724E-04    7.30000E-01    2.00000E-02    1.58113E-23    2.41821E+00    4.18625E-01    1.45093E+00    2.51175E-01
