           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.17600E-02    9.03400E-02    8.30073E-04    4.20213E+00    3.05485E-01    1.99722E-23    6.79904E-01    4.98205E-02    4.07942E-01    2.98923E-02
    3.17600E-02    6.35200E-02    3.57014E-02    3.98925E-04    5.81446E+00    6.11607E-01    2.20824E-23    2.15309E+00    2.27752E-01    1.29185E+00    1.36651E-01
    6.35200E-02    9.52800E-02    1.71005E-02    3.14145E-04    6.83856E+00    8.24972E-01    2.33410E-23    5.00172E+00    6.10341E-01    3.00103E+00    3.66205E-01
    9.52800E-02    1.27040E-01    1.02958E-02    2.76716E-04    7.44283E+00    1.04374E+00    2.41491E-23    8.73897E+00    1.24781E+00    5.24339E+00    7.48688E-01
    1.27040E-01    1.58810E-01    7.26956E-03    2.36711E-04    7.62525E+00    1.12152E+00    2.41209E-23    1.26951E+01    1.91240E+00    7.61706E+00    1.14744E+00
    1.58810E-01    1.90570E-01    5.32974E-03    2.14345E-04    7.50327E+00    1.16055E+00    2.36813E-23    1.73549E+01    2.77360E+00    1.04130E+01    1.66416E+00
    1.90570E-01    2.22330E-01    3.92531E-03    2.06772E-04    7.38130E+00    1.19958E+00    2.32417E-23    2.36197E+01    4.03520E+00    1.41718E+01    2.42112E+00
    2.22330E-01    2.54090E-01    3.55062E-03    1.70254E-04    6.78924E+00    1.15259E+00    2.26623E-23    2.46318E+01    4.34529E+00    1.47791E+01    2.60717E+00
    2.54090E-01    2.85850E-01    2.67984E-03    1.74212E-04    6.19210E+00    1.10467E+00    2.20814E-23    3.05483E+01    5.80038E+00    1.83290E+01    3.48023E+00
    2.85850E-01    3.17610E-01    2.03249E-03    1.84483E-04    5.87285E+00    1.17932E+00    2.17217E-23    3.88339E+01    8.55785E+00    2.33003E+01    5.13471E+00
    3.17610E-01    3.49370E-01    1.97231E-03    1.58551E-04    6.28116E+00    1.57487E+00    2.19411E-23    4.23730E+01    1.11569E+01    2.54238E+01    6.69411E+00
    3.49370E-01    3.81130E-01    1.42289E-03    1.81174E-04    6.68946E+00    1.97041E+00    2.21606E-23    6.19330E+01    1.98741E+01    3.71598E+01    1.19245E+01
    3.81130E-01    4.12890E-01    1.65165E-03    1.38449E-04    6.90920E+00    2.25612E+00    2.21856E-23    5.50456E+01    1.85573E+01    3.30274E+01    1.11344E+01
    4.12890E-01    4.44660E-01    1.03287E-03    1.85635E-04    5.98447E+00    1.87516E+00    2.10301E-23    8.04307E+01    2.90535E+01    4.82584E+01    1.74321E+01
    4.44660E-01    4.76420E-01    1.16027E-03    1.53057E-04    5.05973E+00    1.49421E+00    1.98747E-23    6.40549E+01    2.07178E+01    3.84330E+01    1.24307E+01
    4.76420E-01    5.08180E-01    1.12530E-03    1.39629E-04    4.13515E+00    1.11332E+00    1.87194E-23    5.73079E+01    1.69889E+01    3.43847E+01    1.01933E+01
    5.08180E-01    5.39940E-01    1.00230E-03    1.38688E-04    4.13890E+00    1.49469E+00    1.81148E-23    6.65481E+01    2.57364E+01    3.99289E+01    1.54419E+01
    5.39940E-01    5.71700E-01    9.86391E-04    1.25941E-04    4.26177E+00    1.97388E+00    1.75810E-23    7.17432E+01    3.44681E+01    4.30459E+01    2.06809E+01
    5.71700E-01    6.03460E-01    6.31835E-04    1.59615E-04    4.38463E+00    2.45307E+00    1.70471E-23    1.18840E+02    7.29510E+01    7.13039E+01    4.37706E+01
    6.03460E-01    6.35220E-01    8.95460E-04    1.09435E-04    4.18890E+00    2.36464E+00    1.76085E-23    7.75560E+01    4.47947E+01    4.65336E+01    2.68768E+01
    6.35220E-01    6.66980E-01    6.06681E-04    1.29111E-04    3.80667E+00    1.94394E+00    1.88109E-23    9.73773E+01    5.38728E+01    5.84264E+01    3.23237E+01
    6.66980E-01    6.98740E-01    5.26925E-04    1.22378E-04    3.42444E+00    1.52325E+00    2.00134E-23    9.47989E+01    4.75700E+01    5.68793E+01    2.85420E+01
    6.98740E-01    7.30500E-01    5.89748E-04    9.23905E-05    3.04221E+00    1.10256E+00    2.12159E-23    7.09816E+01    2.80257E+01    4.25890E+01    1.68154E+01
    7.30500E-01    7.62270E-01    9.35119E-05    1.34978E-04    2.65992E+00    6.81802E-01    2.24185E-23    3.70407E+02    5.43021E+02    2.22244E+02    3.25813E+02
    7.62270E-01    7.94030E-01    6.02945E-04    4.06072E-05    2.27763E+00    2.61043E-01    2.36212E-23    4.66862E+01    6.20620E+00    2.80117E+01    3.72372E+00
            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
