           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.34500E-02    3.16085E-02    4.22103E-04    3.09574E+00   -3.50796E-02    1.65870E-23    1.72375E+00    3.01897E-02    1.03425E+00    1.81138E-02
    2.34500E-02    4.69100E-02    1.30773E-02    3.14588E-04    3.46366E+00    2.80283E-01    1.75717E-23    4.40036E+00    3.71483E-01    2.64022E+00    2.22890E-01
    4.69100E-02    7.03600E-02    6.35623E-03    3.54242E-04    3.83159E+00    5.95646E-01    1.85563E-23    9.48356E+00    1.56616E+00    5.69013E+00    9.39696E-01
    7.03600E-02    9.38200E-02    4.33017E-03    3.35745E-04    4.19951E+00    9.11009E-01    1.95409E-23    1.44888E+01    3.33782E+00    8.69327E+00    2.00269E+00
    9.38200E-02    1.17270E-01    3.34112E-03    3.55010E-04    4.56743E+00    1.22637E+00    2.05256E-23    1.94432E+01    5.61449E+00    1.16659E+01    3.36869E+00
    1.17270E-01    1.40720E-01    2.95579E-03    5.11558E-04    4.93528E+00    1.54167E+00    2.15100E-23    2.26611E+01    8.09267E+00    1.35967E+01    4.85560E+00
    1.40720E-01    1.64180E-01    2.18722E-03    2.58149E-04    5.31095E+00    1.68521E+00    2.20163E-23    3.21972E+01    1.09003E+01    1.93183E+01    6.54020E+00
    1.64180E-01    1.87630E-01    1.64711E-03    1.75647E-03    5.69014E+00    1.75092E+00    2.23060E-23    4.52129E+01    5.01819E+01    2.71277E+01    3.01092E+01
    1.87630E-01    2.11090E-01    1.90362E-03    2.63310E-04    6.06933E+00    1.81662E+00    2.25956E-23    4.11926E+01    1.35823E+01    2.47156E+01    8.14938E+00
    2.11090E-01    2.34540E-01    1.80516E-03    3.52164E-04    6.44851E+00    1.88232E+00    2.28853E-23    4.55692E+01    1.59989E+01    2.73415E+01    9.59934E+00
    2.34540E-01    2.57990E-01    1.06744E-03    3.81373E-04    6.82762E+00    1.94800E+00    2.31749E-23    8.05735E+01    3.68399E+01    4.83441E+01    2.21039E+01
    2.57990E-01    2.81450E-01    1.16692E-03    3.70132E-04    7.20680E+00    2.01370E+00    2.34645E-23    7.68376E+01    3.24798E+01    4.61026E+01    1.94879E+01
    2.81450E-01    3.04900E-01    1.05957E-03    2.63228E-04    7.58599E+00    2.07940E+00    2.37541E-23    8.79886E+01    3.25503E+01    5.27932E+01    1.95302E+01
    3.04900E-01    3.28350E-01    1.09425E-03    2.97930E-04    7.96509E+00    2.14509E+00    2.40437E-23    8.83804E+01    3.38462E+01    5.30282E+01    2.03077E+01
    3.28350E-01    3.51810E-01    7.00796E-04    3.19736E-04    8.34428E+00    2.21079E+00    2.43334E-23    1.42849E+02    7.53669E+01    8.57097E+01    4.52201E+01
    3.51810E-01    3.75260E-01    8.62209E-04    1.04135E-03    8.72347E+00    2.27649E+00    2.46230E-23    1.19955E+02    1.48221E+02    7.19731E+01    8.89329E+01
    3.75260E-01    3.98720E-01    6.48671E-04    2.60251E-04    9.10265E+00    2.34219E+00    2.49127E-23    1.64440E+02    7.83766E+01    9.86639E+01    4.70260E+01
    3.98720E-01    4.22170E-01    6.11972E-04    4.69324E-04    9.48184E+00    2.40789E+00    2.52023E-23    1.79475E+02    1.44990E+02    1.07685E+02    8.69941E+01
    4.22170E-01    4.45620E-01    5.22399E-04    1.92409E-04    9.86094E+00    2.47358E+00    2.54919E-23    2.16171E+02    9.63313E+01    1.29703E+02    5.77988E+01
    4.45620E-01    4.69080E-01    3.38713E-04    3.65605E-04    1.02401E+01    2.53928E+00    2.57815E-23    3.42333E+02    3.79138E+02    2.05400E+02    2.27483E+02
    4.69080E-01    4.92530E-01    6.00550E-04    2.27538E-04    1.06193E+01    2.60498E+00    2.60712E-23    1.98002E+02    8.93706E+01    1.18801E+02    5.36223E+01
    4.92530E-01    5.15990E-01    1.00219E-04    3.47416E-04    1.09985E+01    2.67068E+00    2.63608E-23    1.21537E+03    4.22348E+03    7.29221E+02    2.53409E+03
    5.15990E-01    5.39440E-01    5.02325E-04    3.05367E-04    1.13777E+01    2.73638E+00    2.66505E-23    2.48112E+02    1.62204E+02    1.48867E+02    9.73224E+01
    5.39440E-01    5.62890E-01    3.48434E-04    5.46351E-04    1.17568E+01    2.80207E+00    2.69401E-23    3.65640E+02    5.79915E+02    2.19384E+02    3.47949E+02
    5.62890E-01    5.86350E-01    3.11477E-04    4.44016E-04    1.21360E+01    2.86777E+00    2.72297E-23    4.17724E+02    6.03599E+02    2.50634E+02    3.62159E+02
    5.86350E-01    6.09800E-01    2.87378E-04    2.28013E-04    1.25152E+01    2.93347E+00    2.75194E-23    4.61986E+02    3.82212E+02    2.77191E+02    2.29327E+02
    6.09800E-01    6.33260E-01    3.83161E-04    4.73883E-04    1.28944E+01    2.99917E+00    2.78090E-23    3.53278E+02    4.44584E+02    2.11967E+02    2.66750E+02
    6.33260E-01    6.56710E-01    3.17382E-04    2.43936E-04    1.32735E+01    3.06487E+00    2.80986E-23    4.34513E+02    3.48706E+02    2.60708E+02    2.09224E+02
    6.56710E-01    6.80160E-01    2.81012E-04    2.99815E-04    1.36526E+01    3.13056E+00    2.83882E-23    4.99617E+02    5.45219E+02    2.99770E+02    3.27131E+02
