           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    1.30800E-02    1.33066E-01    1.14644E-03    3.46997E+00    1.39226E-01    1.93958E-23    3.92495E-01    1.61071E-02    2.35497E-01    9.66427E-03
    1.30800E-02    2.61600E-02    8.80773E-02    4.50645E-04    4.13785E+00    1.76873E-01    1.99532E-23    6.87356E-01    2.95908E-02    4.12413E-01    1.77545E-02
    2.61600E-02    3.92300E-02    5.34843E-02    3.65822E-04    5.80803E+00    4.09671E-01    2.30116E-23    1.37765E+00    9.76287E-02    8.26590E-01    5.85772E-02
    3.92300E-02    5.23100E-02    3.23963E-02    3.15992E-04    6.49516E+00    5.90710E-01    2.25822E-23    2.59186E+00    2.37071E-01    1.55511E+00    1.42243E-01
    5.23100E-02    6.53900E-02    2.22799E-02    2.61315E-04    9.18864E+00    1.20887E+00    2.65747E-23    4.53057E+00    5.98413E-01    2.71834E+00    3.59048E-01
    6.53900E-02    7.84700E-02    1.69605E-02    2.78184E-04    9.37071E+00    1.02508E+00    2.71987E-23    5.93020E+00    6.55966E-01    3.55812E+00    3.93579E-01
    7.84700E-02    9.15500E-02    1.30107E-02    2.43689E-04    9.57610E+00    1.15779E+00    2.59159E-23    8.29098E+00    1.01437E+00    4.97459E+00    6.08625E-01
    9.15500E-02    1.04630E-01    1.10801E-02    2.40988E-04    9.93062E+00    1.34656E+00    2.71668E-23    9.63115E+00    1.32265E+00    5.77869E+00    7.93589E-01
    1.04630E-01    1.17700E-01    9.34814E-03    2.13434E-04    1.01120E+01    1.13286E+00    2.64459E-23    1.19409E+01    1.36526E+00    7.16454E+00    8.19154E-01
    1.17700E-01    1.30780E-01    8.19865E-03    1.98842E-04    9.87329E+00    1.40605E+00    2.69700E-23    1.30353E+01    1.88309E+00    7.82120E+00    1.12985E+00
    1.30780E-01    1.43860E-01    7.18808E-03    1.93013E-04    9.44075E+00    1.17187E+00    2.63717E-23    1.45391E+01    1.84647E+00    8.72348E+00    1.10788E+00
