           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.49400E-02    6.36408E-02    1.15195E-03    4.89000E+00    5.80000E-01    1.83771E-23    1.22062E+00    1.46453E-01    7.32371E-01    8.78718E-02
    2.49400E-02    4.98900E-02    2.24880E-02    7.25695E-04    4.89000E+00    5.80000E-01    1.88000E-23    3.37663E+00    4.15058E-01    2.02598E+00    2.49035E-01
    4.98900E-02    7.48300E-02    1.25882E-02    5.75292E-04    4.98274E+00    6.04967E-01    1.92229E-23    6.01129E+00    7.79839E-01    3.60678E+00    4.67903E-01
    7.48300E-02    9.97800E-02    8.88227E-03    4.80472E-04    5.16692E+00    6.54556E-01    1.96459E-23    8.64411E+00    1.19071E+00    5.18647E+00    7.14424E-01
    9.97800E-02    1.24720E-01    6.94919E-03    4.20958E-04    5.35111E+00    7.04145E-01    2.00688E-23    1.12014E+01    1.62266E+00    6.72084E+00    9.73596E-01
    1.24720E-01    1.49660E-01    6.12726E-03    3.33349E-04    5.53526E+00    7.53724E-01    2.04916E-23    1.28700E+01    1.88718E+00    7.72201E+00    1.13231E+00
    1.49660E-01    1.74610E-01    4.75250E-03    3.03643E-04    5.66737E+00    7.85398E-01    2.07968E-23    1.67397E+01    2.55449E+00    1.00438E+01    1.53270E+00
    1.74610E-01    1.99550E-01    3.84144E-03    2.88797E-04    5.65758E+00    7.68256E-01    2.07811E-23    2.06895E+01    3.21132E+00    1.24137E+01    1.92679E+00
    1.99550E-01    2.24500E-01    3.25323E-03    2.67447E-04    5.64778E+00    7.51114E-01    2.07654E-23    2.44065E+01    3.81597E+00    1.46439E+01    2.28958E+00
    2.24500E-01    2.49440E-01    2.59082E-03    2.69605E-04    5.63798E+00    7.33972E-01    2.07498E-23    3.06166E+01    5.10265E+00    1.83700E+01    3.06159E+00
    2.49440E-01    2.74390E-01    2.75099E-03    2.05932E-04    5.62819E+00    7.16830E-01    2.07341E-23    2.88057E+01    4.25557E+00    1.72834E+01    2.55334E+00
    2.74390E-01    2.99330E-01    1.87190E-03    2.37265E-04    5.61839E+00    6.99688E-01    2.07184E-23    4.22918E+01    7.51496E+00    2.53751E+01    4.50898E+00
    2.99330E-01    3.24270E-01    1.74176E-03    2.19465E-04    5.60860E+00    6.82550E-01    2.07028E-23    4.54069E+01    7.95419E+00    2.72441E+01    4.77251E+00
    3.24270E-01    3.49220E-01    1.54669E-03    2.09953E-04    5.59880E+00    6.65408E-01    2.06871E-23    5.10830E+01    9.21636E+00    3.06498E+01    5.52982E+00
    3.49220E-01    3.74160E-01    1.57959E-03    1.69786E-04    5.57436E+00    6.51232E-01    2.06579E-23    4.98710E+01    7.91708E+00    2.99226E+01    4.75025E+00
    3.74160E-01    3.99110E-01    1.15111E-03    1.93846E-04    5.41973E+00    6.63420E-01    2.05087E-23    6.70203E+01    1.39528E+01    4.02122E+01    8.37168E+00
    3.99110E-01    4.24050E-01    1.14105E-03    1.57834E-04    5.26510E+00    6.75608E-01    2.03595E-23    6.61636E+01    1.24835E+01    3.96981E+01    7.49012E+00
    4.24050E-01    4.48990E-01    7.43129E-04    2.08667E-04    5.11050E+00    6.87793E-01    2.02103E-23    9.93368E+01    3.09317E+01    5.96021E+01    1.85590E+01
    4.48990E-01    4.73940E-01    1.20663E-03    7.44652E-05    4.95586E+00    6.99981E-01    2.00610E-23    5.97689E+01    9.21258E+00    3.58613E+01    5.52755E+00
