           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.05400E-02    1.08873E-02    1.50206E-04    1.25802E+01    2.47642E+00    3.06782E-23    1.09956E+01    2.16982E+00    6.59739E+00    1.30189E+00
    3.05400E-02    6.10800E-02    9.46344E-03    1.88110E-04    1.28897E+01    2.54306E+00    3.06031E-23    1.29931E+01    2.57643E+00    7.79584E+00    1.54586E+00
    6.10800E-02    9.16200E-02    8.10329E-03    1.53453E-04    1.31992E+01    2.60969E+00    3.05281E-23    1.55765E+01    3.09382E+00    9.34592E+00    1.85629E+00
    9.16200E-02    1.22160E-01    6.64572E-03    2.80890E-04    1.35088E+01    2.67633E+00    3.04531E-23    1.94861E+01    3.94743E+00    1.16917E+01    2.36846E+00
    1.22160E-01    1.52710E-01    5.88035E-03    2.04036E-04    1.38183E+01    2.74298E+00    3.03781E-23    2.25827E+01    4.55069E+00    1.35496E+01    2.73042E+00
    1.52710E-01    1.83250E-01    4.90571E-03    3.02700E-04    1.41279E+01    2.80962E+00    3.03030E-23    2.77443E+01    5.77699E+00    1.66466E+01    3.46619E+00
    1.83250E-01    2.13790E-01    4.38373E-03    2.57068E-04    1.44375E+01    2.87626E+00    3.02280E-23    3.18068E+01    6.60543E+00    1.90841E+01    3.96326E+00
    2.13790E-01    2.44330E-01    3.81591E-03    2.36835E-04    1.47470E+01    2.94289E+00    3.01530E-23    3.74160E+01    7.81949E+00    2.24496E+01    4.69170E+00
    2.44330E-01    2.74870E-01    3.79295E-03    5.13644E-04    1.43238E+01    2.84779E+00    3.03639E-23    3.63084E+01    8.73414E+00    2.17850E+01    5.24048E+00
    2.74870E-01    3.05410E-01    3.59150E-03    2.26727E-04    1.38131E+01    2.73338E+00    3.06089E-23    3.66819E+01    7.61913E+00    2.20091E+01    4.57148E+00
    3.05410E-01    3.35950E-01    3.57909E-03    3.47258E-04    1.33024E+01    2.61896E+00    3.08539E-23    3.51667E+01    7.71865E+00    2.11000E+01    4.63119E+00
    3.35950E-01    3.66490E-01    3.31166E-03    2.22589E-04    1.29191E+01    2.57090E+00    3.08965E-23    3.68604E+01    7.74232E+00    2.21162E+01    4.64539E+00
    3.66490E-01    3.97040E-01    2.90897E-03    1.84893E-03    1.28194E+01    2.67063E+00    3.04884E-23    4.21965E+01    2.82239E+01    2.53179E+01    1.69343E+01
    3.97040E-01    4.27580E-01    2.70785E-03    2.54816E-04    1.27196E+01    2.77035E+00    3.00802E-23    4.55883E+01    1.08163E+01    2.73530E+01    6.48979E+00
    4.27580E-01    4.58120E-01    2.37947E-03    5.36042E-04    1.26199E+01    2.87007E+00    2.96721E-23    5.21810E+01    1.67037E+01    3.13086E+01    1.00222E+01
    4.58120E-01    4.88660E-01    2.25748E-03    3.00106E-04    1.24779E+01    2.93890E+00    2.92440E-23    5.51778E+01    1.49231E+01    3.31067E+01    8.95389E+00
    4.88660E-01    5.19200E-01    1.97584E-03    2.17029E-04    1.19464E+01    2.72369E+00    2.86317E-23    6.16486E+01    1.56016E+01    3.69892E+01    9.36093E+00
    5.19200E-01    5.49740E-01    1.80341E-03    5.18579E-04    1.14150E+01    2.50849E+00    2.80193E-23    6.59486E+01    2.38675E+01    3.95691E+01    1.43205E+01
