           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    5.26000E-03    6.61279E-02    1.80410E-03    2.76000E+00    9.99999E-02    1.71054E-23    7.12320E-01    3.23071E-02    4.27392E-01    1.93843E-02
    5.26000E-03    1.05100E-02    5.02563E-02    7.07319E-04    2.85371E+00    9.99999E-02    1.72859E-23    9.58982E-01    3.62138E-02    5.75389E-01    2.17283E-02
    1.05100E-02    1.57700E-02    3.68008E-02    5.09854E-04    3.04845E+00    1.04496E-01    1.75204E-23    1.38026E+00    5.10316E-02    8.28157E-01    3.06190E-02
    1.57700E-02    2.10300E-02    3.09170E-02    4.01620E-04    3.10721E+00    1.13603E-01    1.74047E-23    1.68574E+00    6.54072E-02    1.01144E+00    3.92443E-02
    2.10300E-02    2.62800E-02    2.51293E-02    3.39383E-04    3.26945E+00    1.26838E-01    1.74228E-23    2.18002E+00    8.95519E-02    1.30801E+00    5.37312E-02
    2.62800E-02    3.15400E-02    2.08927E-02    3.05320E-04    3.45923E+00    1.39232E-01    1.78016E-23    2.71525E+00    1.16268E-01    1.62915E+00    6.97607E-02
    3.15400E-02    3.68000E-02    1.71519E-02    2.85182E-04    3.35795E+00    1.38425E-01    1.73849E-23    3.28755E+00    1.46131E-01    1.97253E+00    8.76786E-02
    3.68000E-02    4.20500E-02    1.54995E-02    2.53717E-04    3.55948E+00    1.43679E-01    1.77231E-23    3.78281E+00    1.64772E-01    2.26968E+00    9.88629E-02
    4.20500E-02    4.73100E-02    1.38743E-02    2.30020E-04    3.55143E+00    1.56190E-01    1.75269E-23    4.26354E+00    2.00389E-01    2.55812E+00    1.20233E-01
    4.73100E-02    5.25700E-02    1.21828E-02    2.05801E-04    3.60296E+00    1.46998E-01    1.80725E-23    4.77724E+00    2.10954E-01    2.86634E+00    1.26572E-01
    5.25700E-02    5.78200E-02    1.04352E-02    2.05789E-04    3.51281E+00    1.40000E-01    1.73860E-23    5.65246E+00    2.51345E-01    3.39148E+00    1.50807E-01
    5.78200E-02    6.30800E-02    8.62807E-03    1.95646E-04    3.62308E+00    1.48590E-01    1.79629E-23    6.82452E+00    3.19819E-01    4.09471E+00    1.91891E-01
    6.30800E-02    6.83300E-02    7.69201E-03    1.97970E-04    3.51625E+00    1.40000E-01    1.73266E-23    7.70210E+00    3.65151E-01    4.62126E+00    2.19091E-01
    6.83300E-02    7.35900E-02    6.96836E-03    1.90144E-04    3.52533E+00    1.50219E-01    1.74630E-23    8.45735E+00    4.27937E-01    5.07441E+00    2.56762E-01
    7.35900E-02    7.88500E-02    6.16225E-03    1.83421E-04    3.57638E+00    1.53936E-01    1.77156E-23    9.56383E+00    5.00493E-01    5.73830E+00    3.00296E-01
    7.88500E-02    8.41000E-02    5.50674E-03    1.84818E-04    3.55401E+00    1.50000E-01    1.72545E-23    1.09196E+01    5.88823E-01    6.55175E+00    3.53294E-01
    8.41000E-02    8.93600E-02    5.39250E-03    1.70472E-04    3.45287E+00    1.43573E-01    1.69553E-23    1.10247E+01    5.75859E-01    6.61484E+00    3.45515E-01
    8.93600E-02    9.46200E-02    4.65457E-03    1.75474E-04    3.48632E+00    1.40000E-01    1.71913E-23    1.27193E+01    7.00579E-01    7.63157E+00    4.20348E-01
    9.46200E-02    9.98700E-02    4.08508E-03    1.78540E-04    3.56166E+00    1.43887E-01    1.73755E-23    1.46486E+01    8.71837E-01    8.78918E+00    5.23102E-01
    9.98700E-02    1.05130E-01    3.98386E-03    1.70955E-04    3.56325E+00    1.52094E-01    1.72343E-23    1.51507E+01    9.17009E-01    9.09042E+00    5.50205E-01
    1.05130E-01    1.10390E-01    3.85482E-03    1.61049E-04    3.49876E+00    1.59690E-01    1.69687E-23    1.56151E+01    9.66201E-01    9.36908E+00    5.79721E-01
    1.10390E-01    1.15640E-01    3.39109E-03    1.71978E-04    3.46593E+00    1.51482E-01    1.69071E-23    1.76480E+01    1.18152E+00    1.05888E+01    7.08910E-01
    1.15640E-01    1.20900E-01    3.65703E-03    1.51951E-04    3.48018E+00    1.50000E-01    1.69720E-23    1.63690E+01    9.79979E-01    9.82143E+00    5.87987E-01
    1.20900E-01    1.26160E-01    3.22101E-03    1.60191E-04    3.46529E+00    1.45059E-01    1.69057E-23    1.85779E+01    1.20766E+00    1.11468E+01    7.24599E-01
    1.26160E-01    1.31410E-01    3.27081E-03    1.46804E-04    3.53896E+00    1.51996E-01    1.69844E-23    1.85974E+01    1.15531E+00    1.11585E+01    6.93184E-01
    1.31410E-01    1.36670E-01    3.17737E-03    1.44474E-04    3.76221E+00    1.80000E-01    1.73767E-23    1.98926E+01    1.31300E+00    1.19356E+01    7.87798E-01
    1.36670E-01    1.41930E-01    2.82193E-03    1.55956E-04    3.68753E+00    1.80000E-01    1.70092E-23    2.24279E+01    1.65374E+00    1.34567E+01    9.92247E-01
    1.41930E-01    1.47180E-01    2.95612E-03    1.39411E-04    3.63004E+00    1.74291E-01    1.70178E-23    2.10654E+01    1.41772E+00    1.26392E+01    8.50629E-01
    1.47180E-01    1.52440E-01    2.79785E-03    1.34290E-04    3.62854E+00    1.73171E-01    1.71055E-23    2.21337E+01    1.49815E+00    1.32802E+01    8.98888E-01
    1.52440E-01    1.57700E-01    2.81922E-03    1.25343E-04    3.69703E+00    1.80639E-01    1.71461E-23    2.23276E+01    1.47498E+00    1.33966E+01    8.84991E-01
    1.57700E-01    1.62950E-01    2.55839E-03    1.34336E-04    3.77911E+00    1.88101E-01    1.72058E-23    2.50629E+01    1.81330E+00    1.50377E+01    1.08798E+00
    1.62950E-01    1.68210E-01    2.77397E-03    1.17096E-04    3.79490E+00    1.90000E-01    1.74642E-23    2.28682E+01    1.49758E+00    1.37209E+01    8.98551E-01
    1.68210E-01    1.73470E-01    2.56967E-03    1.16003E-04    3.81334E+00    1.88204E-01    1.76544E-23    2.45392E+01    1.64133E+00    1.47235E+01    9.84796E-01
    1.73470E-01    1.78720E-01    2.53754E-03    1.09825E-04    3.89542E+00    1.81891E-01    1.75009E-23    2.56073E+01    1.63033E+00    1.53644E+01    9.78199E-01
    1.78720E-01    1.83980E-01    2.54120E-03    1.04986E-04    3.84923E+00    1.84423E-01    1.73188E-23    2.55330E+01    1.61532E+00    1.53198E+01    9.69192E-01
    1.83980E-01    1.89230E-01    2.42522E-03    1.04773E-04    3.77505E+00    1.90684E-01    1.71444E-23    2.65053E+01    1.76171E+00    1.59032E+01    1.05703E+00
    1.89230E-01    1.94490E-01    2.25626E-03    1.06679E-04    3.90403E+00    1.96547E-01    1.71221E-23    2.95019E+01    2.03757E+00    1.77011E+01    1.22254E+00
    1.94490E-01    1.99750E-01    2.26094E-03    9.77809E-05    4.02713E+00    2.04098E-01    1.74051E-23    2.98754E+01    1.99046E+00    1.79252E+01    1.19427E+00
    1.99750E-01    2.05000E-01    2.10298E-03    9.78799E-05    4.14154E+00    2.14047E-01    1.81239E-23    3.17219E+01    2.20631E+00    1.90331E+01    1.32378E+00
    2.05000E-01    2.10260E-01    2.03443E-03    9.21117E-05    4.19169E+00    2.18169E-01    1.84163E-23    3.26609E+01    2.25311E+00    1.95965E+01    1.35187E+00
    2.10260E-01    2.15520E-01    1.76623E-03    9.98122E-05    4.14604E+00    2.13604E-01    1.80730E-23    3.79174E+01    2.89959E+00    2.27504E+01    1.73976E+00
    2.15520E-01    2.20770E-01    1.87509E-03    9.12129E-05    4.11839E+00    2.10839E-01    1.78325E-23    3.59565E+01    2.53925E+00    2.15739E+01    1.52355E+00
    2.20770E-01    2.26030E-01    1.76920E-03    9.15277E-05    4.15843E+00    2.14843E-01    1.79778E-23    3.81680E+01    2.79060E+00    2.29008E+01    1.67436E+00
    2.26030E-01    2.31290E-01    1.60118E-03    9.88034E-05    4.19850E+00    2.18850E-01    1.81233E-23    4.22378E+01    3.41181E+00    2.53427E+01    2.04709E+00
    2.31290E-01    2.36540E-01    1.79877E-03    8.20208E-05    4.24105E+00    2.22388E-01    1.82866E-23    3.76399E+01    2.61560E+00    2.25840E+01    1.56936E+00
    2.36540E-01    2.41800E-01    1.60346E-03    8.58712E-05    4.28460E+00    2.25738E-01    1.84571E-23    4.22642E+01    3.17511E+00    2.53585E+01    1.90507E+00
    2.41800E-01    2.47060E-01    1.68063E-03    7.60628E-05    4.32819E+00    2.29092E-01    1.86278E-23    4.03605E+01    2.81077E+00    2.42163E+01    1.68646E+00
    2.47060E-01    2.52310E-01    1.36490E-03    8.65429E-05    4.30012E+00    2.30000E-01    1.85585E-23    4.95586E+01    4.11103E+00    2.97352E+01    2.46662E+00
    2.52310E-01    2.57570E-01    1.44030E-03    7.92952E-05    4.24540E+00    2.30000E-01    1.84001E-23    4.67658E+01    3.61221E+00    2.80595E+01    2.16732E+00
    2.57570E-01    2.62830E-01    1.42103E-03    7.65518E-05    4.19063E+00    2.30000E-01    1.82416E-23    4.71951E+01    3.62953E+00    2.83171E+01    2.17772E+00
    2.62830E-01    2.68080E-01    1.32237E-03    7.76408E-05    4.14729E+00    2.31422E-01    1.81179E-23    5.05344E+01    4.09328E+00    3.03207E+01    2.45597E+00
