           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.88600E-02    2.18619E-02    7.19532E-04    1.35036E+01    3.00245E+00    2.93003E-23    6.15420E+00    1.38327E+00    3.69252E+00    8.29962E-01
    3.88600E-02    7.77100E-02    1.62703E-02    2.85899E-04    1.30319E+01    2.93482E+00    2.87624E-23    8.12965E+00    1.83638E+00    4.87779E+00    1.10183E+00
    7.77100E-02    1.16570E-01    1.18717E-02    1.83980E-04    1.25603E+01    2.86718E+00    2.82246E-23    1.09432E+01    2.50378E+00    6.56592E+00    1.50227E+00
    1.16570E-01    1.55430E-01    6.90459E-03    1.72247E-04    1.20887E+01    2.79953E+00    2.76867E-23    1.84609E+01    4.29998E+00    1.10766E+01    2.57999E+00
    1.55430E-01    1.94290E-01    6.05855E-03    1.29136E-04    1.16170E+01    2.73189E+00    2.71487E-23    2.06186E+01    4.86861E+00    1.23712E+01    2.92117E+00
    1.94290E-01    2.33140E-01    4.47426E-03    1.17960E-04    1.11454E+01    2.66425E+00    2.66109E-23    2.73274E+01    6.57209E+00    1.63965E+01    3.94326E+00
    2.33140E-01    2.72000E-01    3.74742E-03    9.65469E-05    1.06738E+01    2.59661E+00    2.60730E-23    3.18918E+01    7.80170E+00    1.91351E+01    4.68102E+00
    2.72000E-01    3.10860E-01    2.29731E-03    1.14917E-04    1.02021E+01    2.52897E+00    2.55351E-23    5.07711E+01    1.28392E+01    3.04627E+01    7.70350E+00
    3.10860E-01    3.49720E-01    2.37090E-03    8.66159E-05    9.73046E+00    2.46132E+00    2.49972E-23    4.79306E+01    1.22499E+01    2.87583E+01    7.34991E+00
    3.49720E-01    3.88570E-01    1.43060E-03    1.11416E-04    9.25885E+00    2.39369E+00    2.44593E-23    7.72463E+01    2.08569E+01    4.63478E+01    1.25142E+01
    3.88570E-01    4.27430E-01    1.34624E-03    1.02741E-04    8.78724E+00    2.32605E+00    2.39215E-23    7.96573E+01    2.19447E+01    4.77944E+01    1.31668E+01
    4.27430E-01    4.66290E-01    1.67261E-03    6.96453E-05    8.31558E+00    2.25840E+00    2.33835E-23    6.20684E+01    1.70540E+01    3.72411E+01    1.02324E+01
    4.66290E-01    5.05150E-01    9.97059E-04    9.27999E-05    7.84391E+00    2.19076E+00    2.28456E-23    1.00529E+02    2.95952E+01    6.03175E+01    1.77571E+01
    5.05150E-01    5.44000E-01    1.23472E-03    6.41766E-05    7.46248E+00    2.14314E+00    2.23971E-23    7.87782E+01    2.29917E+01    4.72669E+01    1.37950E+01
    5.44000E-01    5.82860E-01    9.76880E-04    6.15740E-05    7.35223E+00    2.15570E+00    2.22174E-23    9.88937E+01    2.96584E+01    5.93362E+01    1.77950E+01
    5.82860E-01    6.21720E-01    4.46832E-04    1.07210E-04    7.24196E+00    2.16826E+00    2.20376E-23    2.14699E+02    8.23757E+01    1.28820E+02    4.94254E+01
    6.21720E-01    6.60570E-01    4.45002E-04    1.00678E-04    7.13171E+00    2.18082E+00    2.18578E-23    2.14046E+02    8.14203E+01    1.28428E+02    4.88522E+01
    6.60570E-01    6.99430E-01    4.19049E-04    9.93426E-05    7.02145E+00    2.19338E+00    2.16781E-23    2.25644E+02    8.84870E+01    1.35387E+02    5.30922E+01
    6.99430E-01    7.38290E-01    3.84190E-04    1.03160E-04    6.91119E+00    2.20594E+00    2.14983E-23    2.44279E+02    1.01890E+02    1.46567E+02    6.11341E+01
    7.38290E-01    7.77150E-01    8.27945E-04    4.65604E-05    6.80092E+00    2.21850E+00    2.13185E-23    1.12484E+02    3.72344E+01    6.74906E+01    2.23406E+01
    7.77150E-01    8.16000E-01    3.39614E-04    8.90598E-05    6.69066E+00    2.23106E+00    2.11388E-23    2.72074E+02    1.15420E+02    1.63244E+02    6.92518E+01
    8.16000E-01    8.54860E-01    6.19183E-04    3.15371E-05    6.58041E+00    2.24362E+00    2.09590E-23    1.48029E+02    5.10312E+01    8.88173E+01    3.06187E+01
            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
