           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.27200E-02    9.62077E-02    1.93789E-03    4.09000E+00    2.90000E-01    1.86276E-23    6.66254E-01    4.91097E-02    3.99752E-01    2.94658E-02
    2.27200E-02    4.54400E-02    4.39179E-02    9.04495E-04    4.38987E+00    3.55278E-01    1.92598E-23    1.51510E+00    1.26527E-01    9.09063E-01    7.59165E-02
    4.54400E-02    6.81500E-02    2.47779E-02    6.53367E-04    4.95431E+00    4.78150E-01    1.98918E-23    2.93446E+00    2.93591E-01    1.76068E+00    1.76154E-01
    6.81500E-02    9.08700E-02    1.40135E-02    6.02483E-04    5.51875E+00    6.01022E-01    2.05238E-23    5.60170E+00    6.55872E-01    3.36102E+00    3.93523E-01
    9.08700E-02    1.13590E-01    1.01533E-02    5.11155E-04    5.64382E+00    6.43177E-01    2.07718E-23    7.81223E+00    9.73295E-01    4.68734E+00    5.83977E-01
    1.13590E-01    1.36310E-01    8.29290E-03    4.27619E-04    5.73424E+00    6.78969E-01    2.09895E-23    9.61724E+00    1.24204E+00    5.77035E+00    7.45222E-01
    1.36310E-01    1.59030E-01    5.91370E-03    4.06685E-04    5.82466E+00    7.14761E-01    2.12072E-23    1.35585E+01    1.90726E+00    8.13509E+00    1.14436E+00
    1.59030E-01    1.81740E-01    4.68266E-03    3.70414E-04    5.91506E+00    7.50545E-01    2.14249E-23    1.72120E+01    2.57363E+00    1.03272E+01    1.54418E+00
    1.81740E-01    2.04460E-01    3.40673E-03    3.83150E-04    6.00546E+00    7.86329E-01    2.16425E-23    2.37785E+01    4.10435E+00    1.42671E+01    2.46261E+00
    2.04460E-01    2.27180E-01    3.20312E-03    3.21223E-04    6.09588E+00    8.22121E-01    2.18602E-23    2.54151E+01    4.27137E+00    1.52491E+01    2.56282E+00
    2.27180E-01    2.49900E-01    2.38818E-03    3.30936E-04    6.18631E+00    8.57913E-01    2.20779E-23    3.42523E+01    6.71505E+00    2.05514E+01    4.02903E+00
    2.49900E-01    2.72620E-01    1.60194E-03    3.88377E-04    6.27673E+00    8.93705E-01    2.22956E-23    5.13040E+01    1.44246E+01    3.07824E+01    8.65478E+00
    2.72620E-01    2.95330E-01    1.87401E-03    2.96893E-04    6.36713E+00    9.29489E-01    2.25133E-23    4.40572E+01    9.49121E+00    2.64343E+01    5.69473E+00
    2.95330E-01    3.18050E-01    1.72963E-03    2.62267E-04    6.45753E+00    9.65273E-01    2.27309E-23    4.79490E+01    1.02095E+01    2.87694E+01    6.12569E+00
    3.18050E-01    3.40770E-01    6.74234E-04    3.22596E-04    6.54795E+00    1.00106E+00    2.29486E-23    1.23544E+02    6.20554E+01    7.41264E+01    3.72333E+01
    3.40770E-01    3.63490E-01    1.40073E-03    2.55886E-04    6.63837E+00    1.03686E+00    2.31663E-23    5.97219E+01    1.43541E+01    3.58331E+01    8.61248E+00
    3.63490E-01    3.86210E-01    9.49776E-04    2.89729E-04    6.72880E+00    1.07265E+00    2.33840E-23    8.84464E+01    3.04425E+01    5.30678E+01    1.82655E+01
    3.86210E-01    4.08930E-01    1.23105E-03    2.23337E-04    6.81922E+00    1.10844E+00    2.36017E-23    6.85170E+01    1.66898E+01    4.11102E+01    1.00139E+01
    4.08930E-01    4.31640E-01    8.15714E-04    2.51609E-04    6.90962E+00    1.14422E+00    2.38194E-23    1.03817E+02    3.63458E+01    6.22903E+01    2.18075E+01
    4.31640E-01    4.54360E-01    6.35772E-04    2.46088E-04    7.00002E+00    1.18001E+00    2.40371E-23    1.33721E+02    5.64550E+01    8.02327E+01    3.38730E+01
    4.54360E-01    4.77080E-01    8.21580E-04    2.15788E-04    7.09044E+00    1.21580E+00    2.42548E-23    1.03875E+02    3.25821E+01    6.23249E+01    1.95493E+01
    4.77080E-01    4.99800E-01    6.16514E-04    2.17941E-04    7.18086E+00    1.25159E+00    2.44725E-23    1.38944E+02    5.47631E+01    8.33664E+01    3.28579E+01
    4.99800E-01    5.22520E-01    4.10253E-04    2.12675E-04    7.27129E+00    1.28738E+00    2.46902E-23    2.09565E+02    1.14800E+02    1.25739E+02    6.88799E+01
    5.22520E-01    5.45230E-01    8.69468E-04    9.85600E-05    7.36169E+00    1.32317E+00    2.49078E-23    9.92366E+01    2.10875E+01    5.95419E+01    1.26525E+01
