           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    3.28700E-02    1.31515E-02    4.09098E-03    1.29318E+01    3.45569E+00    3.13443E-23    9.15821E+00    3.75565E+00    5.49492E+00    2.25339E+00
    3.28700E-02    6.57500E-02    1.31542E-02    1.57549E-03    1.26263E+01    3.34620E+00    3.06735E-23    9.13549E+00    2.65683E+00    5.48130E+00    1.59410E+00
    6.57500E-02    9.86200E-02    1.23535E-02    8.47794E-04    1.23208E+01    3.23670E+00    3.00028E-23    9.70444E+00    2.63494E+00    5.82266E+00    1.58096E+00
    9.86200E-02    1.31490E-01    9.08301E-03    6.73982E-04    1.20153E+01    3.12723E+00    2.93322E-23    1.31657E+01    3.56318E+00    7.89944E+00    2.13791E+00
    1.31490E-01    1.64360E-01    7.06065E-03    5.87853E-04    1.17099E+01    3.01775E+00    2.86616E-23    1.68924E+01    4.57489E+00    1.01354E+01    2.74493E+00
    1.64360E-01    1.97240E-01    5.79484E-03    5.24921E-04    1.14043E+01    2.90826E+00    2.79908E-23    2.05256E+01    5.55473E+00    1.23154E+01    3.33284E+00
    1.97240E-01    2.30110E-01    4.98294E-03    4.27700E-04    1.10988E+01    2.79877E+00    2.73201E-23    2.38008E+01    6.33996E+00    1.42805E+01    3.80398E+00
    2.30110E-01    2.62980E-01    3.85754E-03    4.25388E-04    1.07933E+01    2.68929E+00    2.66495E-23    3.06507E+01    8.35153E+00    1.83904E+01    5.01092E+00
    2.62980E-01    2.95860E-01    3.26094E-03    3.88326E-04    1.06758E+01    2.75141E+00    2.62907E-23    3.63529E+01    1.03208E+01    2.18117E+01    6.19248E+00
    2.95860E-01    3.28730E-01    2.71181E-03    3.70666E-04    1.08823E+01    3.10933E+00    2.64698E-23    4.42583E+01    1.40182E+01    2.65550E+01    8.41090E+00
    3.28730E-01    3.61600E-01    2.35647E-03    3.50243E-04    1.10888E+01    3.46720E+00    2.66488E-23    5.15498E+01    1.78468E+01    3.09299E+01    1.07081E+01
    3.61600E-01    3.94470E-01    2.05145E-03    3.30302E-04    1.12952E+01    3.82507E+00    2.68278E-23    5.99146E+01    2.24663E+01    3.59487E+01    1.34798E+01
    3.94470E-01    4.27350E-01    1.81279E-03    2.95571E-04    1.15017E+01    4.18299E+00    2.70068E-23    6.85844E+01    2.73350E+01    4.11506E+01    1.64010E+01
    4.27350E-01    4.60220E-01    1.50671E-03    3.10327E-04    1.17082E+01    4.54091E+00    2.71859E-23    8.34451E+01    3.66438E+01    5.00671E+01    2.19863E+01
    4.60220E-01    4.93090E-01    1.32351E-03    2.95205E-04    1.19147E+01    4.89878E+00    2.73649E-23    9.60384E+01    4.49228E+01    5.76230E+01    2.69537E+01
    4.93090E-01    5.25970E-01    1.18926E-03    2.76206E-04    1.21212E+01    5.25670E+00    2.75439E-23    1.08025E+02    5.31433E+01    6.48151E+01    3.18860E+01
    5.25970E-01    5.58840E-01    1.02555E-03    2.78732E-04    1.23277E+01    5.61462E+00    2.77230E-23    1.26581E+02    6.71358E+01    7.59484E+01    4.02815E+01
    5.58840E-01    5.91710E-01    9.49937E-04    2.50151E-04    1.25341E+01    5.97249E+00    2.79020E-23    1.38053E+02    7.51594E+01    8.28321E+01    4.50956E+01
    5.91710E-01    6.24580E-01    8.57839E-04    2.42246E-04    1.27406E+01    6.33036E+00    2.80810E-23    1.54403E+02    8.82421E+01    9.26415E+01    5.29452E+01
    6.24580E-01    6.57460E-01    6.48506E-04    2.47240E-04    1.29471E+01    6.68828E+00    2.82601E-23    2.06238E+02    1.32412E+02    1.23743E+02    7.94472E+01
    6.57460E-01    6.90330E-01    7.54454E-04    2.27514E-04    1.31536E+01    7.04620E+00    2.84391E-23    1.78969E+02    1.10019E+02    1.07382E+02    6.60113E+01
    6.90330E-01    7.23200E-01    6.45318E-04    2.19850E-04    1.33600E+01    7.40407E+00    2.86181E-23    2.11191E+02    1.37388E+02    1.26715E+02    8.24327E+01
    7.23200E-01    7.56080E-01    6.96018E-04    1.86596E-04    1.35665E+01    7.76199E+00    2.87972E-23    1.97598E+02    1.24850E+02    1.18559E+02    7.49100E+01
    7.56080E-01    7.88950E-01    4.78401E-04    1.94763E-04    1.37730E+01    8.11991E+00    2.89762E-23    2.90054E+02    2.07812E+02    1.74033E+02    1.24687E+02
    7.88950E-01    8.21820E-01    8.69647E-05    1.08223E-04    1.39795E+01    8.47778E+00    2.91552E-23    1.60959E+03    2.22824E+03    9.65755E+02    1.33694E+03
            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
