1      ABELL_0133 : Halpha = Y
2              RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
40             0.61986        0.63661    2.30547E-04    1.93711E-04     1398.44612     1398.44612      852.65631    1.21221E-03    1.21221E-03    1.05953E-03    2.40894E+14    4.25401E+13
41             0.60310        0.61986    2.00016E-04    2.42124E-04     1555.89839     1555.89839     1309.66343    1.06436E-03    1.06436E-03    1.31336E-03    1.91164E+14    3.35442E+13
42             0.58635        0.60310    2.05723E-04    2.28964E-04     1545.18459     1545.18459     1203.93648    1.10778E-03    1.10778E-03    1.26075E-03    1.06271E+14    1.85316E+13
43             0.56960        0.58635    2.08832E-04    2.35990E-04     1547.82402     1547.82402     1222.10828    1.13776E-03    1.13776E-03    1.31354E-03    2.20275E+14    3.81768E+13
44             0.55284        0.56960    2.86967E-04    1.82504E-04     1266.84459     1266.84459      614.05845    1.58165E-03    1.58165E-03    1.07232E-03    1.45389E+14    2.50465E+13
45             0.53609        0.55284    2.64152E-04    2.21085E-04     1354.18000     1354.18000      819.10465    1.47265E-03    1.47265E-03    1.27963E-03    2.12914E+14    3.64622E+13
46             0.51934        0.53609    2.60673E-04    2.29716E-04     1381.73976     1381.73976      872.85089    1.46979E-03    1.46979E-03    1.33943E-03   -2.62915E+13   -4.47634E+12
47             0.50259        0.51934    2.44380E-04    2.56299E-04     1458.71488     1458.71488     1074.05659    1.39341E-03    1.39341E-03    1.49635E-03    8.52254E+13    1.44273E+13
48             0.48583        0.50259    2.75084E-04    2.42257E-04     1363.03541     1363.03541      859.24298    1.58592E-03    1.58592E-03    1.44333E-03    1.55633E+14    2.61979E+13
49             0.46908        0.48583    2.79350E-04    2.49730E-04     1363.95813     1363.95813      870.47783    1.62823E-03    1.62823E-03    1.50229E-03    1.90398E+14    3.18727E+13
50             0.45233        0.46908    3.02722E-04    2.37719E-04     1306.88281     1306.88281      745.73551    1.78365E-03    1.78365E-03    1.45801E-03    1.55115E+14    2.58249E+13
51             0.43557        0.45233    3.36862E-04    2.30543E-04     1230.11753     1230.11753      626.22734    2.00617E-03    2.00617E-03    1.44580E-03    1.81773E+14    3.01011E+13
52             0.41882        0.43557    3.34262E-04    2.56670E-04     1249.65315     1249.65315      698.59013    2.01188E-03    2.01188E-03    1.60960E-03    1.71580E+14    2.82633E+13
53             0.40207        0.41882    3.63065E-04    2.49325E-04     1195.11331     1195.11331      608.83669    2.20826E-03    2.20826E-03    1.59473E-03    8.89041E+13    1.45686E+13
54             0.38532        0.40207    3.93766E-04    2.42610E-04     1122.02181     1122.02181      521.84020    2.37355E-03    2.37355E-03    1.55137E-03    2.27314E+13    3.63658E+12
55             0.36856        0.38532    4.29029E-04    2.51144E-04     1047.21609     1047.21609      465.15967    2.55573E-03    2.55573E-03    1.59128E-03    3.43711E+13    5.34722E+12
56             0.35181        0.36856    4.06930E-04    2.87838E-04     1071.89857     1071.89857      551.58671    2.39527E-03    2.39527E-03    1.76465E-03    2.32984E+13    3.51946E+12
57             0.33506        0.35181    3.43317E-04    3.56208E-04     1186.07882     1186.07882      853.91369    1.99651E-03    1.99651E-03    2.10950E-03    8.64659E+13    1.26618E+13
58             0.31830        0.33506    3.94796E-04    3.14744E-04     1067.43325     1067.43325      603.65832    2.26792E-03    2.26792E-03    1.86041E-03    8.60259E+13    1.21898E+13
59             0.30155        0.31830    4.24542E-04    3.24142E-04     1004.43422     1004.43422      544.53767    2.40873E-03    2.40873E-03    1.89322E-03    1.90063E+14    2.60091E+13
60             0.28480        0.30155    5.96031E-04    2.51583E-04      791.10567      791.10567      264.18608    3.33951E-03    3.33951E-03    1.53218E-03    1.33431E+14    1.75950E+13
61             0.26805        0.28480    5.67405E-04    3.11652E-04      807.16134      807.16134      326.83600    3.13894E-03    3.13894E-03    1.80745E-03    1.49421E+14    1.89406E+13
62             0.25129        0.26805    7.46637E-04    2.61906E-04      663.57144      663.57144      190.18971    4.07759E-03    4.07759E-03    1.58191E-03    6.36167E+13    7.73085E+12
63             0.23454        0.25129    7.14296E-04    3.22547E-04      674.59033      674.59033      229.46944    3.85038E-03    3.85038E-03    1.84252E-03    9.69952E+13    1.12657E+13
64             0.21779        0.23454    9.13165E-04    2.89132E-04      566.66974      566.66974      147.26053    4.87055E-03    4.87055E-03    1.70975E-03    5.62468E+13    6.25223E+12
65             0.20103        0.21779    8.69053E-04    3.59178E-04      588.46952      588.46952      184.30776    4.65730E-03    4.65730E-03    2.04599E-03    7.30044E+13    7.97232E+12
66             0.18428        0.20103    1.09986E-03    3.18886E-04      505.33431      505.33431      122.49183    5.92209E-03    5.92209E-03    1.92315E-03    3.40682E+13    3.65442E+12
67             0.16753        0.18428    1.19231E-03    3.49931E-04      481.11665      481.11665      116.78455    6.45010E-03    6.45010E-03    2.10766E-03    4.45581E+13    4.69422E+12
68             0.15078        0.16753    1.40077E-03    3.69895E-04      434.13908      434.13908       97.93856    7.61331E-03    7.61331E-03    2.27931E-03    2.89959E+13    2.99966E+12
69             0.13402        0.15078    1.30950E-03    4.83076E-04      456.20293      456.20293      128.76504    7.15042E-03    7.15042E-03    2.81759E-03    2.43371E+13    2.47191E+12
70             0.11727        0.13402    1.49393E-03    4.79942E-04      419.77622      419.77622      106.49083    8.19539E-03    8.19539E-03    2.85894E-03    2.02815E+13    2.02216E+12
71             0.10052        0.11727    1.75497E-03    5.08304E-04      378.78623      378.78623       88.90685    9.67186E-03    9.67186E-03    3.08435E-03    2.33025E+13    2.28033E+12
72             0.08376        0.10052    1.93063E-03    6.07059E-04      357.08112      357.08112       88.25691    1.06889E-02    1.06889E-02    3.64077E-03    1.86771E+13    1.79351E+12
73             0.06701        0.08376    2.50282E-03    5.96789E-04      301.71511      301.71511       61.66737    1.39202E-02    1.39202E-02    3.77036E-03    1.33166E+13    1.25460E+12
74             0.05026        0.06701    2.80143E-03    7.69643E-04      281.15023      281.15023       62.50610    1.56520E-02    1.56520E-02    4.73095E-03    1.03966E+13    9.60818E+11
75             0.03351        0.05026    3.50780E-03    9.59576E-04      243.10890      243.10890       53.55812    1.96875E-02    1.96875E-02    5.90980E-03    5.92286E+12    5.36822E+11
76             0.01675        0.03351    4.35468E-03    1.37741E-03      211.41842      211.41842       51.41966    2.45511E-02    2.45511E-02    8.31608E-03    3.55539E+12    3.15969E+11
77             0.00000        0.01675    6.19566E-03    3.28506E-03      167.88186      167.88186       62.60490    3.50872E-02    3.50872E-02    1.90652E-02    1.78568E+12    1.55571E+11

78     ABELL_0262 : Halpha = Y
79            #RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
80             0.08050        0.08214    6.18062E-03    4.12399E-05       75.41873       75.41873        3.28335    1.56988E-02    1.56988E-02    6.87891E-04   -2.86606E+14   -9.10220E+12
81             0.07885        0.08050    2.91931E-03    1.16550E-04      122.34303      122.34303        6.07986    7.29536E-03    7.29536E-03    4.22572E-04    8.81011E+13    2.71137E+12
82             0.07721        0.07885    3.72629E-03    9.39267E-05      102.29044      102.29044        4.49259    9.16140E-03    9.16140E-03    4.37637E-04   -4.57852E+13   -1.36244E+12
