           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.68700E-02    7.43305E-02    1.38480E-03    5.03000E+00    4.10000E-01    2.04076E-23    9.68038E-01    8.09405E-02    5.80823E-01    4.85643E-02
    2.68700E-02    5.37400E-02    3.21678E-02    6.77204E-04    5.75475E+00    5.65922E-01    2.20981E-23    2.36338E+00    2.37681E-01    1.41803E+00    1.42609E-01
    5.37400E-02    8.06100E-02    1.70454E-02    5.35242E-04    6.97615E+00    8.28694E-01    2.37886E-23    5.02254E+00    6.17118E-01    3.01352E+00    3.70271E-01
    8.06100E-02    1.07470E-01    1.09469E-02    4.98545E-04    7.99114E+00    1.08653E+00    2.49449E-23    8.54316E+00    1.22501E+00    5.12589E+00    7.35008E-01
    1.07470E-01    1.34340E-01    8.92517E-03    4.16187E-04    8.82926E+00    1.34017E+00    2.56434E-23    1.12620E+01    1.78828E+00    6.75720E+00    1.07297E+00
    1.34340E-01    1.61210E-01    7.08047E-03    3.74340E-04    9.66753E+00    1.59386E+00    2.63419E-23    1.51318E+01    2.61986E+00    9.07905E+00    1.57192E+00
    1.61210E-01    1.88080E-01    6.03144E-03    3.26199E-04    9.85050E+00    1.66288E+00    2.63973E-23    1.80618E+01    3.20169E+00    1.08371E+01    1.92102E+00
    1.88080E-01    2.14950E-01    5.16208E-03    2.83607E-04    9.88779E+00    1.69084E+00    2.63097E-23    2.12541E+01    3.81748E+00    1.27524E+01    2.29049E+00
    2.14950E-01    2.41820E-01    4.15768E-03    2.65981E-04    9.92507E+00    1.71880E+00    2.62221E-23    2.65766E+01    4.90647E+00    1.59459E+01    2.94388E+00
    2.41820E-01    2.68690E-01    2.92611E-03    3.05297E-04    9.96236E+00    1.74677E+00    2.61345E-23    3.80313E+01    7.75959E+00    2.28188E+01    4.65575E+00
    2.68690E-01    2.95550E-01    3.10948E-03    2.41131E-04    1.00021E+01    1.80246E+00    2.61165E-23    3.59558E+01    7.05401E+00    2.15735E+01    4.23241E+00
    2.95550E-01    3.22420E-01    2.78703E-03    2.16886E-04    1.00439E+01    1.88307E+00    2.61612E-23    4.02149E+01    8.16333E+00    2.41289E+01    4.89800E+00
    3.22420E-01    3.49290E-01    1.98722E-03    2.52061E-04    1.00858E+01    1.96370E+00    2.62060E-23    5.65391E+01    1.31381E+01    3.39234E+01    7.88284E+00
    3.49290E-01    3.76160E-01    2.00018E-03    2.08024E-04    1.01277E+01    2.04433E+00    2.62507E-23    5.63099E+01    1.27865E+01    3.37860E+01    7.67188E+00
    3.76160E-01    4.03030E-01    1.36891E-03    2.56095E-04    1.01696E+01    2.12496E+00    2.62954E-23    8.24769E+01    2.31318E+01    4.94862E+01    1.38791E+01
    4.03030E-01    4.29900E-01    1.52543E-03    2.07088E-04    1.02115E+01    2.20559E+00    2.63401E-23    7.41929E+01    1.89275E+01    4.45157E+01    1.13565E+01
    4.29900E-01    4.56770E-01    1.20055E-03    2.25084E-04    1.02534E+01    2.28622E+00    2.63848E-23    9.44964E+01    2.75287E+01    5.66979E+01    1.65172E+01
    4.56770E-01    4.83630E-01    1.21574E-03    2.02508E-04    1.02952E+01    2.36684E+00    2.64295E-23    9.35384E+01    2.65554E+01    5.61231E+01    1.59333E+01
    4.83630E-01    5.10500E-01    1.16035E-03    1.85704E-04    1.03371E+01    2.44745E+00    2.64742E-23    9.82360E+01    2.80739E+01    5.89416E+01    1.68443E+01
    5.10500E-01    5.37370E-01    1.06362E-03    1.77187E-04    1.03790E+01    2.52808E+00    2.65189E-23    1.07423E+02    3.17000E+01    6.44537E+01    1.90200E+01
    5.37370E-01    5.64240E-01    1.03055E-03    1.61972E-04    1.03900E+01    3.05130E+00    2.64414E-23    1.11312E+02    3.70771E+01    6.67875E+01    2.22463E+01
    5.64240E-01    5.91110E-01    7.23570E-04    1.87086E-04    1.04001E+01    3.58528E+00    2.63609E-23    1.59178E+02    6.85934E+01    9.55068E+01    4.11560E+01
    5.91110E-01    6.17980E-01    8.27195E-04    1.58304E-04    1.04103E+01    4.11927E+00    2.62803E-23    1.39801E+02    6.14479E+01    8.38805E+01    3.68688E+01
    6.17980E-01    6.44840E-01    8.75363E-04    1.22020E-04    1.04205E+01    4.65315E+00    2.61998E-23    1.32644E+02    6.20492E+01    7.95863E+01    3.72295E+01
    6.44840E-01    6.71710E-01    3.10879E-04    1.69604E-04    1.04307E+01    5.18704E+00    2.61193E-23    3.75012E+02    2.76832E+02    2.25007E+02    1.66099E+02
    6.71710E-01    6.98580E-01    7.97267E-04    6.65092E-05    1.04409E+01    5.72102E+00    2.60388E-23    1.46824E+02    8.13783E+01    8.80945E+01    4.88270E+01
