           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.90100E-02    6.78767E-02    1.02840E-03    5.52000E+00    5.60000E-01    1.94651E-23    1.21968E+00    1.25108E-01    7.31808E-01    7.50647E-02
    2.90100E-02    5.80200E-02    2.15891E-02    6.18026E-04    5.54851E+00    5.66075E-01    2.05618E-23    3.64892E+00    3.86650E-01    2.18935E+00    2.31990E-01
    5.80200E-02    8.70300E-02    1.27138E-02    4.42534E-04    6.10870E+00    6.85419E-01    2.16586E-23    6.47630E+00    7.60827E-01    3.88578E+00    4.56496E-01
    8.70300E-02    1.16040E-01    7.22474E-03    4.33404E-04    6.66889E+00    8.04763E-01    2.27553E-23    1.18422E+01    1.59588E+00    7.10531E+00    9.57529E-01
    1.16040E-01    1.45050E-01    6.40802E-03    3.25122E-04    7.22907E+00    9.24107E-01    2.38521E-23    1.38075E+01    1.89899E+00    8.28452E+00    1.13939E+00
    1.45050E-01    1.74060E-01    3.86899E-03    3.66733E-04    7.78926E+00    1.04345E+00    2.49488E-23    2.35577E+01    3.86590E+00    1.41346E+01    2.31954E+00
    1.74060E-01    2.03070E-01    4.36688E-03    2.39250E-04    7.69243E+00    1.05965E+00    2.46528E-23    2.08597E+01    3.09242E+00    1.25158E+01    1.85545E+00
    2.03070E-01    2.32080E-01    2.96122E-03    2.42343E-04    7.55745E+00    1.06987E+00    2.42760E-23    3.06910E+01    5.01853E+00    1.84146E+01    3.01112E+00
    2.32080E-01    2.61090E-01    2.31375E-03    2.43395E-04    7.42248E+00    1.08008E+00    2.38992E-23    3.91862E+01    7.03615E+00    2.35117E+01    4.22169E+00
    2.61090E-01    2.90100E-01    2.16254E-03    2.08699E-04    7.28750E+00    1.09030E+00    2.35223E-23    4.18232E+01    7.44609E+00    2.50939E+01    4.46766E+00
    2.90100E-01    3.19110E-01    1.66730E-03    2.16043E-04    7.15252E+00    1.10051E+00    2.31455E-23    5.41082E+01    1.08842E+01    3.24649E+01    6.53053E+00
    3.19110E-01    3.48120E-01    1.33836E-03    2.22801E-04    7.01755E+00    1.11073E+00    2.27686E-23    6.72293E+01    1.54431E+01    4.03376E+01    9.26583E+00
    3.48120E-01    3.77130E-01    1.55775E-03    1.63220E-04    6.88257E+00    1.12094E+00    2.23918E-23    5.76033E+01    1.11555E+01    3.45620E+01    6.69328E+00
    3.77130E-01    4.06140E-01    7.01355E-04    2.44985E-04    6.74759E+00    1.13116E+00    2.20150E-23    1.27578E+02    4.94297E+01    7.65469E+01    2.96578E+01
    4.06140E-01    4.35150E-01    1.32430E-03    1.33548E-04    6.61261E+00    1.14137E+00    2.16381E-23    6.73676E+01    1.34671E+01    4.04206E+01    8.08027E+00
    4.35150E-01    4.64160E-01    8.22260E-04    1.97897E-04    6.47764E+00    1.15158E+00    2.12613E-23    1.08169E+02    3.23657E+01    6.49012E+01    1.94194E+01
    4.64160E-01    4.93170E-01    6.19392E-04    7.47979E-05    6.34266E+00    1.16180E+00    2.08844E-23    1.43142E+02    3.14049E+01    8.58851E+01    1.88429E+01
