           #rin           rout          nelec         ne_err             tx         tx_err         lambda          5/2tc         tc_err          3/2tc         tc_err
           #Mpc            Mpc          cm^-3          cm^-3            keV            keV       e cm^3/s            Gyr            Gyr            Gyr            Gyr
    0.00000E+00    2.71500E-02    1.62571E-02    3.95475E-03    8.43601E+00    1.71607E+00    2.57853E-23    5.87496E+00    1.86300E+00    3.52498E+00    1.11780E+00
    2.71500E-02    5.43000E-02    1.23471E-02    1.66282E-03    8.37410E+00    1.70860E+00    2.56061E-23    7.73238E+00    1.89035E+00    4.63943E+00    1.13421E+00
    5.43000E-02    8.14500E-02    9.33716E-03    1.14897E-03    8.31219E+00    1.70113E+00    2.54269E-23    1.02209E+01    2.44077E+00    6.13257E+00    1.46446E+00
    8.14500E-02    1.08600E-01    7.43032E-03    9.08686E-04    8.25027E+00    1.69365E+00    2.52476E-23    1.28388E+01    3.06784E+00    7.70326E+00    1.84070E+00
    1.08600E-01    1.35750E-01    5.89411E-03    8.25457E-04    8.18836E+00    1.68618E+00    2.50684E-23    1.61784E+01    4.02898E+00    9.70704E+00    2.41739E+00
    1.35750E-01    1.62910E-01    5.31782E-03    6.58663E-04    8.12644E+00    1.67871E+00    2.48891E-23    1.79242E+01    4.31724E+00    1.07545E+01    2.59034E+00
    1.62910E-01    1.90060E-01    4.39316E-03    5.98619E-04    8.06451E+00    1.67123E+00    2.47099E-23    2.16877E+01    5.37894E+00    1.30126E+01    3.22736E+00
    1.90060E-01    2.17210E-01    3.57993E-03    5.77999E-04    8.00260E+00    1.66376E+00    2.45307E-23    2.66030E+01    7.00278E+00    1.59618E+01    4.20167E+00
    2.17210E-01    2.44360E-01    3.25709E-03    5.39300E-04    7.94069E+00    1.65629E+00    2.43514E-23    2.92272E+01    7.78358E+00    1.75363E+01    4.67015E+00
    2.44360E-01    2.71510E-01    2.96612E-03    4.96005E-04    7.87877E+00    1.64882E+00    2.41722E-23    3.20802E+01    8.59361E+00    1.92481E+01    5.15616E+00
    2.71510E-01    2.98660E-01    2.76767E-03    4.37301E-04    7.81686E+00    1.64135E+00    2.39930E-23    3.43651E+01    9.03053E+00    2.06190E+01    5.41832E+00
    2.98660E-01    3.25810E-01    2.33680E-03    4.27606E-04    7.75495E+00    1.63387E+00    2.38138E-23    4.06830E+01    1.13530E+01    2.44098E+01    6.81177E+00
    3.25810E-01    3.52960E-01    1.92879E-03    4.38699E-04    7.69303E+00    1.62640E+00    2.36345E-23    4.92662E+01    1.52985E+01    2.95597E+01    9.17912E+00
    3.52960E-01    3.80110E-01    2.07812E-03    3.83422E-04    7.61562E+00    1.61692E+00    2.34436E-23    4.56345E+01    1.28362E+01    2.73807E+01    7.70172E+00
    3.80110E-01    4.07260E-01    1.78958E-03    3.68819E-04    7.44560E+00    1.59542E+00    2.31830E-23    5.23917E+01    1.55762E+01    3.14350E+01    9.34571E+00
    4.07260E-01    4.34420E-01    1.75423E-03    3.07184E-04    7.27556E+00    1.57392E+00    2.29223E-23    5.28207E+01    1.47011E+01    3.16924E+01    8.82066E+00
    4.34420E-01    4.61570E-01    1.11417E-03    3.84286E-04    7.10551E+00    1.55242E+00    2.26616E-23    8.21553E+01    3.35427E+01    4.92932E+01    2.01256E+01
    4.61570E-01    4.88720E-01    1.30485E-03    3.30850E-04    6.93549E+00    1.53092E+00    2.24010E-23    6.92679E+01    2.32863E+01    4.15608E+01    1.39718E+01
    4.88720E-01    5.15870E-01    1.28369E-03    3.09674E-04    6.76547E+00    1.50943E+00    2.21404E-23    6.94922E+01    2.28346E+01    4.16953E+01    1.37007E+01
    5.15870E-01    5.43020E-01    1.14414E-03    3.05568E-04    6.59546E+00    1.48793E+00    2.18798E-23    7.69142E+01    2.68895E+01    4.61485E+01    1.61337E+01
    5.43020E-01    5.70170E-01    1.04509E-03    2.90641E-04    6.42544E+00    1.46644E+00    2.16191E-23    8.30222E+01    2.98680E+01    4.98133E+01    1.79208E+01
    5.70170E-01    5.97320E-01    8.88705E-04    2.86480E-04    6.25542E+00    1.44494E+00    2.13585E-23    9.62081E+01    3.81535E+01    5.77249E+01    2.28921E+01
    5.97320E-01    6.24470E-01    9.11134E-04    2.74330E-04    6.08541E+00    1.42344E+00    2.10979E-23    9.24170E+01    3.52359E+01    5.54502E+01    2.11415E+01
    6.24470E-01    6.51620E-01    8.68997E-04    2.63103E-04    5.91539E+00    1.40195E+00    2.08373E-23    9.53692E+01    3.66690E+01    5.72215E+01    2.20014E+01
    6.51620E-01    6.78770E-01    7.03603E-04    2.61998E-04    5.74538E+00    1.38045E+00    2.05766E-23    1.15851E+02    5.13400E+01    6.95106E+01    3.08040E+01
    6.78770E-01    7.05930E-01    8.08971E-04    2.48406E-04    5.57533E+00    1.35895E+00    2.03160E-23    9.90338E+01    3.88257E+01    5.94203E+01    2.32954E+01
    7.05930E-01    7.33080E-01    7.21691E-04    2.47669E-04    5.40528E+00    1.33745E+00    2.00553E-23    1.09024E+02    4.61256E+01    6.54143E+01    2.76754E+01
    7.33080E-01    7.60230E-01    7.95821E-04    2.25174E-04    5.23526E+00    1.31595E+00    1.97947E-23    9.70194E+01    3.67192E+01    5.82116E+01    2.20315E+01
    7.60230E-01    7.87380E-01    7.26687E-04    2.23488E-04    5.06525E+00    1.29446E+00    1.95340E-23    1.04171E+02    4.16542E+01    6.25023E+01    2.49925E+01
    7.87380E-01    8.14530E-01    7.45962E-04    2.04273E-04    4.89523E+00    1.27296E+00    1.92734E-23    9.93989E+01    3.75366E+01    5.96393E+01    2.25219E+01
    8.14530E-01    8.41680E-01    7.55105E-04    1.84527E-04    4.72521E+00    1.25146E+00    1.90128E-23    9.60842E+01    3.46253E+01    5.76505E+01    2.07752E+01
    8.41680E-01    8.68830E-01    5.31413E-04    1.91831E-04    4.55520E+00    1.22997E+00    1.87522E-23    1.33447E+02    6.01571E+01    8.00679E+01    3.60942E+01
    8.68830E-01    8.95980E-01    5.52835E-04    1.74897E-04    4.38518E+00    1.20847E+00    1.84915E-23    1.25228E+02    5.25408E+01    7.51370E+01    3.15245E+01
    8.95980E-01    9.23130E-01    3.82800E-04    1.72176E-04    4.21516E+00    1.18697E+00    1.82309E-23    1.76327E+02    9.35693E+01    1.05796E+02    5.61416E+01
    9.23130E-01    9.50280E-01    3.62417E-04    1.65661E-04    4.04515E+00    1.16548E+00    1.79703E-23    1.81324E+02    9.79740E+01    1.08794E+02    5.87844E+01
    9.50280E-01    9.77440E-01    3.56255E-04    1.61738E-04    3.87510E+00    1.14398E+00    1.77096E-23    1.79307E+02    9.71012E+01    1.07584E+02    5.82607E+01
    9.77440E-01    1.00459E+00    2.68425E-04    1.01740E-04    3.70505E+00    1.12248E+00    1.74489E-23    2.30933E+02    1.12055E+02    1.38560E+02    6.72329E+01
