r,k,t,rho for c=6 and kc = 0.17
  0.000391048  6.70150e-05    0.0515225      21211.6
  0.000392473  6.82173e-05    0.0520564      20975.3
  0.000393908  6.82173e-05    0.0520373      20963.8
  0.000395361  6.88146e-05    0.0522910      20843.0
  0.000396830  6.94092e-05    0.0525424      20724.3
  0.000398318  7.00013e-05    0.0527913      20607.6
  0.000399830  7.11781e-05    0.0533019      20391.1
  0.000401360  7.17628e-05    0.0535441      20279.8
  0.000402908  7.23452e-05    0.0537841      20170.3
  0.000404473  7.29253e-05    0.0540217      20062.4
  0.000406063  7.40785e-05    0.0545115      19862.9
  0.000407663  7.40786e-05    0.0544902      19851.3
  0.000409281  7.46518e-05    0.0547217      19748.4
  0.000410916  7.52229e-05    0.0549507      19646.6
  0.000412570  7.57918e-05    0.0551780      19546.5
  0.000414241  7.63586e-05    0.0554034      19447.9
  0.000415937  7.74860e-05    0.0558706      19266.3
  0.000417658  7.86052e-05    0.0563304      19089.6
  0.000419396  7.91618e-05    0.0565468      18997.6
  0.000421160  8.02692e-05    0.0569967      18828.4
  0.000422934  8.02692e-05    0.0569730      18816.7
  0.000424726  8.08201e-05    0.0571836      18728.0
  0.000426542  8.19162e-05    0.0576238      18565.8
  0.000428384  8.30051e-05    0.0580574      18407.6
  0.000430243  8.35468e-05    0.0582601      18324.4
  0.000432120  8.40868e-05    0.0584609      18242.1
  0.000434022  8.51617e-05    0.0588832      18092.2
  0.000435934  8.51617e-05    0.0588581      18080.6
  0.000437872  8.62298e-05    0.0592746      17934.5
  0.000439834  8.72913e-05    0.0596852      17791.7
  0.000441813  8.78197e-05    0.0598752      17715.7
  0.000443818  8.88717e-05    0.0602782      17578.1
  0.000445847  8.99175e-05    0.0606760      17443.7
  0.000447894  9.04381e-05    0.0608597      17371.9
  0.000449965  9.14749e-05    0.0612502      17242.1
  0.000452054  9.19911e-05    0.0614303      17172.6
  0.000454168  9.30192e-05    0.0618130      17046.9
  0.000456299  9.35311e-05    0.0619888      16979.3
  0.000458461  9.50585e-05    0.0625658      16803.8
  0.000460641  9.55649e-05    0.0627369      16738.8
  0.000462839  9.60700e-05    0.0629065      16674.4
  0.000465060  9.70762e-05    0.0632721      16559.2
  0.000467306  9.80773e-05    0.0636333      16446.2
  0.000469584  9.95693e-05    0.0641825      16286.6
  0.000471878  0.000100064    0.0643434      16226.8
  0.000474190  0.000100558    0.0645035      16167.6
  0.000476533  0.000102032    0.0650379      16015.7
  0.000478893  0.000102520    0.0651933      15958.3
  0.000481277  0.000103495    0.0655332      15856.8
  0.000483692  0.000104948    0.0660522      15713.5
  0.000486130  0.000105911    0.0663830      15616.3
  0.000488579  0.000105911    0.0663505      15604.8
  0.000491059  0.000107347    0.0668562      15467.9
  0.000493562  0.000108299    0.0671782      15374.8
  0.000496095  0.000109720    0.0676718      15243.7
  0.000498652  0.000110662    0.0679864      15154.6
  0.000501226  0.000111132    0.0681254      15104.9
  0.000503831  0.000112534    0.0686051      14980.3
  0.000506458  0.000113465    0.0689098      14895.1
  0.000509115  0.000114853    0.0693793      14775.7
  0.000511789  0.000115314    0.0695106      14728.9
  0.000514487  0.000116233    0.0698070      14647.8
  0.000517214  0.000117605    0.0702642      14533.9
  0.000519964  0.000118515    0.0705538      14455.8
  0.000522743  0.000119873    0.0710010      14346.1
  0.000525546  0.000120775    0.0712835      14270.6
