#Name                   ObsID   Ha               Ha_err  NII NIIerr     Notes                z  lines?
ABELL_0014		0000	0.00E-00	0.0E-00	0.00	0.0	owen		0.0627	n
ABELL_0027		0000	0.00E-00	0.0E-00	0.00	0.0	owen		0.0542	n
ABELL_0055		0000	13.0E+40	0.0E-00	0.00	0.0	owen		0.1334	y
ABELL_0069		0000	33.0E+40	0.0E-00	0.00	0.0	owen		0.1448	y
ABELL_0074		0000	0.00E-00	0.0E-00	0.00	0.0	owen		0.0615	n
ABELL_0075		0000	3.90E+40	0.0E-00	0.00	0.0	owen		0.0579	y
ABELL_0077		0000	6.00E+40	0.0E-00	0.00	0.0	owen		0.0713	y
ABELL_0085		904	5.81E-16	1.2E-16	2.67	0.0	donahue		0.0558	y
#ABELL_0085		904	2.32E-15	0.5E-15	2.67	0.0	donahue		0.0558	y
ABELL_0102		0000	3.40E+40	0.0E-00	0.00	0.0	owen		0.0660	y
ABELL_0104		0000	6.30E-00	0.0E-00	0.00	0.0	owen		0.0830	y
ABELL_0114		0000	3.00E-00	0.0E-00	0.00	0.0	owen		0.0593	y
ABELL_0115		0000	13.9E+40	0.0E-00	0.00	0.0	quillen		0.1970	y
ABELL_0117		0000	0.00E-00	0.0E-00	0.00	0.0	owen		0.0575	n
ABELL_0119		4180	3.60E-17	0.0E-17	0.00	0.0	donahue		0.0442	n
#ABELL_0119		4180	1.44E-16	0.0E-16	0.00	0.0	donahue		0.0442	n
ABELL_0133		2203	8.80E-16	1.8E-16	0.00	0.0	donahue		0.0558	y
#ABELL_0133		2203	3.52E-15	0.7E-15	0.00	0.0	donahue		0.0558	y
ABELL_0193		6931	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0485	n
ABELL_0222		4967	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2130	n
ABELL_0223		49671	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2070	n
ABELL_0291		0000	28.6E+40	0.0E+40	0.00	0.0	quillen		0.1960	y
ABELL_0262		2215	0.60E+40	0.1E+40	0.00	0.0	crawford	0.0164	y
ABELL_0370		515	0.00E-00	0.0E-00	0.00	0.0	none		0.3747	uk
ABELL_0383		2321	0.00E-00	0.0E-00	0.00	0.0	none		0.1871	uk
ABELL_0399		3230	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0716	n
ABELL_0400              4181	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0240	n 
ABELL_0496		3361	2.90E-15	0.6E-15	2.50	0.0	donahue		0.0328	y
#ABELL_0496		3361	1.16E-14	0.2E-14	2.50	0.0	donahue		0.0328	y
ABELL_0514		3578	0.00E-00	0.0E-00	0.00	0.0	none		0.0720	uk
ABELL_0520		4215	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2020	n
ABELL_0562              6936	0.00E-00	0.0E-00	0.00	0.0	none		0.1100	uk
ABELL_0576		3289	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0385	n
ABELL_0586		530	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1710	n
ABELL_0611		3194	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2880	n
ABELL_0644		2211	0.28E+40	0.0E-00	0.00	0.0	heckman		0.0698	n
ABELL_0646		0000	17.3E+40	0.0E-00	0.00	0.0	quillen		0.1268	y
ABELL_0665		3586	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1810	n
ABELL_0697		4217	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2820	n
ABELL_0744              6947	5.00E-15	0.0E-00	0.00	0.0	dsg		0.0729	n
ABELL_0754		577	0.18E+40	0.0E-00	0.00	0.0	heckman		0.0543	n
ABELL_0773		5006	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2170	n
ABELL_0795		0000	11.6E+40	0.0E-00	0.00	0.0	quillen		0.1355	y
ABELL_0907		3205	0.00E-00	0.0E-00	0.00	0.0	none		0.1527	uk
ABELL_0907		3185	0.00E-00	0.0E-00	0.00	0.0	none		0.1527	uk
ABELL_0907		 535	0.00E-00	0.0E-00	0.00	0.0	none		0.1527	uk
ABELL_0957		0000	0.98E+40	0.0E-00	0.00	0.0	heckman		0.1527	n
ABELL_0963		903	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2056	n
ABELL_0978		0000	0.89E+40	0.0E-00	0.00	0.0	heckman		0.1527	n
