# Name                          Obsid       Z   Nom RA          Nom Dec     Search     RA (2000)     Dec (2000)   Side  Peak     Int.     RMS   Deconv.  Deconv.  Deconv  Meas.     Meas.      Meas.    Field Name  
#                                                                           Distance                              lobe  Flux     Flux            MajAx    MinAx   PosAng  MajAx     MinAx     PosAng                
#                                                                           (arcsec)                              Flag (mJy/bm)  (mJy)   (mJy/b (arcsec) (arcsec) (deg)  (arcsec)  (arcsec)  (degrees)              
ABELL_0697                      4217   0.2820   08 42 57.549   +36 21 57.65     00.0  08 42 57.549  +36 21 57.65     0     0.00     0.00  0.138     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_0753                      4999   0.0140   14 03 38.923   -33 58 39.05     00.0  14 03 38.942  -33 58 39.16     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_0753                      5000   0.0140   14 03 38.942   -33 58 39.16     00.0  14 03 38.942  -33 58 39.16     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_0754                       577   0.0543   09 09 18.188   -09 41 09.56     00.0  09 09 18.188  -09 41 09.56     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_0773                      5006   0.2170   09 17 52.566   +51 43 38.18     00.0  09 17 52.566  +51 43 38.18     0     0.00     0.00  0.130     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_0907                      3185   0.1527   09 58 21.880   -11 03 52.20     00.0  09 58 21.880  -11 03 52.20     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_0963                       903   0.2056   10 17 03.744   +39 02 49.17     00.0  10 17 03.744  +39 02 49.17     0     0.00     0.00  0.363     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1060                      2220   0.0125   10 36 42.828   -27 31 42.06     00.0  10 36 42.828  -27 31 42.06     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1063S                     4966   0.3540   22 48 44.294   -44 31 48.37     00.0  22 48 44.294  -44 31 48.37     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1068                      1652   0.1375   10 40 44.520   +39 57 10.28     15.3  10 40 43.327  +39 57  3.51     0     8.22    10.87  0.140     4.89     0.00   37.8      7.28      5.30       37.8 10420+40104E
ABELL_1201                      4216   0.1688   11 12 54.489   +13 26 08.76     00.0  11 12 54.489  +13 26 08.76     0     0.00     0.00  0.147     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1204                      2205   0.1706   11 13 20.419   +17 35 38.45      2.6  11 13 20.498  +17 35 40.80     0     1.66     2.45  0.141     4.39     3.03   46.4      6.96      6.19       46.5 11120+17309I
ABELL_1413                      5003   0.1426   11 55 17.893   +23 24 21.84      9.9  11 55 18.612  +23 24 22.05     0     1.26     2.69  0.147     8.32     3.26  178.9      9.92      6.31      178.9 11540+23206E
ABELL_1423                       538   0.2130   11 57 17.263   +33 36 37.44      8.8  11 57 16.890  +33 36 29.97     0     6.90     7.96  0.136     4.08     0.00  172.0      6.77      4.97      172.0 11570+33389H
ABELL_1644                      7922   0.0471   12 57 12.146   -17 24 30.90     00.0  12 57 12.146  -17 24 30.90     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1644                      2206   0.0471   12 57 12.146   -17 24 30.90     00.0  12 57 12.146  -17 24 30.90     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1650                      4178   0.0843   12 58 41.499   -01 45 44.32     00.0  12 58 41.499  -01 45 44.32     0     0.00     0.00  0.153     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1651                      4185   0.0840   12 59 22.830   -04 11 45.86      5.8  12 59 22.443  -04 11 46.14     0     3.94     3.76  0.154     0.92     0.00   91.5      6.03      5.48      178.7 13000-04203I
ABELL_1664                      1648   0.1276   13 03 42.622   -24 14 41.59     00.0  13 03 42.622  -24 14 41.59     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1689                      1663   0.1843   13 11 29.612   -01 20 28.69      5.9  13 11 30.002  -01 20 28.28     0     7.70     8.80  0.150     2.74     1.25   76.9      6.56      6.01       11.0 13120-01180G
ABELL_1689                      5004   0.1843   13 11 29.606   -01 20 28.61      5.9  13 11 30.002  -01 20 28.28     0     7.70     8.80  0.150     2.74     1.25   76.9      6.56      6.01       11.0 13120-01180G
ABELL_1689                       540   0.1843   13 11 29.595   -01 20 28.47      5.9  13 11 30.002  -01 20 28.28     0     7.70     8.80  0.150     2.74     1.25   76.9      6.56      6.01       11.0 13120-01180G
ABELL_1736                      4186   0.0338   13 26 49.453   -27 09 48.13     00.0  13 26 49.453  -27 09 48.13     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1758                      2213   0.2792   13 32 48.398   +50 32 32.53     00.0  13 32 48.398  +50 32 32.53     0     0.00     0.00  0.156     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1763                      3591   0.1866   13 35 17.957   +40 59 55.80     00.0  13 35 17.957  +40 59 55.80     0     0.00     0.00  0.112     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1795                       493   0.0625   13 48 52.802   +26 35 23.55     10.9  13 48 52.474  +26 35 33.82     0   453.46   933.47  0.148     8.72     2.26   17.7     10.26      5.85       17.7 13480+26326E
ABELL_1795                      5289   0.0625   13 48 52.829   +26 35 24.01     10.9  13 48 52.474  +26 35 33.82     0   453.46   933.47  0.148     8.72     2.26   17.7     10.26      5.85       17.7 13480+26326E
ABELL_1835                       495   0.2532   14 01 01.951   +02 52 43.18      2.0  14 01  2.085  +02 52 43.18     0    28.24    31.25  0.143     2.17     1.55   59.6      6.64      5.76        5.4 14000+03020G
ABELL_1914                      3593   0.1712   14 26 03.060   +37 49 27.84     00.0  14 26 03.060  +37 49 27.84     0     0.00     0.00  0.134     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_1942                      3290   0.2240   14 38 21.878   +03 40 12.97     11.0  14 38 21.144  +03 40 12.96     0   121.27   300.86  0.283    10.25     3.72   88.0     11.59      7.40       87.7 14390+03281G
ABELL_1991                      3193   0.0565   14 54 31.620   +18 38 41.48      8.8  14 54 31.512  +18 38 32.81     0    28.32    37.71  0.152     3.96     2.11   57.6      6.70      5.80       57.6 14540+18510I
ABELL_1995                       906   0.3186   14 52 57.758   +58 02 51.34     00.0  14 52 57.410  +58 02 56.84     0     0.00     0.00  0.153     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2029                      4977   0.0765   15 10 56.139   +05 44 40.47     14.9  15 10 56.032  +05 44 25.63     0    50.06   115.12  0.149     9.39     3.03   55.4     10.83      6.19       55.4 15120+05386I
ABELL_2029                      6101   0.0765   15 10 56.163   +05 44 40.89     14.9  15 10 56.032  +05 44 25.63     0    50.06   115.12  0.149     9.39     3.03   55.4     10.83      6.19       55.4 15120+05386I
ABELL_2029                       891   0.0765   15 10 56.164   +05 44 40.55     14.9  15 10 56.032  +05 44 25.63     0    50.06   115.12  0.149     9.39     3.03   55.4     10.83      6.19       55.4 15120+05386I
ABELL_2034                      2204   0.1130   15 10 12.498   +33 30 39.57     00.0  15 10 12.498  +33 30 39.57     0     0.00     0.00  0.142     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2052                      5807   0.0353   15 16 44.514   +07 01 17.02     11.9  15 16 43.972  +07 01  8.21     0   117.73   365.62  0.375    12.13     4.17  115.4     13.28      6.82      115.4 15180+06571I
ABELL_2052                       890   0.0353   15 16 44.543   +07 01 17.33     11.9  15 16 43.972  +07 01  8.21     0   117.73   365.62  0.375    12.13     4.17  115.4     13.28      6.82      115.4 15180+06571I
ABELL_2063                      4187   0.0351   15 23 04.851   +08 36 20.16     13.9  15 23  5.277  +08 36 33.06     0     3.76    13.11  0.151    16.63     2.16   32.7     17.49      5.82       32.7 15240+08421I
ABELL_2063                      6263   0.0351   15 23 04.871   +08 36 20.50     13.9  15 23  5.277  +08 36 33.06     0     3.76    13.11  0.151    16.63     2.16   32.7     17.49      5.82       32.7 15240+08421I
ABELL_2065                     31821   0.0730   15 22 29.517   +27 42 22.93      5.2  15 22 29.187  +27 42 25.80     0     1.59     3.09  0.136     8.80     1.02  157.5     10.32      5.49      157.5 15210+27560E
ABELL_2069                      4965   0.1160   15 24 11.376   +29 52 19.02     00.0  15 24 11.376  +29 52 19.02     0     0.00     0.00  0.136     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2104                       895   0.1554   15 40 08.131   -03 18 15.02     00.0  15 40 08.131  -03 18 15.02     0     0.00     0.00  0.142     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2107                      4960   0.0411   15 39 39.113   +21 46 57.66     00.0  15 39 39.113  +21 46 57.66     0     0.00     0.00  0.150     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2111                       544   0.2300   15 39 40.637   +34 25 28.01     00.0  15 39 40.637  +34 25 28.01     0     0.00     0.00  0.143     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2125                      2207   0.2465   15 41 14.154   +66 15 57.20     00.0  15 41 14.154  +66 15 57.20     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2142                      1196   0.0898   15 58 20.880   +27 13 44.21     00.0  15 58 20.957  +27 13 45.38     0     0.00     0.00  0.135     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2142                      1228   0.0898   15 58 20.880   +27 13 44.11     00.0  15 58 20.957  +27 13 45.38     0     0.00     0.00  0.135     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2142                      5005   0.0898   15 58 20.957   +27 13 45.38     00.0  15 58 20.957  +27 13 45.38     0     0.00     0.00  0.135     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2147                      3211   0.0356   16 02 15.831   +15 58 22.42      4.9  16 02 17.234  +15 58 24.42     0     2.71     4.18  0.164     7.33     0.00   12.1      9.11      4.93       12.1 16030+16111I
ABELL_2151                      4996   0.0366   16 04 35.887   +17 43 17.36      1.7  16 04 35.769  +17 43 17.84     0     4.20     4.17  0.142     1.71     0.00  108.7      5.66      5.11      108.7 16060+17309I
ABELL_2163                      1653   0.1695   16 15 45.705   -06 09 00.62     00.0  16 15 45.705  -06 09 00.62     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2199                       497   0.0300   16 28 38.249   +39 33 04.28      0.1  16 28 38.251  +39 33  4.20     0   176.62   208.42  0.378     2.85     1.61  103.4      6.11      5.64      103.4 16300+39393E
ABELL_2204                       499   0.1524   16 32 45.437   +05 34 21.05     00.0  16 32 45.428  +05 34 20.89     0     0.00     0.00  0.142     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2204                      6104   0.1524   16 32 45.428   +05 34 20.89     00.0  16 32 45.428  +05 34 20.89     0     0.00     0.00  0.142     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2218                      1666   0.1713   16 35 50.831   +66 12 42.31     00.0  16 35 50.831  +66 12 42.31     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2219                       896   0.2256   16 40 20.112   +46 42 42.84     19.6  16 40 21.973  +46 42 46.87     0   124.23   138.47  0.152     2.35     1.15  128.8      5.89      5.52      128.8 16420+46439F
ABELL_2244                      4179   0.0967   17 02 42.579   +34 03 37.34      0.9  17 02 42.508  +34 03 37.26     0     2.41     2.21  0.132     1.62     0.00    0.3      5.64      4.74        0.3 17030+34082E
ABELL_2255                       894   0.0805   17 12 42.935   +64 04 10.81     00.0  17 12 42.935  +64 04 10.81     0     0.00     0.00  0.152     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2256                      1386   0.0579   17 03 44.567   +78 38 11.51     00.0  17 03 44.607  +78 38 11.95     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2256                      2419   0.0579   17 03 44.607   +78 38 11.95     00.0  17 03 44.607  +78 38 11.95     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2259                      3245   0.1640   17 20 08.299   +27 40 11.53     00.0  17 20 08.299  +27 40 11.53     0     0.00     0.00  0.139     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2261                      5007   0.2240   17 22 27.254   +32 07 58.60      2.3  17 22 27.075  +32 07 58.03     0     3.54     3.40  0.147     0.42     0.00  179.9      5.42      5.16      179.9 17210+32118E
ABELL_2294                      3246   0.1780   17 24 10.149   +85 53 09.77     00.0  17 24 10.149  +85 53 09.77     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2319                      3231   0.0562   19 21 09.638   +43 57 21.53     00.0  19 21 09.638  +43 57 21.53     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2384                      4202   0.0945   21 52 21.178   -19 32 51.90     00.0  21 52 21.178  -19 32 51.90     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2390                      4193   0.2301   21 53 36.825   +17 41 44.38     00.0  21 53 36.825  +17 41 44.38     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2409                      3247   0.1479   22 00 52.567   +20 58 06.55     00.0  22 00 52.567  +20 58 06.55     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2537                      4962   0.2950   23 08 22.313   -02 11 29.88     00.0  23 08 22.313  -02 11 29.88     0     0.00     0.00  0.146     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2556                      2226   0.0862   23 13 01.413   -21 38 04.47     00.0  23 13 01.413  -21 38 04.47     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2597                       922   0.0854   23 25 19.779   -12 07 27.63     00.0  23 25 19.779  -12 07 27.63     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2626                      3192   0.0573   23 36 30.452   +21 08 47.36     00.0  23 36 30.452  +21 08 47.36     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2631                      3248   0.2779   23 37 38.560   +00 16 05.02     00.0  23 37 38.560  +00 16 05.02     0     0.00     0.00  0.137     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2634                      4816   0.0314   23 38 29.397   +27 01 53.14     00.0  23 38 29.397  +27 01 53.14     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2657                      4941   0.0402   23 44 57.253   +09 11 30.74     00.0  23 44 57.253  +09 11 30.74     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2667                      2214   0.2300   23 51 39.395   -26 05 02.75     00.0  23 51 39.395  -26 05 02.75     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2670                      4959   0.0763   23 54 13.687   -10 25 08.85     10.4  23 54 13.786  -10 25 19.11     0     4.23     5.20  0.140     4.38     1.36    2.0      8.09      5.57        1.0 23555-10142G
ABELL_2717                      6974   0.0475   00 03 12.968   -35 56 00.13     00.0  00 03 12.968  -35 56 00.13     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_2744                      2212   0.3080   00 14 19.529   -30 23 30.24     00.0  00 14 19.529  -30 23 30.24     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3112                      2516   0.0720   03 17 57.681   -44 14 17.16     00.0  03 17 57.681  -44 14 17.16     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3128                       893   0.0624   03 29 50.918   -52 34 51.04     00.0  03 29 50.918  -52 34 51.04     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3158                      3201   0.0580   03 42 54.675   -53 37 24.36     00.0  03 42 54.683  -53 37 24.37     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3158                      3712   0.0580   03 42 54.683   -53 37 24.37     00.0  03 42 54.683  -53 37 24.37     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3266                       899   0.0590   04 31 13.304   -61 27 12.59     00.0  04 31 13.304  -61 27 12.59     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3376                      3202   0.0456   06 02 11.756   -39 56 59.07     00.0  06 02 11.754  -39 56 59.12     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3376                      3450   0.0456   06 02 11.754   -39 56 59.12     00.0  06 02 11.754  -39 56 59.12     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3391                      4943   0.0560   06 26 21.511   -53 41 44.81     00.0  06 26 21.511  -53 41 44.81     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3395                      4944   0.0510   06 26 48.463   -54 32 59.21     00.0  06 26 48.463  -54 32 59.21     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3526                      4190   0.0114   12 48 48.917   -41 18 43.96     00.0  12 48 48.926  -41 18 44.75     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3526                      4191   0.0114   12 48 48.952   -41 18 44.38     00.0  12 48 48.926  -41 18 44.75     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3558                      1646   0.0480   13 27 56.854   -31 29 43.78     00.0  13 27 56.854  -31 29 43.78     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3562                      4167   0.0490   13 33 37.800   -31 40 12.04     00.0  13 33 37.800  -31 40 12.04     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3571                      4203   0.0391   13 47 28.434   -32 51 52.45     00.0  13 47 28.434  -32 51 52.45     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
ABELL_3581                      1650   0.0218   14 07 29.777   -27 01 05.88     00.0  14 07 29.777  -27 01 05.88     0     0.00     0.00 -1.000     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
