ESO_3060170                         3188          OA      0.0358     -0.4440     -0.5550     -0.0000     -0.0000
ESO_3060170                         3189          OA      0.0358     -0.4440     -0.5550     -0.0000     -0.0000
HERCULES_A                          5796           F      0.1541    106.6135      1.5332  55238.1459    794.3752
HERCULES_A                          6257           F      0.1541    106.6135      1.5332  55238.1459    794.3752
HERCULES_A                          1625           F      0.1541    106.6135      1.5332  55238.1459    794.3752
HYDRA_A                             4970           F      0.0549     40.8499      1.2788   2222.9931     69.5905
HYDRA_A                              576           F      0.0549     40.8499      1.2788   2222.9931     69.5905
MACS_J0011.7-1523                   6105          NF      0.3600      0.0025      0.0003      9.7008      0.9701
MACS_J0011.7-1523                   3261          NF      0.3600      0.0025      0.0003      9.7008      0.9701
MACS_J0159.8-0849                   6106           F      0.4050      0.0367      0.0012    188.2055      6.1539
MACS_J0159.8-0849                   3265           F      0.4050      0.0367      0.0012    188.2055      6.1539
MACS_J0257.1-2325                   1654          NF      0.5053      0.0025      0.0003     21.8029      2.1803
MACS_J0257.1-2325                   3581          NF      0.5053      0.0025      0.0003     21.8029      2.1803
MACS_J0329.6-0211                   6108          NF      0.4500      0.0025      0.0003     16.4901      1.6490
MACS_J0329.6-0211                   3582          NF      0.4500      0.0025      0.0003     16.4901      1.6490
MACS_J0329.6-0211                   3257          NF      0.4500      0.0025      0.0003     16.4901      1.6490
MACS_J0717.5+3745                   4200          NF      0.5480      0.0025      0.0003     26.5472      2.6547
MACS_J0717.5+3745                   1655          NF      0.5480      0.0025      0.0003     26.5472      2.6547
MACS_J0744.8+3927                   3585          NF      0.6860      0.0025      0.0003     46.0340      4.6034
MACS_J0744.8+3927                   3197          NF      0.6860      0.0025      0.0003     46.0340      4.6034
MACS_J0744.8+3927                   6111          NF      0.6860      0.0025      0.0003     46.0340      4.6034
MACS_J1115.2+5320                   3253          NF      0.4390      0.0025      0.0003     15.5404      1.5540
MACS_J1115.2+5320                   5008          NF      0.4390      0.0025      0.0003     15.5404      1.5540
MACS_J1115.2+5320                   5350          NF      0.4390      0.0025      0.0003     15.5404      1.5540
MACS_J1149.5+2223                   3589          NF      0.5440      0.0025      0.0003     26.0782      2.6078
MACS_J1149.5+2223                   1656          NF      0.5440      0.0025      0.0003     26.0782      2.6078
MACS_J1311.0-0310                   3258          NF      0.4940      0.0025      0.0003     20.6426      2.0643
MACS_J1311.0-0310                   6110          NF      0.4940      0.0025      0.0003     20.6426      2.0643
MACS_J1621.3+3810                   6109          NF      0.4610      0.0025      0.0003     17.4747      1.7475
MACS_J1621.3+3810                   6172          NF      0.4610      0.0025      0.0003     17.4747      1.7475
MACS_J1621.3+3810                   3254          NF      0.4610      0.0025      0.0003     17.4747      1.7475
MACS_J1621.3+3810                   3594          NF      0.4610      0.0025      0.0003     17.4747      1.7475
MACS_J2214.9-1359                   3259          NF      0.5026      0.0025      0.0003     21.5221      2.1522
MACS_J2214.9-1359                   5011          NF      0.5026      0.0025      0.0003     21.5221      2.1522
PKS_0745-191                        2427           F      0.1028      2.3720      0.0837    555.4731     19.6008
PKS_0745-191                         508           F      0.1028      2.3720      0.0837    555.4731     19.6008
PKS_0745-191                        6103           F      0.1028      2.3720      0.0837    555.4731     19.6008
RBS_0533                            3186           F      0.0123      0.0166      0.0016      0.0487      0.0047
RBS_0533                            3187           F      0.0123      0.0166      0.0016      0.0487      0.0047
RBS_0533                            5800           F      0.0123      0.0166      0.0016      0.0487      0.0047
RBS_0533                            5801           F      0.0123      0.0166      0.0016      0.0487      0.0047
RX_J0439.0+0715                     3583          NF      0.2300      0.0025      0.0003      3.4439      0.3444
RX_J0439.0+0715                     1449          NF      0.2300      0.0025      0.0003      3.4439      0.3444
RX_J0647.7+7015                     3196          NF      0.5840      0.0025      0.0003     31.0034      3.1003
RX_J0647.7+7015                     3584          NF      0.5840      0.0025      0.0003     31.0034      3.1003
RX_J1347.5-1145                     3592           F      0.4510      0.0459      0.0015    304.3749      9.9469
RX_J1347.5-1145                      507           F      0.4510      0.0459      0.0015    304.3749      9.9469
RX_J1532.9+3021                     1665           F      0.3450      0.0228      0.0008     80.0451      2.8086
RX_J1532.9+3021                     1649           F      0.3450      0.0228      0.0008     80.0451      2.8086
RX_J1720.2+3536                     7225          NF      0.3913      0.0025      0.0003     11.8141      1.1814
RX_J1720.2+3536                     3280          NF      0.3913      0.0025      0.0003     11.8141      1.1814
RX_J1720.2+3536                     6107          NF      0.3913      0.0025      0.0003     11.8141      1.1814
2A_0335+096                          919           F      0.0347      0.0367      0.0018      0.7505      0.0368
2PIGG_J0011.5-2850                  5797           F      0.0753      0.0110      0.0006      1.3297      0.0725
2PIGG_J0311.8-2655                  5799          NF      0.0618      0.0025      0.0003      0.1996      0.0200
2PIGG_J2227.0-3041                  5798           F      0.0729      0.2277      0.0068     25.7086      0.7678
3C_28.0                             3233           F      0.1952      1.3617      0.0454   1633.4775     54.4612
3C_295                              2254           F      0.4641     22.7201      0.6816 203380.5509   6101.3899
3C_388                              5295           F      0.0917      5.5968      0.1854   1294.0981     42.8684
4C_55.16                            4940           F      0.2420      8.2831      0.2485  12808.5662    384.2678
ABELL_0013                          4945          NF      0.0940      0.0025      0.0003      0.4836      0.0484
ABELL_0085                           904           F      0.0558      0.0567      0.0025      3.6585      0.1613
ABELL_0119                          4180          NF      0.0442      0.0025      0.0003      0.0995      0.0099
ABELL_0133                          2203          NF      0.0558      0.0025      0.0003      2.4541      0.2454
ABELL_0193                          6931           F      0.0485      0.0324      0.0016      1.5624      0.0772
ABELL_0222                          4967          NF      0.2130      0.0025      0.0003      2.8950      0.2895
ABELL_0223                         49671           F      0.2070      0.0198      0.0008     21.5003      0.8687
ABELL_0370                           515          NF      0.3747      0.0025      0.0003     10.6616      1.0662
ABELL_0383                          2321           F      0.1871      0.0409      0.0013     35.4158      1.1257
ABELL_0399                          3230          NF      0.0716      0.0025      0.0003      0.2718      0.0272
ABELL_0400                          4181          NF      0.0240      0.0025      0.0003      0.0284      0.0028
ABELL_0496                          3361           F      0.0328      0.1206      0.0043      2.5977      0.0926
ABELL_0520                          4215          NF      0.2020      0.0025      0.0003      2.5696      0.2570
ABELL_0562                          6936          NF      0.1100      0.0025      0.0003      0.6770      0.0677
ABELL_0576                          3289          NF      0.0385      0.0025      0.0003      0.0748      0.0075
ABELL_0586                           530           F      0.1710      0.0055      0.0005      3.8992      0.3545
ABELL_0611                          3194          NF      0.2880      0.0025      0.0003      5.7631      0.5763
ABELL_0644                          2211          NF      0.0698      0.0025      0.0003      0.2576      0.0258
ABELL_0665                          3586          NF      0.1810      0.0025      0.0003      2.0107      0.2011
ABELL_0697                          4217          NF      0.2820      0.0025      0.0003      5.4896      0.5490
ABELL_0744                          6947          NF      0.0729      0.0025      0.0003      0.2823      0.0282
ABELL_0754                           577          NF      0.0543      0.0025      0.0003      0.1524      0.0152
ABELL_0773                          5006          NF      0.2170      0.0025      0.0003      3.0191      0.3019
ABELL_0907                          3185           F      0.1527      0.0686      0.0025     37.8870      1.3807
ABELL_0963                           903          NF      0.2056      0.0025      0.0003      2.6736      0.2674
ABELL_1060                          2220          NF      0.0125      0.0025      0.0003      0.0076      0.0008
ABELL_1063S                         4966          OA      0.3540     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_1068                          1652          NF      0.1375      0.0025      0.0003      1.0976      0.1098
ABELL_1201                          4216          NF      0.1688      0.0025      0.0003      1.7223      0.1722
ABELL_1204                          2205          NF      0.1706      0.0025      0.0003      1.7632      0.1763
ABELL_1240                          4961          NF      0.1590      0.0025      0.0003      1.5092      0.1509
ABELL_1413                          5003           F      0.1426      0.0035      0.0005      1.6638      0.2377
ABELL_1423                           538          NF      0.2130      0.0025      0.0003      2.8950      0.2895
ABELL_1569                          6100          NF      0.0735      0.0025      0.0003      0.2872      0.0287
ABELL_1644                          2206           F      0.0471      0.0984      0.0030      4.4656      0.1361
ABELL_1650                          4178          NF      0.0843      0.0025      0.0003      0.3836      0.0384
ABELL_1651                          4185           F      0.0840      0.0060      0.0005      0.9138      0.0762
ABELL_1736                          4186          NF      0.0338      0.0025      0.0003      0.0573      0.0057
ABELL_1758                          2213          NF      0.2792      0.0025      0.0003      5.3647      0.5365
ABELL_1763                          3591          NF      0.1866      0.0025      0.0003      2.1519      0.2152
ABELL_1835                           495           F      0.2532      0.0393      0.0016     67.3808      2.7432
ABELL_1914                          3593          NF      0.1712      0.0025      0.0003      1.7769      0.1777
ABELL_1942                          3290           F      0.2240      0.7433      0.0239    964.4172     31.0098
ABELL_1991                          3193           F      0.0565      0.0390      0.0012      2.5826      0.0795
ABELL_2034                          2204          NF      0.1130      0.0025      0.0003      0.7174      0.0717
ABELL_2065                         31821           F      0.0730      0.0092      0.0016      1.0417      0.1812
ABELL_2069                          4965          NF      0.1160      0.0025      0.0003      0.7590      0.0759
ABELL_2104                           895          NF      0.1554      0.0025      0.0003      1.4350      0.1435
ABELL_2107                          4960          NF      0.0411      0.0025      0.0003      0.0856      0.0086
ABELL_2111                           544          NF      0.2300      0.0025      0.0003      3.4439      0.3444
ABELL_2125                          2207          NF      0.2465      0.0025      0.0003      4.0317      0.4032
ABELL_2151                          4996           F      0.0366      0.0024      0.0004      0.0647      0.0108
ABELL_2163                          1653          NF      0.1695      0.0025      0.0003      1.7381      0.1738
ABELL_2199                           497           F      0.0300      3.6787      0.1233    160.7348      5.3874
ABELL_2218                          1666          NF      0.1713      0.0025      0.0003      1.7792      0.1779
ABELL_2219                           896          NF      0.2256      0.0025      0.0003      3.2964      0.3296
ABELL_2244                          4179           F      0.0967      0.0031      0.0004      0.6369      0.0822
ABELL_2259                          3245          NF      0.1640      0.0025      0.0003      1.6158      0.1616
ABELL_2261                          5007           F      0.2240      0.0053      0.0005      6.8766      0.6487
ABELL_2294                          3246          NF      0.1780      0.0025      0.0003      1.9373      0.1937
ABELL_2319                          3231          NF      0.0562      0.0025      0.0003      0.1637      0.0164
ABELL_2384                          4202          NF      0.0945      0.0025      0.0003      0.4891      0.0489
ABELL_2390                          4193           F      0.2301      0.2353      0.0083    324.4578     11.4450
ABELL_2409                          3247          NF      0.1479      0.0025      0.0003      1.2873      0.1287
ABELL_2537                          4962          NF      0.2950      0.0025      0.0003      6.0924      0.6092
ABELL_2556                          2226          NF      0.0862      0.0025      0.0003      0.4022      0.0402
ABELL_2597                           922           F      0.0854      1.8746      0.0562    679.3958     20.3681
ABELL_2626                          3192           F      0.0573      0.0545      0.0024      3.7163      0.1637
ABELL_2631                          3248          NF      0.2779      0.0025      0.0003      5.3073      0.5307
ABELL_2657                          4941          NF      0.0402      0.0025      0.0003      0.0818      0.0082
ABELL_2667                          2214           F      0.2300      0.0194      0.0010     26.7245      1.3776
ABELL_2670                          4959           F      0.0763      0.0062      0.0005      0.7706      0.0621
ABELL_2717                          6974           F      0.0475      0.5155      0.0173     23.8078      0.7990
ABELL_3112                          2516          OA      0.0720     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_3266                           899          OA      0.0590     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_3391                          4943          OA      0.0560     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_3395                          4944          OA      0.0510     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_3558                          1646           F      0.0480      0.0040      0.0006      0.1888      0.0283
ABELL_3562                          4167          NF      0.0490      0.0025      0.0003      0.1231      0.0123
ABELL_3571                          4203          NF      0.0391      0.0025      0.0003      0.0773      0.0077
ABELL_3581                          1650           F      0.0218      0.6455      0.0228      6.0390      0.2133
ABELL_3921                          4973          OA      0.0927     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_4038                          4992           F      0.0300      0.0275      0.0013      0.4934      0.0233
ABELL_4059                          5785           F      0.0475      1.2847      0.0433    173.0419      5.8323
AWM7                                 908          NF      0.0172      0.0025      0.0003      0.0145      0.0014
CENTAURUS                           4954           F      0.0109   5674.0000    170.3000      6.7871      0.2037
CYGNUS_A                             360           F      0.0561   1598.0001     41.0000  63660.4669   1633.3412
EXO_0422-086                        4183           F      0.0397      0.1124      0.0034      3.5840      0.1084
HCG_0062                             921           F      0.0146      0.0049      0.0005      0.0203      0.0021
HCG_42                              3215           F      0.0133      0.0025      0.0005      0.0086      0.0017
MACS_J0035.4-2015                   3262          NF      0.3644      0.0025      0.0003      9.9825      0.9983
MACS_J0242.5-2132                   3266           F      0.3140      1.2549      0.0377   3535.1622    106.2042
MACS_J0257.6-2209                   3267          NF      0.3224      0.0025      0.0003      7.4898      0.7490
MACS_J0308.9+2645                   3268          NF      0.3240      0.0025      0.0003      7.5768      0.7577
MACS_J0417.5-1154                   3270          NF      0.4400      0.0025      0.0003     15.6254      1.5625
MACS_J0429.6-0253                   3271           F      0.3990      0.1388      0.0042    686.9806     20.7876
MACS_J0520.7-1328                   3272           F      0.3398      0.0930      0.0028    315.0721      9.4860
MACS_J0547.0-3904                   3273           F      0.2100      0.0314      0.0010     35.2183      1.1216
MACS_J1115.8+0129                   3275           F      0.1200      0.0162      0.0010      5.2921      0.3267
MACS_J1131.8-1955                   3276          NF      0.3070      0.0025      0.0003      6.6829      0.6683
MACS_J1206.2-0847                   3277           F      0.4400      0.1609      0.0063   1005.6475     39.3759
MACS_J1931.8-2634                   3282          NF      0.3520      0.0025      0.0003      9.2010      0.9201
MACS_J2049.9-3217                   3283          NF      0.3254      0.0025      0.0003      7.6535      0.7654
MACS_J2211.7-0349                   3284          NF      0.2700      0.0025      0.0003      4.9664      0.4966
MACS_J2228+2036                     3285          NF      0.4120      0.0025      0.0003     13.3544      1.3354
MACS_J2229.7-2755                   3286           F      0.3240      0.0073      0.0005     22.1244      1.5154
MACS_J2245.0+2637                   3287           F      0.3040      0.0058      0.0005     15.1545      1.3064
MKW3S                                900           F      0.0450      0.0113      0.0010     35.6009      3.1505
MKW_04                              3234          NF      0.0198      0.0025      0.0003      0.0192      0.0019
MS_0016.9+1609                       520          NF      0.5410      0.0025      0.0003     25.7298      2.5730
MS_0451.6-0305                       902          NF      0.5386      0.0025      0.0003     32.0756      3.2076
MS_0735.6+7421                      4197           F      0.2160      0.0211      0.0014     25.2170      1.6732
MS_0839.8+2938                      2224           F      0.1940      0.0247      0.0008     23.1901      0.7511
MS_0906.5+1110                       924          NF      0.1630      0.0025      0.0003      1.5942      0.1594
MS_1006.0+1202                       925          NF      0.2210      0.0025      0.0003      3.1463      0.3146
MS_1008.1-1224                       926          NF      0.3010      0.0025      0.0003      6.3835      0.6383
MS_1455.0+2232                      4192           F      0.2590      0.0165      0.0013     29.7945      2.3474
MS_2137.3-2353                      4974           F      0.3130      0.0038      0.0005     10.6257      1.3981
MS_J1157.3+5531                     4964          NF      0.0810      0.0025      0.0003      0.3525      0.0353
OPHIUCHUS                           3200           F      0.0280      0.0288      0.0010      0.4488      0.0156
RBS_0461                            4182           F      0.0290      0.0200      0.0010      0.3348      0.0167
RBS_0797                            2202           F      0.3540      0.0217      0.0008     80.9360      2.9838
RX_J0232.2-4420                     4993          OA      0.2836     -0.4440     -0.5550     -0.0000     -0.0000
RX_J0528.9-3927                     4994           F      0.2632      0.0047      0.0006      8.8057      1.1241
RX_J1000.4+4409                     9421          NF      0.1540      0.0025      0.0003      1.4067      0.1407
RX_J1022.1+3830                     6942          NF      0.0491      0.0025      0.0003      0.1237      0.0124
RX_J1504.1-0248                     5793           F      0.2150      0.0605      0.0025     71.5518      2.9567
RX_J1720.1+2638                     4361           F      0.1640      0.0877      0.0033     56.6838      2.1329
RX_J2129.6+0005                      552           F      0.2350      0.0254      0.0012     36.7404      1.7358
SC_1327-312                         4165          NF      0.0531      0.0025      0.0003      0.1455      0.0145
SDSS_J198.070267-00.984433          4990          NF      0.0848      0.0025      0.0003      0.4835      0.0483
SERSIC_159-03                       1668          OA      0.0580     -0.4440     -0.5550     -0.0000     -0.0000
SS2B153                             3243           F      0.0186      0.0319      0.0018      0.2162      0.0122
UGC_03957                           8265           F      0.0341      0.0526      0.0020      1.2270      0.0467
ZwCl_0857.9+2107                    7897           F      0.2350      0.0090      0.0005     13.0182      0.7232
ZWCL_1215                           4184          NF      0.0750      0.0025      0.0003      0.2997      0.0300
ZWCL_1742                           8267           F      0.0757      0.0912      0.0033     11.1479      0.4034
ZWCL_1953                           1659          NF      0.3800      0.0025      0.0003     11.0217      1.1022
ZWCL_3146                            909          NF      0.2900      0.0025      0.0003      5.8560      0.5856
ZWCL_7160                            543           F      0.2578      0.0165      0.0013     29.4793      2.3226
ZWICKY_2701                         3195           F      0.2100      0.0145      0.0006     16.2632      0.6730
ABELL_0160                          3219          NF      0.0447      0.0025      0.0003      0.1018      0.0102
ABELL_1446                          4975          NF      0.1035      0.0025      0.0003      0.5940      0.0594
ABELL_2813                          9409          NF      0.2924      0.0025      0.0003      5.9688      0.5969
ABELL_3074                          6950          OA      0.0730     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_3074                          7374          OA      0.0730     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_3120                          6951          OA      0.0690     -0.4440     -0.5550     -0.0000     -0.0000
M87                                 5826           F      0.0044    169.4870      4.8587     46.9842      1.3469
M87                                 5827           F      0.0044    169.4870      4.8587     46.9842      1.3469
MS_0116.3-0115                      4963           F      0.0452      0.0040      0.0005      0.1667      0.0208
RX_J1130.0+3637                     6945          NF      0.0600      0.0025      0.0003      0.1877      0.0188
RX_J1206.6+2811                     6939          NF      0.0282      0.0025      0.0003      0.0395      0.0040
RX_J1320.2+3308                     6941           F      0.0366      0.0829      0.0025      2.2362      0.0674
RX_J1852.1+5711                     5749           F      0.1094      0.0509      0.0019     13.6224      0.5085
ABELL_0068                          3250          NF      0.2546      0.0025      0.0003      4.3407      0.4341
ABELL_0521                           430          NF      0.2533      0.0025      0.0003      4.2902      0.4290
ABELL_1361                          2200           F      0.1171      0.8632      0.0259    267.4718      8.0254
ABELL_2124                          3238          NF      0.0658      0.0025      0.0003      0.2276      0.0228
ABELL_2554                          1696          NF      0.1103      0.0025      0.0003      0.6810      0.0681
AC_114                              1562          NF      0.3120      0.0025      0.0003      6.9387      0.6939
MS_0440.5+0204                      4196          NF      0.1900      0.0025      0.0003      2.2404      0.2240
MS_1054.5-0321                       512          NF      0.8300      0.0025      0.0003     73.8009      7.3801
MS_1621.5+2640                       546          NF      0.4260      0.0025      0.0003     14.4625      1.4462
RX_J0439+0520                        527           F      0.2080      0.0815      0.0029     89.4632      3.1834
RX_J0819.6+6336                     2199           F      0.1190      0.0344      0.0014     11.0362      0.4491
ZWCL_1358+6245                       516          NF      0.3280      0.0025      0.0003      7.7972      0.7797
ZWCL_5247                            539          NF      0.2290      0.0025      0.0003      3.4100      0.3410
ABELL_3084                          9413          NF      0.0977      0.0025      0.0003      0.5251      0.0525
ABELL_3088                          9414          NF      0.2534      0.0025      0.0003      4.2941      0.4294
ABELL_3528S                         8268           F      0.0530      1.0527      0.0402     61.0250      2.3304
ABELL_3822                          8269          OA      0.0759     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_S0405                         8272          OA      0.0613     -0.4440     -0.5550     -0.0000     -0.0000
ABELL_0368                          9412           F      0.2200      0.0052      0.0005      6.4775      0.6228
ABELL_2462                          4159          NF      0.0737      0.0025      0.0003      0.2888      0.0289
RX_J0220.9-3829                     9411          NF      0.2287      0.0025      0.0003      3.3999      0.3400
ABELL_1995                          7021          NF      0.3186      0.0025      0.0003      7.2855      0.7285      NVSS
ABELL_2147                          3211           F      0.0356      0.0161      0.0011      0.4103      0.0280      NVSS
ABELL_2589                          3210          NF      0.0415      0.0025      0.0003      0.0873      0.0087      NVSS
#ABELL_S0592                         9420          OA      0.2216     -0.4440     -0.5550     -0.0000     -0.0000     SUMSS
M49                                  321           F      0.0033      0.2199      0.0078      0.0458      0.0016      NVSS
MKW_08                              4942          NF      0.0270      0.0025      0.0003      0.0362      0.0036      NVSS
NGC_0507                            2882           F      0.0164      0.0617      0.0025      0.3240      0.0131      NVSS
NGC_4636                            4415           F      0.0031      0.0778      0.0028      0.0143      0.0005      NVSS
NGC_4636                            3926           F      0.0031      0.0778      0.0028      0.0143      0.0005      NVSS
NGC_5044                            3225           F      0.0090      0.0347      0.0011      0.0542      0.0017      NVSS
NGC_5044                            3664           F      0.0090      0.0347      0.0011      0.0542      0.0017      NVSS
NGC_5813                            5907           F      0.0066      0.0148      0.0010      0.0124      0.0008      NVSS
NGC_5846                             788           F      0.0057      0.0210      0.0013      0.0131      0.0008      NVSS

