       15.744485      58.4898      1.88891
       38.530862      100.295      7.52989
       63.106877      185.501      29.8850
       87.921153      218.608      12.9381
       112.81479      273.301      19.3699
       137.74449      303.454      23.9344
       162.69360      350.968      35.8116
       200.72354      369.556      30.5924
       261.34431      526.061      69.1798
       354.46191      813.339      174.828
