       23.575322      24.3689     0.207427
       57.694964      81.6071      2.67487
       94.494355      133.520      8.05391
       131.65051      173.620      4.11992
       168.92550      216.138      6.55828
       206.25449      255.393      10.7786
       243.61254      314.801      15.9075
       300.55743      394.635      21.2905
       355.76939      493.348      56.9319
       400.85982      564.441      79.0861
       544.74597      959.873      126.060
