       21.643943      19.2879      1.75989
       54.651916      64.1842      4.50166
       94.827974      121.125      7.16571
       144.86914      192.943      5.66187
       207.29107      289.644      9.78579
       288.84335      433.345      17.4341
       408.54185      680.046      45.1354
       604.82683      1116.93      97.6234
       938.62473      1957.09      290.913
