3.0 1.08876832314e-06 0.000329964895579
5.0 9.65237354143e-07 0.000231569206615
7.0 8.06844967804e-07 0.000187297132897
9.0 6.31340957291e-07 0.00014046140009
11.0 4.98118851056e-07 0.000117629225754
13.0 3.68358491561e-07 8.76021417595e-05
15.0 2.52963257878e-07 7.11285115658e-05
17.0 2.05523055759e-07 5.85267824389e-05
19.0 1.82203562406e-07 5.25419835603e-05
21.0 1.56426798602e-07 4.56693622467e-05
23.0 1.41918157693e-07 4.32127779734e-05
25.0 1.12045463364e-07 3.54815133642e-05
