# Model: wabs(mekal) for spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
fake_set                    0000    0.5   0.02  3.00  0.00  0.00  4.97  4.78  5.17  0.29  0.25  0.32   2.84e-03   2.78e-03   2.90e-03  0.99  0.96  1.03  0.946  0.925  0.967  0.1000  0.093      0   1.08    296
fake_set                    0000    0.5   0.04  3.00  0.00  0.00  4.82  4.64  5.01  0.28  0.25  0.31   2.91e-03   2.84e-03   2.98e-03  0.96  0.93  1.00  0.970  0.948  0.993  0.1000  0.094      0   1.20    298
fake_set                    0000    0.5   0.06  3.00  0.00  0.00  4.75  4.57  4.94  0.30  0.26  0.34   2.75e-03   2.68e-03   2.81e-03  0.95  0.91  0.99  0.916  0.895  0.937  0.1000  0.088      0   1.12    296
fake_set                    0000    0.5   0.08  3.00  0.00  0.00  4.85  4.66  5.04  0.28  0.24  0.31   2.79e-03   2.72e-03   2.85e-03  0.97  0.93  1.01  0.929  0.908  0.951  0.1000  0.090      0   1.12    294
fake_set                    0000    0.5   0.12  3.00  0.00  0.00  4.67  4.50  4.86  0.28  0.25  0.32   2.81e-03   2.75e-03   2.88e-03  0.93  0.90  0.97  0.938  0.917  0.961  0.1000  0.089      0   1.05    295
fake_set                    0000    0.5   0.14  3.00  0.00  0.00  4.76  4.58  4.95  0.32  0.28  0.36   2.78e-03   2.72e-03   2.84e-03  0.95  0.92  0.99  0.927  0.906  0.947  0.1000  0.090      0   1.06    297
fake_set                    0000    0.5   0.16  3.00  0.00  0.00  4.95  4.76  5.15  0.29  0.26  0.33   2.75e-03   2.69e-03   2.81e-03  0.99  0.95  1.03  0.916  0.896  0.937  0.1000  0.090      0   0.90    297
fake_set                    0000    0.5   0.18  3.00  0.00  0.00  4.88  4.69  5.08  0.31  0.28  0.35   2.72e-03   2.66e-03   2.78e-03  0.98  0.94  1.02  0.907  0.887  0.928  0.1000  0.089      0   1.05    298
fake_set                    0000    0.5    0.1  3.00  0.00  0.00  4.80  4.62  5.00  0.31  0.27  0.34   2.74e-03   2.68e-03   2.81e-03  0.96  0.92  1.00  0.915  0.893  0.936  0.1000  0.089      0   0.97    296
fake_set                    0000    0.5   0.22  3.00  0.00  0.00  4.69  4.51  4.89  0.29  0.25  0.33   2.56e-03   2.50e-03   2.63e-03  0.94  0.90  0.98  0.854  0.834  0.875  0.1000  0.081      0   1.07    290
fake_set                    0000    0.5   0.24  3.00  0.00  0.00  4.83  4.64  5.04  0.28  0.24  0.32   2.40e-03   2.34e-03   2.46e-03  0.97  0.93  1.01  0.799  0.780  0.819  0.1000  0.077      0   1.13    291
fake_set                    0000    0.5   0.26  3.00  0.00  0.00  5.01  4.80  5.24  0.30  0.26  0.33   2.33e-03   2.28e-03   2.39e-03  1.00  0.96  1.05  0.777  0.759  0.797  0.1000  0.077      0   1.07    289
fake_set                    0000    0.5   0.28  3.00  0.00  0.00  4.99  4.77  5.21  0.28  0.24  0.32   2.34e-03   2.29e-03   2.41e-03  1.00  0.95  1.04  0.782  0.763  0.802  0.1000  0.077      0   0.98    289
fake_set                    0000    0.5    0.2  3.00  0.00  0.00  4.69  4.51  4.88  0.28  0.25  0.32   2.71e-03   2.65e-03   2.78e-03  0.94  0.90  0.98  0.903  0.882  0.925  0.1000  0.086      0   0.97    294
fake_set                    0000    0.5   0.32  3.00  0.00  0.00  4.78  4.58  4.99  0.32  0.28  0.36   2.28e-03   2.23e-03   2.34e-03  0.96  0.92  1.00  0.761  0.742  0.781  0.1000  0.074      0   0.96    284
fake_set                    0000    0.5   0.34  3.00  0.00  0.00  4.89  4.68  5.11  0.30  0.26  0.34   2.26e-03   2.20e-03   2.31e-03  0.98  0.94  1.02  0.752  0.733  0.771  0.1000  0.074      0   0.95    285
fake_set                    0000    0.5   0.36  3.00  0.00  0.00  4.69  4.49  4.91  0.25  0.21  0.29   2.25e-03   2.19e-03   2.31e-03  0.94  0.90  0.98  0.750  0.730  0.770  0.1000  0.070      0   0.86    280
fake_set                    0000    0.5   0.38  3.00  0.00  0.00  4.77  4.57  5.00  0.26  0.22  0.30   2.14e-03   2.08e-03   2.20e-03  0.95  0.91  1.00  0.714  0.695  0.733  0.1000  0.068      0   1.05    280
fake_set                    0000    0.5    0.3  3.00  0.00  0.00  4.72  4.53  4.93  0.33  0.29  0.37   2.26e-03   2.21e-03   2.32e-03  0.94  0.91  0.99  0.755  0.736  0.775  0.1000  0.073      0   1.15    284
fake_set                    0000    0.5    0.4  3.00  0.00  0.00  4.71  4.51  4.93  0.27  0.23  0.32   2.12e-03   2.06e-03   2.17e-03  0.94  0.90  0.99  0.705  0.686  0.725  0.1000  0.067      0   0.93    277
fake_set                    0000   0.75   0.02  3.00  0.00  0.00  4.93  4.72  5.14  0.30  0.26  0.34   2.88e-03   2.80e-03   2.94e-03  0.99  0.94  1.03  0.959  0.933  0.979  0.1000  0.094      0   1.05    298
