# Model: wabs(mekal) for spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
fake_set                    0000    0.5   0.02  3.00  0.00  0.00  5.04  4.51  5.69  0.34  0.24  0.45   2.78e-03   2.60e-03   2.96e-03  1.01  0.90  1.14  0.925  0.868  0.988  0.1000  0.094      0   0.84    121
fake_set                    0000    0.5   0.04  3.00  0.00  0.00  5.22  4.64  5.91  0.45  0.33  0.57   2.58e-03   2.42e-03   2.75e-03  1.04  0.93  1.18  0.860  0.807  0.918  0.1000  0.091      0   0.89    111
fake_set                    0000    0.5   0.06  3.00  0.00  0.00  5.08  4.54  5.76  0.36  0.25  0.47   2.61e-03   2.44e-03   2.78e-03  1.02  0.91  1.15  0.869  0.814  0.926  0.1000  0.090      0   1.03    112
fake_set                    0000    0.5   0.08  3.00  0.00  0.00  5.58  4.93  6.37  0.20  0.11  0.30   2.61e-03   2.45e-03   2.79e-03  1.12  0.99  1.27  0.869  0.815  0.929  0.1000  0.090      0   0.98    112
fake_set                    0000    0.5   0.12  3.00  0.00  0.00  4.91  4.41  5.50  0.23  0.14  0.32   2.77e-03   2.60e-03   2.96e-03  0.98  0.88  1.10  0.923  0.866  0.988  0.1000  0.090      0   1.01    109
fake_set                    0000    0.5   0.14  3.00  0.00  0.00  5.12  4.55  5.83  0.23  0.14  0.32   2.72e-03   2.54e-03   2.91e-03  1.02  0.91  1.17  0.906  0.846  0.970  0.1000  0.090      0   1.16    116
fake_set                    0000    0.5   0.16  3.00  0.00  0.00  5.21  4.63  5.91  0.28  0.18  0.38   2.65e-03   2.48e-03   2.84e-03  1.04  0.93  1.18  0.883  0.828  0.946  0.1000  0.090      0   1.07    112
fake_set                    0000    0.5   0.18  3.00  0.00  0.00  4.54  4.11  5.06  0.26  0.16  0.36   2.86e-03   2.67e-03   3.04e-03  0.91  0.82  1.01  0.952  0.891  1.014  0.1000  0.089      0   0.91    111
fake_set                    0000    0.5    0.1  3.00  0.00  0.00  4.72  4.25  5.28  0.31  0.20  0.41   2.77e-03   2.60e-03   2.96e-03  0.94  0.85  1.06  0.922  0.866  0.986  0.1000  0.089      0   0.81    108
fake_set                    0000    0.5   0.22  3.00  0.00  0.00  4.89  4.36  5.57  0.20  0.10  0.29   2.65e-03   2.47e-03   2.84e-03  0.98  0.87  1.11  0.882  0.823  0.946  0.1000  0.084      0   0.90    102
fake_set                    0000    0.5   0.24  3.00  0.00  0.00  4.59  4.11  5.18  0.29  0.18  0.41   2.39e-03   2.23e-03   2.56e-03  0.92  0.82  1.04  0.796  0.742  0.855  0.1000  0.076      0   0.79     95
fake_set                    0000    0.5   0.26  3.00  0.00  0.00  4.84  4.29  5.54  0.23  0.13  0.33   2.36e-03   2.19e-03   2.53e-03  0.97  0.86  1.11  0.785  0.728  0.845  0.1000  0.075      0   1.05     96
fake_set                    0000    0.5   0.28  3.00  0.00  0.00  4.73  4.21  5.36  0.41  0.28  0.54   2.24e-03   2.08e-03   2.40e-03  0.95  0.84  1.07  0.746  0.694  0.801  0.1000  0.075      0   0.97     92
fake_set                    0000    0.5    0.2  3.00  0.00  0.00  5.04  4.52  5.67  0.23  0.13  0.33   2.66e-03   2.49e-03   2.83e-03  1.01  0.90  1.13  0.885  0.830  0.944  0.1000  0.088      0   1.12    110
fake_set                    0000    0.5   0.32  3.00  0.00  0.00  4.72  4.21  5.36  0.35  0.22  0.48   2.21e-03   2.06e-03   2.38e-03  0.94  0.84  1.07  0.737  0.688  0.793  0.1000  0.073      0   0.92     92
fake_set                    0000    0.5   0.34  3.00  0.00  0.00  4.72  4.20  5.36  0.41  0.29  0.54   2.23e-03   2.07e-03   2.39e-03  0.94  0.84  1.07  0.742  0.691  0.797  0.1000  0.074      0   0.87     94
fake_set                    0000    0.5   0.36  3.00  0.00  0.00  4.69  4.19  5.31  0.33  0.21  0.46   2.27e-03   2.12e-03   2.43e-03  0.94  0.84  1.06  0.756  0.705  0.810  0.1000  0.074      0   0.86     97
fake_set                    0000    0.5   0.38  3.00  0.00  0.00  4.69  4.17  5.33  0.42  0.29  0.56   2.02e-03   1.88e-03   2.18e-03  0.94  0.83  1.07  0.675  0.625  0.728  0.1000  0.068      0   1.14     88
fake_set                    0000    0.5    0.3  3.00  0.00  0.00  4.51  4.04  5.08  0.32  0.21  0.45   2.29e-03   2.13e-03   2.47e-03  0.90  0.81  1.02  0.763  0.711  0.823  0.1000  0.073      0   1.17     89
fake_set                    0000    0.5    0.4  3.00  0.00  0.00  4.86  4.28  5.61  0.42  0.28  0.56   1.99e-03   1.84e-03   2.14e-03  0.97  0.86  1.12  0.663  0.614  0.713  0.1000  0.068      0   1.15     89
fake_set                    0000   0.75   0.02  3.00  0.00  0.00  4.95  4.45  5.57  0.28  0.18  0.37   2.87e-03   2.69e-03   3.06e-03  0.99  0.89  1.11  0.956  0.898  1.021  0.1000  0.095      0   0.95    116
fake_set                    0000   0.75   0.04  3.00  0.00  0.00  4.59  4.13  5.14  0.40  0.29  0.52   2.73e-03   2.56e-03   2.92e-03  0.92  0.83  1.03  0.911  0.852  0.972  0.1000  0.090      0   0.96    114
fake_set                    0000   0.75   0.06  3.00  0.00  0.00  4.39  3.97  4.90  0.31  0.21  0.42   2.87e-03   2.68e-03   3.08e-03  0.88  0.79  0.98  0.958  0.895  1.026  0.1000  0.089      0   1.00    112
fake_set                    0000   0.75   0.08  3.00  0.00  0.00  4.99  4.47  5.62  0.36  0.25  0.47   2.64e-03   2.47e-03   2.82e-03  1.00  0.89  1.12  0.879  0.825  0.939  0.1000  0.090      0   0.84    113
fake_set                    0000   0.75   0.12  3.00  0.00  0.00  5.14  4.59  5.84  0.21  0.11  0.31   2.72e-03   2.55e-03   2.90e-03  1.03  0.92  1.17  0.907  0.850  0.967  0.1000  0.090      0   0.84    110
fake_set                    0000   0.75   0.14  3.00  0.00  0.00  5.40  4.79  6.18  0.24  0.15  0.34   2.64e-03   2.48e-03   2.82e-03  1.08  0.96  1.24  0.881  0.825  0.939  0.1000  0.091      0   1.18    112
fake_set                    0000   0.75   0.16  3.00  0.00  0.00  4.47  4.04  4.98  0.41  0.30  0.52   2.83e-03   2.65e-03   3.03e-03  0.89  0.81  1.00  0.945  0.885  1.011  0.1000  0.091      0   0.82    111
fake_set                    0000   0.75   0.18  3.00  0.00  0.00  4.38  3.94  4.92  0.30  0.20  0.42   2.45e-03   2.29e-03   2.64e-03  0.88  0.79  0.98  0.818  0.762  0.881  0.1000  0.077      0   1.10     98
fake_set                    0000   0.75    0.1  3.00  0.00  0.00  4.30  3.88  4.81  0.30  0.25  0.41   2.85e-03   2.65e-03   3.05e-03  0.86  0.78  0.96  0.949  0.884  1.016  0.1000  0.087      0   0.89    107
fake_set                    0000   0.75   0.22  3.00  0.00  0.00  4.28  3.82  4.85  0.28  0.17  0.40   2.42e-03   2.23e-03   2.62e-03  0.86  0.76  0.97  0.805  0.744  0.873  0.1000  0.074      0   1.26     94
fake_set                    0000   0.75   0.24  3.00  0.00  0.00  5.07  4.48  5.81  0.31  0.20  0.43   2.33e-03   2.17e-03   2.50e-03  1.01  0.90  1.16  0.777  0.724  0.834  0.1000  0.079      0   1.06    100
fake_set                    0000   0.75   0.26  3.00  0.00  0.00  4.77  4.23  5.43  0.23  0.12  0.33   2.32e-03   2.15e-03   2.49e-03  0.95  0.85  1.09  0.772  0.717  0.831  0.1000  0.074      0   1.05     92
fake_set                    0000   0.75   0.28  3.00  0.00  0.00  4.63  4.12  5.25  0.31  0.20  0.43   2.35e-03   2.19e-03   2.52e-03  0.93  0.82  1.05  0.783  0.728  0.842  0.1000  0.075      0   0.96     94
fake_set                    0000   0.75    0.2  3.00  0.00  0.00  4.47  4.01  5.03  0.32  0.21  0.43   2.43e-03   2.26e-03   2.62e-03  0.89  0.80  1.01  0.811  0.755  0.873  0.1000  0.077      0   0.90     96
fake_set                    0000   0.75   0.32  3.00  0.00  0.00  4.07  3.65  4.57  0.23  0.13  0.34   2.45e-03   2.26e-03   2.65e-03  0.81  0.73  0.91  0.816  0.752  0.883  0.1000  0.070      0   0.83     89
fake_set                    0000   0.75   0.34  3.00  0.00  0.00  5.33  4.66  6.18  0.08  0.00  0.17   2.09e-03   1.94e-03   2.25e-03  1.07  0.93  1.24  0.697  0.645  0.751  0.1000  0.068      0   0.96     87
fake_set                    0000   0.75   0.36  3.00  0.00  0.00  4.56  4.02  5.23  0.22  0.11  0.33   2.14e-03   1.97e-03   2.32e-03  0.91  0.80  1.05  0.713  0.657  0.772  0.1000  0.067      0   1.07     87
fake_set                    0000   0.75   0.38  3.00  0.00  0.00  3.99  3.56  4.53  0.37  0.24  0.51   2.15e-03   1.97e-03   2.33e-03  0.80  0.71  0.91  0.715  0.658  0.778  0.1000  0.064      0   1.00     80
fake_set                    0000   0.75    0.3  3.00  0.00  0.00  4.42  3.97  4.98  0.37  0.26  0.50   2.37e-03   2.20e-03   2.54e-03  0.88  0.79  1.00  0.790  0.733  0.848  0.1000  0.075      0   0.79     93
fake_set                    0000   0.75    0.4  3.00  0.00  0.00  4.50  3.96  5.21  0.26  0.15  0.38   2.10e-03   1.93e-03   2.28e-03  0.90  0.79  1.04  0.701  0.643  0.761  0.1000  0.066      0   0.93     85
fake_set                    0000    1.0   0.02  3.00  0.00  0.00  4.95  4.40  5.65  0.28  0.19  0.39   2.72e-03   2.54e-03   2.92e-03  0.99  0.88  1.13  0.907  0.846  0.974  0.1000  0.091      0   1.22    111
fake_set                    0000    1.0   0.04  3.00  0.00  0.00  5.61  4.98  6.38  0.23  0.13  0.34   2.61e-03   2.41e-03   2.78e-03  1.12  1.00  1.28  0.871  0.803  0.927  0.1000  0.090      0   0.90    114
fake_set                    0000    1.0   0.06  3.00  0.00  0.00  4.51  4.07  5.07  0.34  0.24  0.45   2.75e-03   2.56e-03   2.94e-03  0.90  0.81  1.01  0.916  0.853  0.978  0.1000  0.088      0   0.87    111
